200 40
NETWORK_TREE :
46 11 5 4 5 3 2 3 2 3 2 3 4 5 5 1 5 2 3 2 3 2 3 4 3 1 4 5 2 5 1 5 2 5 1 1 5 2 1 1 4 1
47 14 2 1 4 1 1 3 2 2 3 3 1 5 4 3 4 3 3 5 2 5 2 4 4 2 3 1 3 4 4 5 2 1 4 2 5 3 5 5 5 5
48 8 4 3 2 2 4 5 5 4 3 4 1 5 3 1 5 3 5 1 4 1 1 1 2 4 4 1 5 2 2 2 1 1 1 5 5 2 3 2 4 3
49 12 1 5 3 3 3 1 5 5 5 2 4 3 2 3 1 4 2 3 2 2 1 2 1 4 1 3 5 3 2 4 5 2 5 5 2 4 2 4 3 1
50 14 4 5 1 1 2 1 3 4 5 4 2 3 1 5 5 3 5 5 5 2 2 5 4 1 3 1 5 5 3 3 3 3 3 4 5 5 3 4 3 5
51 9 1 3 3 1 5 4 4 3 1 2 1 5 3 3 3 5 2 5 1 3 5 1 5 5 5 5 5 5 2 4 3 3 4 4 4 4 3 5 2 5
52 15 5 3 2 3 4 5 2 2 1 3 4 1 5 3 5 3 3 3 4 3 1 2 4 4 1 3 4 1 5 5 2 1 3 4 3 2 3 4 1 4
53 13 1 3 4 5 5 5 2 5 3 1 1 2 3 1 4 3 1 5 4 2 4 2 5 1 4 2 3 1 1 5 5 3 1 2 1 1 2 3 4 5
54 8 5 3 4 2 2 3 2 1 1 3 5 1 3 2 5 5 1 5 5 2 4 2 4 2 1 2 4 4 1 5 4 5 3 5 2 4 4 5 3 5
55 15 2 2 5 4 3 1 1 2 5 3 3 3 1 4 3 2 3 5 1 1 4 4 2 2 3 2 4 3 4 2 2 1 3 2 1 5 2 3 1 1
56 6 1 4 4 5 3 3 3 5 1 4 3 3 4 1 4 4 1 5 5 2 3 2 1 2 1 4 3 4 4 3 4 1 2 1 3 2 3 4 3 3
57 6 5 5 2 4 1 3 1 3 2 5 4 3 2 4 3 5 1 4 1 5 4 3 5 2 4 5 2 1 5 1 5 3 5 1 3 5 3 5 1 5
58 6 4 1 2 1 5 4 2 4 2 4 2 5 4 4 2 2 1 5 3 5 1 3 2 1 2 2 4 5 1 5 1 3 1 2 3 3 3 3 4 5
59 15 3 1 1 5 2 4 1 3 3 3 3 4 2 4 4 2 5 2 4 2 5 1 4 1 4 3 5 1 1 3 1 1 3 2 2 2 2 2 5 4
60 12 5 3 1 3 5 2 1 4 4 3 4 5 4 2 1 2 2 3 5 1 1 2 2 1 2 2 1 2 1 1 4 4 1 5 2 2 4 5 2 3
61 13 2 5 3 3 3 3 5 1 3 4 2 5 4 3 4 1 3 4 2 2 5 3 1 3 2 2 1 5 4 2 4 2 4 1 1 2 3 5 3 1
62 6 5 2 5 1 1 2 1 1 3 4 2 1 2 4 2 5 3 3 5 1 4 2 2 4 5 4 5 4 2 1 1 2 4 1 5 5 5 2 1 3
63 12 2 4 3 3 4 1 3 3 4 5 5 5 1 4 4 3 3 3 2 3 3 5 2 5 4 1 1 1 1 1 5 5 1 3 3 2 5 1 2 1
64 14 5 5 3 2 1 2 1 5 3 5 3 2 3 4 5 5 5 2 5 3 2 4 1 1 3 3 5 2 5 4 1 3 5 3 4 4 3 2 1 5
65 12 5 4 1 4 4 3 1 1 3 1 3 3 2 3 5 2 1 3 1 3 2 5 5 4 5 4 5 1 1 1 1 1 4 1 5 3 2 3 1 1
66 9 3 1 5 2 4 1 3 3 1 5 1 4 3 5 5 2 5 1 1 1 5 2 5 2 3 5 2 1 4 1 2 1 2 4 2 1 1 3 2 1
67 7 5 4 2 4 2 1 5 4 1 5 5 1 4 2 3 1 3 1 2 2 3 3 3 4 2 2 3 4 5 1 2 4 2 2 4 4 1 1 5 1
68 15 1 4 1 2 3 3 5 4 5 4 5 3 4 3 4 1 1 3 4 5 5 3 2 4 2 5 5 3 4 1 3 1 1 1 5 2 2 4 2 4
69 6 1 3 5 4 2 1 5 5 1 1 3 4 3 4 3 4 5 3 2 1 2 3 3 4 3 4 2 3 2 5 2 5 5 4 4 4 3 2 5 3
70 12 5 2 5 3 5 1 2 2 3 1 5 1 2 1 5 3 4 3 5 2 3 1 2 4 4 5 2 4 4 4 4 1 5 4 5 2 5 2 5 2
71 15 2 2 2 2 1 4 5 2 4 3 4 1 5 2 3 5 5 4 5 1 5 1 3 2 5 4 2 5 3 5 4 2 5 3 1 1 2 2 1 4
72 11 5 5 2 4 1 2 3 4 1 5 3 4 1 3 5 1 1 4 2 1 1 5 4 5 2 4 5 5 2 2 3 5 3 1 3 1 3 1 4 2
73 15 5 1 3 2 3 4 5 2 1 2 3 1 5 2 3 2 3 1 4 2 3 5 2 5 2 2 4 5 5 1 3 3 2 4 1 2 2 5 2 3
74 13 2 3 4 2 5 2 2 3 1 5 4 1 1 3 4 4 1 2 4 3 5 4 3 4 2 1 1 1 1 1 4 2 2 3 4 2 5 1 2 5
75 12 1 1 3 5 3 2 3 2 1 5 4 2 4 5 2 2 2 4 1 1 2 3 1 5 2 5 2 2 2 4 3 4 1 2 2 3 3 1 2 3
76 14 3 3 4 5 2 3 4 4 5 1 3 1 1 4 3 5 2 2 5 3 2 4 1 2 3 1 1 1 1 4 1 4 4 5 1 1 4 2 1 2
77 7 3 4 3 5 3 4 3 2 4 5 1 1 5 1 1 1 5 3 1 5 2 1 3 4 3 2 1 3 4 3 1 4 5 1 4 5 1 5 1 3
78 8 4 2 2 2 4 2 5 2 1 5 5 5 2 1 5 3 5 2 2 2 1 1 5 4 3 2 4 1 3 4 5 2 3 3 3 1 2 5 1 2
79 7 4 2 2 4 5 3 2 1 2 1 2 3 2 1 5 1 3 3 3 4 3 4 5 4 4 4 1 5 5 5 4 5 5 2 4 2 4 5 1 5
80 6 3 4 3 5 2 4 4 3 3 4 2 4 4 1 3 4 5 4 1 2 5 2 3 2 3 5 4 2 3 2 3 5 3 4 3 1 1 2 2 5
81 12 4 5 4 2 4 5 5 1 4 5 2 5 4 1 1 4 5 1 3 3 5 5 5 3 2 4 2 2 4 5 2 2 5 1 4 3 1 2 1 4
82 11 3 2 1 5 5 2 1 3 4 2 3 4 4 3 2 3 4 3 5 5 4 2 4 1 3 2 1 2 4 5 4 3 2 4 2 1 3 1 3 4
83 11 2 3 5 4 4 3 1 4 2 2 5 3 2 1 3 4 2 5 2 3 4 5 1 5 2 1 1 3 5 3 5 5 5 1 2 1 1 4 2 4
84 15 2 2 5 2 1 1 3 5 5 4 1 5 1 3 3 2 3 5 5 2 5 1 4 5 4 2 5 4 4 1 1 4 3 1 3 5 1 4 4 4
85 15 1 5 2 3 5 1 1 2 1 5 2 4 3 1 4 4 4 2 3 2 5 1 2 5 4 4 5 3 3 5 3 5 3 5 3 5 5 4 2 1
86 8 3 5 1 3 2 3 2 3 1 4 2 4 4 3 4 3 2 4 2 5 2 5 5 3 3 2 4 1 1 2 4 3 2 1 1 3 1 3 5 1
87 15 1 4 1 4 5 1 3 4 1 1 2 5 1 3 3 4 3 5 5 5 3 3 5 1 3 4 5 1 3 2 1 2 3 3 4 1 4 4 1 2
88 8 5 5 2 5 2 5 1 3 4 5 4 5 2 2 1 4 2 1 5 1 1 3 3 4 3 2 3 5 4 1 4 3 3 1 3 3 3 5 4 5
89 11 2 1 2 5 2 4 3 3 5 2 4 3 5 3 1 3 5 3 5 3 1 5 2 1 3 5 1 4 3 5 5 4 4 2 2 5 5 2 5 4
90 12 3 4 2 5 4 2 2 2 2 4 1 1 3 3 2 5 5 2 4 4 1 2 5 2 1 5 5 4 2 5 3 3 3 3 4 5 1 1 3 4
91 7 4 1 5 5 5 4 3 1 1 4 4 4 4 2 5 1 1 4 5 2 4 4 3 4 2 1 1 5 3 1 3 5 2 2 5 2 1 4 5 4
92 14 5 2 4 5 5 5 2 5 4 5 3 4 5 3 2 5 2 2 4 3 1 5 1 2 1 1 2 1 5 1 1 5 4 5 1 1 1 2 1 2
93 7 1 5 5 5 3 4 2 2 3 4 3 3 1 5 4 2 2 2 2 1 5 2 4 3 3 3 5 5 1 4 2 5 2 3 2 4 2 2 1 4
94 8 3 4 1 2 5 4 3 3 2 1 4 4 4 4 2 4 2 5 2 2 3 5 4 1 2 3 4 1 2 3 3 5 3 5 4 4 4 3 4 3
95 13 1 5 3 1 4 4 5 2 4 5 2 2 3 1 2 1 4 5 1 5 4 3 1 5 1 5 1 4 5 4 4 2 4 5 3 2 3 1 5 1
96 6 4 1 2 2 3 1 1 3 2 2 2 5 4 1 3 1 2 4 4 4 3 3 1 1 2 1 3 1 5 2 4 4 5 2 1 4 2 1 1 5
97 7 1 3 1 4 4 1 2 1 5 2 3 4 3 2 1 1 3 4 1 3 4 1 2 5 4 1 5 2 5 1 5 4 2 1 1 3 2 1 4 3
98 6 5 3 2 3 5 4 3 3 1 1 3 2 4 1 3 2 5 2 1 2 4 5 5 2 1 5 1 1 2 1 5 1 2 4 5 2 3 2 1 2
99 11 3 4 1 2 4 5 5 1 4 5 4 1 3 1 4 4 5 1 2 4 3 2 1 3 2 1 5 3 4 3 5 2 4 3 4 2 5 5 5 1
100 10 2 3 1 5 4 1 2 4 2 3 4 2 4 2 3 1 3 1 4 1 4 4 2 4 3 3 5 3 2 2 1 5 5 1 1 3 3 1 4 1
101 10 1 1 5 4 5 1 1 2 2 1 5 2 4 5 4 1 5 3 3 5 3 3 1 4 3 3 5 1 2 1 1 4 5 2 4 2 5 4 2 1
102 11 2 5 2 2 4 1 4 3 3 3 3 2 5 3 3 1 1 5 3 5 4 4 5 1 5 2 4 5 2 5 1 4 1 3 5 3 5 2 4 2
103 9 4 1 4 4 2 1 1 1 1 3 5 5 3 5 4 1 5 2 2 4 5 3 2 5 3 5 2 4 3 5 1 5 4 4 2 2 5 4 3 5
104 13 4 3 5 1 3 1 3 3 5 2 5 2 5 4 4 5 3 3 3 3 5 2 4 3 1 1 1 4 2 3 4 3 3 1 5 1 3 3 5 4
105 11 4 3 1 3 1 3 4 4 5 5 3 5 3 1 1 2 2 5 2 3 4 4 2 5 2 4 5 2 2 3 2 2 1 4 5 2 2 5 3 3
106 13 2 1 1 4 3 2 2 3 4 3 4 1 5 5 2 2 3 2 5 5 1 2 5 4 4 4 1 4 2 5 1 5 5 1 3 4 3 2 5 5
107 7 1 5 5 5 4 5 2 2 4 4 3 5 4 1 2 5 4 5 1 5 4 5 5 1 5 1 2 1 2 2 1 5 2 5 2 3 5 5 5 5
108 10 5 5 3 2 2 4 2 4 5 4 5 1 3 2 4 2 2 4 2 1 5 4 4 3 5 2 1 5 3 2 4 2 1 4 5 2 3 1 2 5
109 11 4 3 5 4 2 3 1 3 4 1 1 5 1 4 3 3 4 5 4 2 5 2 2 4 3 2 4 4 4 4 3 4 3 2 1 4 1 2 2 3
110 11 1 4 2 1 5 1 2 4 3 3 2 5 1 1 1 2 3 1 3 5 1 5 4 5 4 5 4 4 4 2 4 3 2 2 1 2 1 1 1 2
111 9 4 2 1 5 5 5 3 2 5 4 3 3 3 4 1 1 4 5 1 5 1 3 3 4 1 1 4 4 5 3 4 4 2 4 4 3 5 2 4 1
112 15 3 5 1 4 2 1 4 5 2 2 5 3 5 4 2 5 2 4 4 4 5 3 4 4 2 2 1 3 2 2 4 2 3 3 1 5 1 1 4 2
113 6 1 4 5 5 2 2 5 5 5 3 3 4 2 5 1 2 5 1 5 5 3 4 3 1 2 4 3 3 4 3 5 1 5 4 5 1 1 1 1 2
114 13 5 1 4 3 3 1 4 4 4 2 3 2 2 4 3 5 3 4 2 3 1 1 3 4 3 5 5 5 5 5 4 2 4 1 2 3 4 4 1 1
115 10 1 1 4 1 1 2 3 5 3 5 1 3 4 2 3 4 2 1 5 4 4 5 4 1 3 3 1 2 3 5 3 5 5 4 2 4 1 1 5 4
116 7 5 3 1 5 1 2 5 2 5 4 2 2 4 3 4 3 2 5 2 4 1 4 4 2 4 5 5 3 2 2 4 4 1 5 4 2 1 3 5 4
117 11 1 1 4 2 4 4 3 4 1 2 1 4 1 5 1 5 1 1 4 5 3 3 1 4 5 3 4 1 4 3 3 5 4 1 1 5 5 1 2 5
118 7 5 2 2 2 1 5 2 1 3 3 2 2 4 5 3 1 4 2 3 5 2 4 3 4 4 3 1 2 2 4 4 2 2 4 4 5 4 5 1 2
119 10 4 1 5 5 2 3 4 2 5 1 3 3 3 3 5 2 4 4 2 4 3 5 3 3 1 3 3 2 4 3 3 1 1 3 1 1 2 4 4 5
120 13 4 1 1 5 4 5 3 3 1 4 4 5 4 5 5 4 3 3 3 1 2 1 3 2 2 2 5 2 3 5 2 2 3 3 1 3 5 5 5 3
121 15 2 2 5 1 1 1 4 1 3 5 2 1 3 4 1 3 1 2 3 3 4 2 2 5 4 2 1 1 4 4 2 1 1 5 5 4 4 1 2 1
122 15 5 3 3 5 2 1 3 2 4 2 2 5 2 3 1 2 1 2 3 1 3 5 2 1 5 2 5 2 3 2 5 3 4 2 4 5 1 3 4 4
123 14 4 3 2 4 3 2 3 2 4 4 2 1 4 1 5 5 4 3 4 2 1 5 5 5 5 1 1 5 5 1 4 3 2 2 1 2 1 4 3 4
124 11 3 1 3 1 1 5 1 2 5 1 2 1 2 5 3 3 5 1 5 1 1 3 4 4 5 4 2 2 2 5 4 2 5 3 4 4 1 2 2 2
125 14 4 1 2 4 3 3 3 2 1 5 5 3 3 1 4 2 5 1 2 1 2 3 5 4 5 2 1 2 1 4 1 1 4 1 5 5 2 1 3 2
126 10 4 1 2 2 1 4 3 1 3 2 2 1 5 5 5 4 3 4 5 3 3 4 4 1 2 5 3 2 1 5 2 3 4 1 5 1 1 5 4 4
127 9 4 5 5 5 4 1 4 2 2 1 2 5 4 2 4 2 5 2 3 5 1 5 1 1 1 4 5 3 4 5 1 4 4 1 2 4 5 1 5 4
128 9 2 4 2 1 2 5 4 4 5 1 2 3 5 1 2 2 1 3 2 2 1 4 2 1 2 3 5 5 1 3 4 5 2 1 3 2 1 5 4 3
129 12 5 1 4 3 5 2 1 1 1 4 1 5 3 1 2 4 5 1 1 4 2 2 3 4 2 3 4 3 5 2 2 2 1 4 5 4 3 5 5 1
130 14 2 2 5 2 4 2 4 1 1 3 3 5 2 1 2 3 4 4 5 5 4 2 5 5 1 1 1 2 4 1 5 5 4 4 3 2 3 3 1 1
131 9 4 2 3 4 2 3 3 1 3 2 1 5 4 4 1 2 1 5 4 2 2 2 1 4 1 2 3 4 3 5 1 3 5 1 4 1 2 3 1 2
132 6 3 5 1 5 5 1 5 3 2 3 1 2 4 5 5 1 2 3 4 1 3 4 2 5 1 2 4 4 4 2 4 2 3 1 3 5 3 5 2 1
133 12 5 1 1 4 2 5 4 4 2 1 3 2 3 3 4 1 1 1 1 2 2 5 5 5 3 2 1 5 4 5 3 1 2 2 4 3 2 1 2 1
134 7 1 5 1 1 3 3 4 2 5 1 4 4 3 4 1 4 3 4 2 3 1 1 2 2 4 1 2 3 3 3 5 2 4 1 5 3 4 1 5 4
135 10 1 2 2 4 1 2 3 1 5 4 2 3 5 4 1 3 1 5 1 3 2 2 4 5 2 3 4 5 4 5 4 2 5 1 5 1 5 3 4 2
136 11 3 4 4 4 5 3 2 4 4 2 4 2 3 3 2 2 3 1 4 4 1 3 3 4 2 3 3 5 5 1 5 2 3 4 1 1 5 2 3 1
137 7 1 1 5 5 3 2 5 1 3 2 2 5 5 1 3 1 1 5 1 3 5 4 4 4 2 2 3 1 4 5 2 1 3 3 2 2 2 2 2 4
138 14 4 3 1 4 1 5 4 5 2 1 1 2 4 2 3 5 2 3 1 3 4 2 3 1 3 2 1 5 1 1 3 5 4 2 2 3 2 4 3 2
139 11 2 5 3 5 5 5 5 1 2 5 3 1 5 5 5 4 5 4 5 1 4 5 2 1 1 4 2 2 3 4 2 2 4 5 4 1 4 4 2 2
140 9 5 2 1 2 3 5 4 3 4 2 4 1 1 3 4 5 4 4 2 5 1 4 2 2 1 1 2 5 1 4 1 1 3 1 3 2 1 1 4 2
141 7 2 3 1 5 4 5 4 5 1 4 4 3 1 1 4 2 5 3 5 2 1 4 3 4 1 3 4 5 4 2 3 4 4 4 1 4 2 3 1 4
142 9 3 5 5 5 3 3 2 5 4 4 5 3 5 1 2 2 5 2 2 1 2 1 1 4 3 1 1 3 3 4 2 2 1 3 3 4 1 5 5 5
143 7 3 1 1 1 4 5 5 2 1 2 2 3 1 4 4 5 5 4 5 3 5 5 1 3 1 1 1 4 4 2 5 3 2 1 1 4 5 4 4 1
144 12 4 3 1 4 3 3 3 4 1 3 5 3 4 2 4 3 1 3 2 5 2 5 2 4 5 5 3 3 1 1 2 1 5 3 5 5 1 5 2 1
145 10 2 4 5 1 3 3 2 4 4 2 5 1 5 5 3 2 4 2 3 3 5 4 4 3 3 5 3 3 2 3 2 5 1 5 5 2 3 3 4 5
146 12 4 4 5 4 2 3 4 3 4 5 2 3 3 2 2 3 4 5 4 1 1 4 3 4 1 3 4 5 2 2 5 1 4 5 4 1 3 3 3 4
147 9 4 3 5 5 4 1 4 1 4 2 5 4 4 2 2 4 4 4 2 3 3 2 4 4 2 5 4 3 1 1 4 1 2 2 3 2 3 4 1 5
148 13 5 3 4 4 1 4 4 1 1 1 1 3 5 4 5 1 1 2 2 5 4 4 1 2 4 2 3 4 2 2 3 2 5 5 1 4 2 5 4 5
149 14 5 1 4 4 3 2 3 1 4 3 3 1 4 4 3 3 2 2 3 5 5 4 2 5 3 2 1 5 4 2 3 2 4 2 1 2 1 1 2 5
150 13 5 3 1 3 3 4 3 5 2 4 3 1 5 5 5 3 5 2 3 4 3 4 3 2 1 4 1 1 4 4 4 3 4 3 5 2 3 2 2 2
151 8 1 3 5 4 3 4 4 1 1 2 3 4 1 5 2 3 4 4 4 1 4 5 3 3 4 4 2 4 5 2 2 4 2 2 3 1 4 2 1 1
152 10 4 5 3 5 4 1 5 5 5 1 1 5 5 5 3 1 1 5 4 1 4 3 5 3 5 3 2 1 3 1 3 1 2 3 4 3 5 5 3 3
153 11 2 4 3 1 3 5 3 3 5 5 1 3 3 5 1 4 4 5 4 5 3 2 5 4 1 2 3 4 2 5 2 3 5 1 1 5 3 1 5 2
154 10 1 5 2 2 1 5 4 2 3 4 3 3 4 1 5 5 2 5 2 2 2 5 2 5 2 2 4 1 4 2 1 5 4 3 3 4 4 3 5 2
155 9 2 3 1 1 4 3 1 1 5 1 3 5 3 3 5 5 3 4 2 5 2 5 4 2 2 1 3 2 2 5 5 3 3 1 2 2 5 4 4 1
156 6 3 4 1 4 4 5 4 4 2 4 5 1 4 3 4 4 3 2 2 2 1 5 1 2 3 1 4 3 1 1 5 4 3 1 5 3 4 5 4 4
157 15 2 3 2 2 2 5 4 4 3 2 2 2 3 5 2 5 2 3 2 2 4 5 5 5 3 3 4 1 2 4 4 3 1 3 4 4 4 1 1 4
158 10 4 1 5 2 3 5 2 5 5 3 1 1 5 5 1 3 3 5 4 1 5 3 3 4 4 4 1 1 3 1 4 2 3 4 2 4 1 4 3 2
159 13 2 4 1 5 5 5 4 1 1 1 1 5 5 1 3 2 2 1 5 5 1 5 4 4 4 3 4 4 2 2 1 5 3 5 1 1 1 5 1 3
160 13 4 1 5 1 5 4 4 1 3 5 1 1 1 3 2 3 1 5 2 2 4 1 5 2 3 4 3 3 2 5 3 4 2 4 3 3 2 3 5 1
161 10 4 2 1 2 5 5 3 1 4 5 1 4 4 5 1 1 4 3 2 2 4 2 3 1 4 1 1 1 1 1 3 1 2 4 1 1 4 1 2 3
162 10 2 1 5 3 5 2 5 3 4 1 5 2 1 3 5 5 3 5 4 1 2 1 3 4 3 2 3 3 2 5 2 1 1 2 5 3 1 5 1 1
163 14 1 3 2 2 1 1 2 3 5 2 4 3 4 1 1 3 5 5 2 1 1 4 1 5 4 5 3 3 2 1 1 3 3 2 5 5 3 3 1 5
164 13 5 5 2 3 2 5 4 2 4 4 2 5 3 4 4 3 4 3 4 5 1 4 4 1 5 4 4 3 4 2 4 4 5 2 5 3 5 4 2 5
165 10 3 4 3 3 5 2 4 4 1 5 4 3 1 1 2 1 5 5 5 1 4 1 2 1 1 3 5 4 5 2 5 1 4 1 4 1 1 3 5 1
166 6 1 1 2 2 1 3 4 5 3 1 3 3 3 5 2 1 1 2 5 4 3 5 5 5 1 5 1 2 3 2 3 5 3 1 3 5 4 5 3 2
167 14 2 2 4 1 3 5 3 2 1 5 2 3 1 2 2 4 1 5 1 3 2 3 4 2 3 3 2 3 3 1 3 5 2 5 5 5 5 3 4 1
168 9 3 4 4 4 1 1 4 1 5 4 5 2 1 4 4 5 3 2 1 5 1 4 2 3 4 4 3 2 1 2 4 4 2 5 3 2 2 4 3 2
169 11 1 4 4 4 2 4 1 3 4 5 4 1 3 3 5 4 1 4 4 4 5 5 1 3 3 2 4 3 5 4 1 5 1 1 1 1 4 4 1 2
170 13 5 1 1 2 2 1 3 3 3 2 3 3 1 2 1 5 3 1 5 1 2 5 2 4 1 2 5 2 2 4 4 5 2 5 2 5 2 1 3 2
171 7 3 1 5 4 5 1 3 1 3 5 2 3 5 3 2 4 1 1 2 4 5 4 1 5 5 1 2 4 5 3 1 3 1 5 5 5 1 4 1 4
172 11 1 5 4 4 5 3 2 2 1 4 2 5 5 3 4 3 5 5 2 2 5 3 2 4 1 1 2 3 3 1 1 5 2 1 2 2 3 3 2 4
173 10 3 4 5 2 1 1 4 5 5 5 4 5 3 5 2 2 1 1 5 1 2 3 5 3 2 2 2 3 5 4 1 2 5 4 4 1 2 2 2 1
174 8 1 5 4 2 3 3 3 5 2 5 3 4 4 4 1 3 2 5 4 5 2 4 4 3 5 2 2 1 2 5 3 5 1 3 3 5 3 4 5 4
175 9 3 4 2 5 4 4 5 5 5 2 5 5 4 5 1 4 3 4 4 5 5 2 2 3 1 4 5 2 5 1 5 4 5 3 2 4 2 5 3 4
176 7 3 4 1 1 1 2 4 1 5 5 2 3 1 3 2 1 4 2 2 4 5 1 4 1 3 3 5 3 1 4 5 2 3 1 4 3 3 2 4 2
177 15 2 5 5 5 4 5 5 3 3 5 1 4 4 1 1 1 5 4 1 2 1 2 5 1 1 1 3 5 3 1 4 1 4 2 3 2 3 3 3 1
178 15 1 1 1 3 4 2 5 5 4 3 1 3 2 4 4 1 4 4 1 4 2 2 5 1 3 1 1 3 5 3 3 5 5 2 3 3 5 3 3 1
179 6 4 5 3 2 2 1 4 3 4 5 3 2 3 3 1 5 5 2 2 3 2 2 2 4 1 4 4 1 5 2 4 2 5 3 5 3 1 5 3 2
180 10 1 2 3 5 3 1 3 5 2 1 3 5 5 4 3 5 5 2 4 1 5 1 2 2 4 3 3 5 5 2 5 3 5 3 1 1 4 2 2 5
181 12 2 1 1 4 5 2 2 1 4 4 4 2 2 1 4 2 3 1 5 5 5 2 4 3 5 3 1 3 2 3 2 5 3 3 2 5 4 2 3 1
182 10 4 2 4 2 3 5 4 1 4 1 4 1 1 3 1 4 5 2 2 4 2 4 5 3 4 4 4 1 2 4 3 2 1 5 1 5 2 5 3 3
183 13 4 3 5 5 2 4 2 2 4 4 1 4 4 2 2 4 5 5 3 2 1 2 3 2 3 5 2 2 5 1 5 4 3 5 5 5 4 1 1 1
184 10 4 5 1 2 4 3 1 3 1 4 5 2 1 5 2 2 3 1 1 4 5 1 2 4 2 3 4 4 2 1 2 4 5 3 1 3 3 5 3 4
185 15 1 1 1 5 1 2 1 1 3 3 1 5 4 4 1 1 3 1 4 2 3 2 1 5 2 4 3 2 1 5 2 5 2 5 2 2 1 5 4 1
186 9 1 3 5 2 3 3 2 2 5 4 4 5 1 5 3 1 1 4 1 4 2 1 2 5 3 4 4 3 2 2 3 5 3 3 1 4 5 5 2 3
187 11 4 4 4 2 2 1 5 5 1 5 2 2 1 2 3 2 2 4 1 3 3 2 1 1 3 5 2 1 5 1 5 5 1 4 1 4 5 3 1 5
188 12 1 5 4 3 3 5 4 3 2 1 2 3 2 5 1 5 1 3 1 4 3 2 1 4 5 3 1 3 2 5 3 3 2 2 2 1 5 5 5 3
189 10 3 2 3 2 2 1 1 3 4 2 4 1 4 5 2 4 3 1 5 5 3 5 3 4 4 3 2 2 1 3 4 4 1 5 2 2 2 4 4 4
190 8 1 5 1 2 4 5 5 2 1 4 2 2 4 4 5 2 3 2 5 3 1 4 4 5 4 5 2 1 3 1 5 1 5 2 3 2 1 5 3 4
191 7 2 3 3 5 1 2 1 3 5 5 1 5 2 4 2 4 5 1 5 5 1 5 5 1 1 3 2 2 3 1 5 5 3 4 3 4 3 2 5 4
192 12 2 2 3 4 4 3 2 5 1 3 5 5 5 4 1 3 5 3 5 4 3 2 2 1 5 2 2 4 4 3 2 3 1 1 3 5 5 2 4 5
193 11 5 1 5 3 5 4 4 4 4 1 5 4 4 1 2 1 4 4 4 2 3 5 4 3 1 5 5 2 4 1 3 5 3 2 2 5 3 2 4 5
194 11 4 1 2 5 4 4 4 2 1 3 5 1 1 3 2 5 3 3 3 3 1 3 5 3 1 4 1 4 2 1 2 2 3 5 1 4 1 4 5 3
195 11 2 5 3 2 3 5 2 5 2 2 1 4 2 2 5 5 2 5 3 3 2 5 2 2 4 5 1 2 5 3 4 1 2 1 1 4 3 1 5 2
196 15 2 2 2 5 1 3 3 5 5 5 5 3 4 5 1 3 1 3 5 3 2 5 5 1 5 2 3 4 3 5 2 5 4 5 4 2 3 4 4 5
197 12 3 3 4 1 5 4 5 3 4 4 2 3 3 4 2 3 3 1 4 3 1 3 5 2 1 2 4 4 2 4 4 1 4 2 5 1 2 5 5 5
198 12 2 2 4 5 4 2 2 4 2 3 1 5 5 4 5 2 3 1 3 4 5 1 1 3 5 3 3 5 1 2 4 2 3 5 4 4 1 3 3 1
199 7 1 4 5 2 5 4 4 1 3 1 5 3 4 2 5 5 2 5 1 4 4 3 4 2 2 1 1 4 5 2 5 1 4 2 1 3 4 1 3 1
