200 100
NETWORK_TREE :
128 1 2 4 5 6 8 9 10 12 13 15 16 17 18 19 20 21 23 24 26 27 28 29 30 31 32 33 35 38 40 41 44 45 46 47 48 49 50 52 53 54 56 60 61 62 63 65 66 68 70 72 73 74 76 78 79 80 82 83 84 85 86 87 88 89 90 91 92 93 94 96 97 98 99 100
129 32 97 35 67 68 38 41 10 46 14 80 16 82 52 85 22 56 26 28 93 61 95
130 48 1 50 70 86 42 75 28 61 14 15 95
131 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 76 77 78 79 80 82 84 86 87 88 89 91 92 93 94 95 96 97 98 99 100
132 3 4 5 6 7 8 9 10 11 12 13 14 17 18 20 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 48 49 50 51 52 54 55 56 57 58 59 60 62 63 64 66 67 68 69 72 73 74 75 76 77 78 82 85 87 88 89 91 92 94 95 97 98 99 100
133 52 58 76 29
134 64 66 2 4 69 74 11 75 12 80 18 82 19 83 22 88 26 91 93 94 31 35 39 43 45 48 49 57 58 59 60
135 64 1 2 66 3 4 68 70 71 72 73 9 75 12 78 16 83 20 85 21 22 24 88 89 90 29 95 96 32 33 98 34 35 99 100 44 45 50 51 53 55 56 58
136 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 37 38 39 40 41 42 44 45 46 47 48 49 50 51 52 53 55 56 57 58 59 62 63 64 67 69 70 72 73 75 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 94 95 97 99
137 65 33 4 100 6 39 73 43 12 13 84 52 23 55 24 89 59 91 31
138 1 2 3 4 6 7 10 12 14 15 16 18 19 20 21 23 25 27 28 29 30 31 34 35 37 38 39 40 42 43 44 45 46 49 52 53 54 55 58 59 61 62 63 64 65 66 67 69 71 73 75 76 77 78 79 81 83 86 87 88 89 91 92 95 96 97 98 100
139 1 2 3 4 5 7 9 10 14 15 17 18 21 24 26 29 31 32 33 36 40 41 42 43 44 46 47 48 49 50 51 53 54 55 58 59 60 61 62 63 64 65 66 67 69 71 73 74 75 76 77 78 79 81 83 84 85 86 88 89 90 91 92 93 94 95 97 99
140 6 7 8 11 12 13 14 15 16 17 19 22 23 24 25 26 28 29 30 32 33 34 35 36 37 38 39 41 45 46 48 49 50 51 53 54 55 57 58 61 64 65 66 67 68 69 71 73 75 76 77 78 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 99
141 56 44 60
142 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 42 43 44 45 46 47 48 49 50 51 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 77 78 79 80 81 82 84 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
143 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 84 85 86 87 88 89 90 91 92 93 94 95 96 97 99 100
144 1 2 4 7 8 9 10 11 14 16 17 18 21 23 25 26 27 30 32 33 35 38 41 45 47 48 51 53 54 56 58 59 61 62 63 66 69 71 77 78 79 80 82 85 86 90 92 94 95 96 97 98 99
145 33 2 68 6 72 44 45 54 56 25 58 62 63
146 1 2 5 6 7 8 9 10 13 14 17 18 20 21 22 24 25 26 27 28 29 30 31 32 34 36 37 38 39 41 43 44 45 47 49 50 51 53 54 55 56 57 58 60 63 64 65 67 68 69 70 72 73 74 75 78 79 80 83 84 85 86 87 88 89 90 91 92 94 95 96 97 98 99
147 97 2 34 3 99 37 70 39 40 41 9 74 76 77 14 49 19 52 56 27
149 1 2 3 5 6 7 8 11 12 13 14 15 17 20 21 24 26 27 28 29 30 34 35 36 38 39 40 41 43 44 45 46 47 48 50 51 53 54 55 56 57 58 59 60 62 63 64 67 68 69 70 71 72 73 74 78 80 81 82 85 87 89 90 91 92 94 96 97 98 99 100
150 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 19 20 22 24 25 29 30 32 33 34 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 52 53 54 55 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 76 80 81 83 84 85 86 87 89 90 91 92 93 94 95 97 99
151 2 3 68 69 70 71 72 11 12 78 15 17 82 19 91 92 93 30 39 40 41 42 44 47 49 51 52 56 57
152 1 3 4 6 8 9 10 11 12 13 14 15 16 18 19 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 42 43 44 46 47 48 49 51 52 53 54 55 56 57 58 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 79 81 84 86 88 89 90 91 92 93 94 95 96 98 100
153 49 3 38 7 88 25 31 63
154 64 67 4 6 71 8 72 10 74 11 77 78 15 79 80 81 19 84 85 22 87 25 90 26 91 96 97 99 100 38 41 42 45 47 49 52 55 58 61 62 63
155 48 21 55 28 12 60
156 1 2 3 4 5 8 9 10 11 14 17 18 19 20 21 22 23 24 27 28 31 33 34 36 37 38 39 40 41 42 43 44 45 46 47 49 51 53 54 55 56 57 59 61 62 64 68 69 70 73 74 75 76 77 79 80 82 83 84 85 86 88 89 90 92 94 95 96 98 99 100
157 1 2 3 4 6 7 10 11 12 15 17 19 20 22 23 24 25 27 28 29 30 31 32 33 35 38 39 40 41 43 44 46 47 48 49 53 59 61 62 65 66 71 76 77 80 81 85 86 88 94 95 98
158 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
159 2 3 4 5 6 7 8 9 10 12 13 18 20 22 27 28 29 30 32 34 35 36 37 39 40 41 46 47 52 55 56 59 60 62 63 65 68 69 73 78 81 82 83 84 86 88 90 92 94 95 98 100
160 1 2 5 70 6 71 7 73 9 11 77 78 16 80 81 17 86 26 27 93 95 96 33 34 98 99 39 45 47 48 49 51 54 59 61
161 64 1 2 3 69 6 71 7 9 11 12 77 16 18 83 19 84 21 85 22 24 25 89 26 91 28 29 30 95 31 96 32 33 99 37 41 42 43 44 49 55 58 60 63
162 2 3 5 6 9 12 13 14 15 17 18 19 22 24 25 31 32 33 34 35 36 37 38 39 41 43 44 45 46 49 51 53 56 57 59 61 62 64 65 67 71 75 76 77 79 81 82 85 87 89 90 91 92 97 99 100
163 4 6 10 13 14 17 20 21 22 23 25 27 28 30 34 35 37 38 39 41 47 48 52 53 55 59 60 62 66 67 68 69 71 74 75 77 78 79 80 81 82 83 85 86 88 89 94 95 96 99
164 1 2 3 6 8 10 11 12 13 14 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 33 34 36 37 38 39 40 41 42 43 44 46 47 48 49 52 53 55 56 58 59 60 61 63 65 66 67 68 69 70 71 72 73 74 75 76 78 80 82 83 84 85 86 87 88 89 90 91 92 93 94 95 97 98 100
165 65 3 67 70 8 9 75 13 78 80 82 21 85 89 26 27 94 95 96 97 98 34 99 36 38 40 41 42 43 46 48 53 54 58 63
166 1 2 3 4 5 6 7 9 11 12 19 22 23 25 26 27 28 32 35 38 40 43 45 46 48 49 50 51 53 56 57 58 59 61 63 64 74 76 80 82 83 84 86 88 90 91 92 96 97 98
167 98 99 39 41 9 10 11 76 77 79 17 20 25 90 91 30
168 1 2 3 5 6 7 9 10 11 14 15 16 17 18 20 21 22 25 27 28 29 30 31 32 34 35 36 37 38 39 40 43 44 45 46 47 48 49 52 54 56 57 58 59 60 61 62 66 68 69 70 71 74 76 77 78 79 80 81 82 83 84 85 86 89 90 91 93 94 95 96 97 98 99 100
169 2 3 6 7 8 10 11 14 15 17 19 20 22 23 25 26 27 28 29 32 33 34 35 36 37 38 41 42 44 45 48 49 53 55 56 57 59 60 61 62 64 65 66 69 70 72 73 74 76 77 79 80 81 83 84 85 86 87 88 89 91 93 95 97 98 100
170 97 66 68 36 70 7 72 46 78 80 48 16 49 18 22 54 24 58 62 30 95
171 3 4 6 9 10 11 13 14 15 16 17 19 20 21 22 24 26 30 32 34 35 37 38 39 40 41 43 45 46 48 49 50 51 54 55 56 57 63 65 68 69 70 71 73 74 75 77 78 79 80 81 83 84 87 88 90 91 92 94 95 97 98
172 68 69 72 9 78 14 79 81 19 21 22 23 89 90 28 30 96 32 33 97 100 36 37 38 39 41 48 49 50 51 52 55 56 58 61 62 63
173 69 45
174 32 98 99 5 8 41 42 15 82 84 86 25 59 28 30
175 34 50 83 69 70 87 56 40 61 14 31
176 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 69 70 71 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99 100
177 64 1 2 3 7 71 73 10 14 15 81 22 86 24 90 91 94 97 34 100 37 41 43 45 53 54 55 56 58
178 80 81 83 20 21 85 38 72 12 13 30
179 64 65 67 4 70 12 13 77 79 80 81 82 21 23 89 25 90 27 92 32 33 35 38 40 41 43 44 48 53 56 57 58 61
181 2 4 6 7 8 9 10 11 13 15 20 21 22 23 25 29 30 32 34 36 37 38 41 42 43 44 45 46 47 49 50 52 53 54 56 59 60 61 62 63 64 66 67 68 69 71 72 74 75 77 78 79 80 81 83 84 86 87 88 89 90 93 96 97 98 99
182 3 5 6 7 9 10 11 16 17 19 20 21 22 23 24 25 26 27 31 33 34 35 37 38 42 43 44 45 47 49 50 51 53 57 58 60 61 62 63 66 67 69 72 73 74 75 77 78 79 80 81 88 89 90 93 94 95 100
183 82 11
184 83 69 88 10 90 59 43 45 29 62 30 47
185 4 5 6 7 8 15 16 17 18 20 22 24 25 26 27 28 29 30 31 32 33 34 35 37 41 42 43 44 45 47 48 51 52 53 55 56 57 59 60 61 62 63 65 68 70 71 72 77 79 80 82 83 85 87 89 90 91 93 94 95 96 99
186 64 65 3 67 8 9 73 74 12 13 78 15 19 23 24 25 91 92 29 94 95 32 33 34 36 50 53 56 59
187 1 2 3 4 5 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 25 26 27 28 29 30 31 33 34 35 36 37 40 41 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 79 80 81 82 83 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
188 39 8 12 79 47 16 83 84 86 54 55 57 25
189 1 2 4 5 6 7 12 14 17 20 21 22 23 27 29 31 32 33 34 35 37 40 42 44 45 46 47 49 50 52 53 54 57 58 61 63 65 66 67 68 70 73 74 75 80 82 84 86 87 88 89 90 92 100
190 2 3 5 6 8 10 11 12 13 16 17 19 20 22 23 26 27 28 33 36 39 45 47 49 50 54 58 60 61 63 64 66 67 68 72 73 75 76 77 78 79 81 84 85 86 87 89 90 91 92 97
191 1 2 5 7 10 11 13 16 17 23 24 25 26 28 29 33 37 38 40 41 42 43 44 47 48 51 55 56 58 59 62 65 66 67 68 70 72 75 78 80 83 85 87 88 90 91 92 95 98 99
192 1 97 67 3 5 7 40 11 75 79 19 88 24 92 60 93
193 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 19 20 21 22 23 24 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 87 88 89 91 92 93 94 95 96 98 99 100
194 1 66 2 3 4 69 70 8 73 75 11 12 77 13 79 15 82 18 19 21 86 23 87 88 91 92 93 95 97 33 34 98 99 35 100 37 42 47 52 53 57 58 61 63
195 1 2 3 4 6 8 9 10 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 35 36 37 38 39 41 42 43 44 45 46 47 48 50 51 52 53 54 55 57 58 59 60 61 62 64 66 68 69 70 71 72 73 74 75 76 78 79 80 83 84 85 86 87 90 91 93 94 95 97 98 100
196 16 49 20 8 75 44 61 47
197 1 3 4 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 23 24 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 45 46 47 49 51 52 53 54 55 56 57 58 59 61 62 63 64 65 68 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 87 88 91 95 96 97 98 99 100
198 5 6 9 10 11 12 18 19 20 21 22 23 24 25 26 30 31 32 35 36 39 40 41 42 43 44 49 51 53 56 59 61 64 66 69 74 75 76 78 79 80 81 83 84 85 88 92 94 98
199 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 68 69 70 71 72 73 74 75 76 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 96 97 98 99
COST_INSTALL_SERVER_AND_PROGRAMS :
0 7 5 1 4 3 3 3 1 5 5 2 1 2 5 3 2 4 5 1 3 1 1 3 5 2 1 2 3 4 1 2 4 1 2 2 4 4 2 1 5 2 3 1 2 3 3 5 2 3 1 1 1 1 5 5 3 5 4 2 3 2 1 4 1 4 4 2 2 2 1 5 1 2 1 2 5 5 4 2 3 1 3 1 4 4 2 3 3 1 5 1 3 2 1 3 1 3 5 1 2 4
1 9 5 2 2 2 1 2 2 5 2 2 1 5 1 3 5 4 1 2 2 3 1 3 4 3 4 1 3 5 2 5 3 4 5 1 2 1 3 2 4 5 3 1 3 4 2 1 4 5 3 3 2 2 2 1 1 5 3 5 1 3 1 5 4 3 5 2 2 1 4 4 5 3 5 1 5 4 3 3 5 1 4 2 4 5 1 1 3 3 4 5 1 4 4 2 1 1 2 3 2 2
2 6 4 4 2 1 3 4 4 3 2 4 5 3 5 3 2 4 4 2 3 4 5 3 3 3 4 3 5 4 3 4 1 5 4 2 5 2 5 2 3 5 2 4 3 4 2 5 3 1 2 4 1 3 2 2 1 4 1 4 5 5 4 3 4 1 5 2 3 4 2 4 4 1 4 3 4 3 2 2 3 2 1 1 1 4 5 4 2 5 4 5 5 3 5 1 4 3 3 3 1 3
3 9 4 5 5 2 2 1 4 5 4 4 5 4 4 5 1 1 4 1 1 5 4 1 1 4 4 5 5 4 4 5 1 3 4 3 1 5 4 5 3 4 2 5 4 4 4 4 3 2 2 3 5 3 4 1 4 5 2 1 2 4 3 2 4 2 4 1 1 3 2 4 2 3 1 4 5 5 1 1 3 2 3 3 4 1 3 4 3 5 5 4 1 4 5 4 5 3 3 5 4 2
4 7 1 5 2 4 5 4 2 4 1 4 5 3 1 1 2 5 2 5 1 4 1 1 1 1 1 5 2 2 1 1 4 5 4 4 5 2 4 5 5 1 3 1 2 2 1 4 1 1 3 4 2 5 1 3 1 5 2 5 2 5 1 2 1 2 5 1 4 2 1 5 4 4 2 3 2 1 3 5 1 4 5 2 5 4 2 3 2 3 4 5 5 3 2 5 4 3 4 4 1 2
5 15 3 3 1 4 1 4 2 1 4 5 4 3 3 4 5 1 1 5 2 2 5 4 3 1 5 2 4 4 1 3 2 3 3 2 3 2 4 5 2 4 3 3 4 1 5 1 2 3 2 1 1 5 2 4 1 4 4 4 5 1 4 2 2 5 5 3 3 5 2 2 1 4 5 5 2 4 5 3 2 2 2 5 3 2 5 2 5 2 2 4 1 2 3 5 5 1 1 3 5 2
6 9 5 4 4 1 5 2 2 1 1 3 5 5 1 5 2 3 1 3 1 5 5 3 2 2 3 2 1 1 3 3 2 5 5 2 3 5 2 5 2 5 1 4 1 1 1 2 4 2 4 2 4 3 5 1 4 4 1 5 5 1 5 5 5 3 2 1 2 3 1 1 5 5 4 2 1 3 4 2 2 1 2 5 2 4 3 1 3 3 1 5 3 1 1 5 5 4 2 1 5 2
7 14 2 3 3 4 2 2 2 5 1 2 5 2 1 1 1 3 5 2 3 5 3 4 3 5 2 1 4 4 4 2 4 1 2 3 2 3 1 1 3 3 5 2 2 2 4 3 4 4 3 2 4 1 4 3 4 2 4 4 4 4 5 5 4 2 5 4 5 1 3 5 2 2 5 4 4 2 3 3 3 4 3 4 2 4 1 1 3 3 2 2 5 5 3 1 2 4 2 5 5 3
8 6 2 5 2 2 2 2 4 5 3 3 2 5 2 2 1 3 3 3 5 1 3 2 1 2 5 4 3 2 2 2 4 4 4 5 2 2 4 5 4 2 5 3 5 4 3 4 5 2 3 4 4 3 4 1 4 4 4 2 1 2 1 5 1 3 5 1 5 4 2 2 5 4 3 1 5 2 1 3 3 3 5 2 3 4 2 5 3 3 5 2 1 4 3 3 5 5 1 3 1 1
9 11 1 4 5 4 2 5 5 1 2 5 5 3 3 3 2 3 4 4 4 5 4 2 2 5 4 3 1 4 3 5 2 3 1 2 3 2 5 1 5 5 2 3 4 3 2 3 2 2 2 3 2 3 4 1 5 2 1 3 3 4 3 2 5 4 5 5 5 4 2 5 2 5 3 3 3 5 3 2 5 5 1 3 1 4 3 2 4 2 5 4 4 1 1 3 4 5 2 4 1 3
10 7 2 5 2 2 4 4 4 2 5 5 1 4 5 3 2 5 3 2 4 1 1 4 1 4 5 3 1 3 2 2 1 1 4 1 5 2 5 5 1 4 2 3 3 3 4 2 3 3 5 1 2 3 3 3 4 1 5 2 2 4 2 3 1 4 1 4 5 1 3 3 3 5 3 2 2 1 2 5 2 3 3 3 4 2 2 4 2 4 3 4 2 3 5 5 5 3 2 3 4 4
11 9 5 3 3 5 1 3 3 3 4 4 4 1 4 2 3 2 2 3 3 1 5 3 2 4 3 3 5 3 1 4 1 3 3 4 3 2 1 1 2 4 1 5 4 1 1 4 1 4 5 3 2 3 3 1 4 4 1 1 2 2 4 1 2 2 4 3 3 4 5 5 3 2 3 1 4 1 1 3 5 1 2 5 4 1 4 2 5 5 1 5 3 1 5 4 2 1 4 5 4 5
12 13 1 2 2 2 1 5 3 1 5 4 3 5 2 5 2 5 2 1 2 2 4 2 1 5 4 3 2 1 3 2 4 5 4 2 1 2 5 2 2 4 2 4 4 4 5 2 3 4 4 4 5 5 5 5 3 5 3 5 3 2 4 3 1 4 1 2 3 2 5 2 4 2 2 1 1 1 3 2 2 4 5 2 1 5 4 2 3 5 4 1 3 2 2 3 4 3 2 5 1 3
13 11 2 4 1 5 3 2 5 1 3 2 2 1 3 1 2 5 4 2 5 3 3 1 4 1 5 5 4 1 4 1 5 4 2 2 2 2 2 5 3 1 2 5 5 2 4 5 1 1 4 5 1 4 2 2 1 2 1 4 4 3 3 3 1 2 5 5 5 4 3 2 3 2 1 5 2 3 1 3 4 3 4 4 3 5 1 2 1 3 1 2 3 5 5 4 1 4 4 5 2 4
14 11 4 2 1 2 5 2 1 3 2 4 3 4 4 2 5 4 3 1 3 3 1 3 4 5 5 3 2 4 2 2 1 2 5 2 4 4 5 3 4 3 4 5 5 5 3 4 1 2 4 2 2 4 4 2 5 5 4 2 1 4 2 1 5 3 2 2 2 5 2 3 2 5 1 2 3 3 4 3 5 2 2 1 4 5 5 2 4 2 4 4 3 4 1 5 2 4 4 4 2 2
15 8 1 5 4 2 5 3 2 4 3 3 2 4 5 3 2 1 4 3 1 1 2 2 4 5 3 3 2 3 4 4 5 3 4 1 1 3 5 5 2 2 1 1 2 5 3 3 3 2 5 5 1 1 4 5 2 1 5 2 2 2 3 1 2 2 1 1 2 3 5 1 2 4 2 2 3 4 3 2 4 1 5 5 1 1 5 1 2 1 1 3 5 1 2 4 2 2 5 5 2 3
16 11 3 2 2 4 4 2 4 1 3 1 4 1 3 3 5 5 1 3 2 3 2 4 4 2 2 3 1 2 5 4 1 1 5 5 2 4 4 2 1 5 2 1 4 4 1 4 5 3 3 1 4 3 5 4 4 3 4 2 3 5 4 3 2 1 5 1 4 3 2 5 2 1 3 2 1 2 3 5 5 1 2 5 1 5 1 1 3 4 1 5 1 4 2 5 5 1 2 2 2 1
17 7 5 2 2 4 4 5 1 5 3 3 4 2 5 1 5 1 2 4 5 1 4 5 4 2 5 3 2 3 2 3 2 5 3 1 2 1 2 4 3 3 3 5 1 3 1 4 1 2 5 2 4 1 4 2 1 2 5 3 3 2 3 4 3 3 1 3 5 2 3 5 1 2 4 5 3 1 3 1 5 3 5 5 2 5 4 2 5 2 5 5 2 2 1 1 3 1 1 3 5 2
18 12 5 1 5 4 1 3 1 1 5 2 1 3 3 1 4 3 1 5 5 4 3 5 1 5 5 5 1 3 3 4 3 2 3 4 1 1 4 5 3 2 1 2 1 5 4 4 5 1 5 1 5 5 3 2 4 4 4 4 4 4 5 5 4 1 4 4 5 4 1 5 1 4 1 4 2 5 2 2 2 5 2 5 5 5 1 2 3 5 2 3 5 4 3 3 2 1 4 2 2 5
19 10 4 4 5 4 3 2 2 2 5 2 1 3 5 4 2 1 1 2 5 4 2 2 3 3 2 2 3 2 2 2 3 3 5 5 3 3 4 2 3 4 3 3 5 2 5 3 4 3 5 4 2 4 3 4 1 4 1 3 2 3 1 2 1 4 5 3 3 4 3 5 4 4 3 5 1 1 1 5 3 4 3 5 3 3 1 5 3 5 2 5 2 4 3 1 1 3 2 2 2 4
20 12 5 5 4 3 3 1 2 2 3 4 1 4 1 3 4 4 1 2 3 5 5 1 2 4 1 1 2 3 5 4 5 4 4 4 4 4 5 4 1 5 2 3 3 3 4 5 3 3 3 1 1 3 3 5 4 1 4 4 4 1 4 4 3 4 2 3 5 5 3 3 2 4 1 2 2 1 2 1 5 3 5 3 4 2 1 5 4 4 3 4 2 5 5 3 3 3 4 5 4 4
21 6 3 1 2 2 2 3 2 4 5 1 4 5 1 2 1 2 1 1 1 1 5 2 3 4 1 2 5 2 4 1 5 1 4 5 5 5 5 1 3 4 4 5 2 3 5 3 5 2 2 4 2 5 5 4 4 3 4 4 3 2 2 5 1 1 1 2 3 1 4 3 4 5 1 1 4 5 5 3 3 3 1 2 1 1 5 2 1 2 2 1 1 5 3 1 3 2 2 3 2 4
22 10 2 4 5 3 1 3 1 2 1 1 5 4 4 5 2 5 1 3 3 4 3 4 5 5 3 1 4 4 3 3 2 5 1 2 4 3 3 1 4 4 3 5 5 5 5 2 5 2 2 5 3 2 5 2 4 1 5 3 4 4 2 1 1 3 5 2 2 4 4 5 5 2 2 3 4 4 3 1 3 5 1 3 1 4 3 3 3 1 1 2 2 5 3 1 3 5 4 1 5 5
23 10 3 4 1 5 5 5 2 2 1 5 1 4 2 5 2 4 1 1 4 1 4 1 3 1 3 4 3 1 2 3 4 5 3 5 2 1 4 4 1 5 2 2 1 1 3 4 5 5 5 3 1 5 5 3 5 2 2 1 4 2 2 1 3 3 3 4 3 1 4 2 5 1 5 3 3 3 3 3 2 1 5 5 5 5 5 5 2 3 4 4 4 5 5 2 5 4 2 3 3 1
24 11 3 3 2 4 2 2 2 3 3 3 5 3 4 5 5 3 1 5 1 2 2 4 5 2 3 4 5 2 4 1 4 5 1 2 5 5 4 1 1 1 2 1 2 2 3 4 4 3 1 3 4 3 1 3 1 3 1 4 3 3 5 3 4 4 1 5 1 4 4 1 1 3 2 1 1 2 4 1 2 4 3 4 1 2 2 5 3 2 5 1 4 4 2 1 5 5 1 5 4 3
25 15 2 1 5 1 4 2 2 5 1 3 2 2 2 3 2 3 1 2 1 1 1 4 2 4 1 3 5 4 4 2 2 3 3 5 3 2 5 2 5 4 2 4 3 5 5 1 5 1 2 1 4 1 4 5 5 5 3 5 2 5 1 3 2 2 1 1 5 1 3 3 4 4 5 2 5 1 4 1 1 2 5 1 4 2 1 4 5 3 3 2 2 5 2 4 1 3 2 1 3 1
26 10 4 1 2 4 5 2 4 3 3 2 1 5 4 4 4 1 2 4 2 5 2 4 5 1 2 2 3 2 3 4 3 3 3 2 2 3 1 3 3 5 3 2 5 5 2 4 5 3 2 3 4 4 5 5 2 1 4 3 3 5 5 1 2 2 3 3 4 5 5 1 1 4 2 2 4 2 1 2 2 3 5 1 3 5 5 3 5 5 3 5 2 3 2 2 3 5 3 4 5 5
27 14 1 4 4 2 2 5 2 2 5 3 4 2 3 4 5 1 5 3 4 1 3 2 3 2 3 1 3 3 3 4 4 1 4 4 2 4 5 1 4 2 5 1 2 4 2 5 4 5 2 4 3 5 4 3 4 4 3 5 2 3 4 5 3 5 4 3 5 1 4 3 5 5 3 2 5 5 1 2 3 5 4 2 2 4 2 5 2 5 3 2 5 5 5 5 4 2 3 2 5 3
28 11 1 1 5 4 1 5 2 4 5 3 4 2 4 5 2 4 4 4 4 2 3 5 3 1 2 4 4 2 2 4 3 1 3 5 5 5 2 1 3 4 2 5 3 2 3 1 3 5 5 3 1 2 2 2 1 1 5 3 3 3 3 5 4 2 4 5 2 5 4 1 3 3 2 4 3 1 5 5 4 5 1 1 4 2 4 2 4 1 4 3 2 4 2 1 2 1 5 1 3 3
29 15 4 4 3 1 5 2 2 2 3 4 1 2 1 3 2 2 2 3 3 1 5 3 1 3 3 2 3 4 1 5 2 2 3 3 5 2 3 1 4 4 3 4 1 5 3 5 3 1 1 5 3 3 5 2 4 5 2 3 3 4 1 2 1 3 3 2 4 3 5 1 4 5 4 5 5 3 4 4 4 1 3 4 3 2 3 5 3 2 5 2 5 4 2 2 2 5 2 5 3 5
30 8 5 4 5 2 4 5 4 5 3 5 2 4 4 3 5 2 5 2 5 1 1 2 2 2 1 1 3 1 4 5 1 2 2 1 4 1 3 5 1 5 5 4 4 4 1 3 2 3 3 4 3 4 1 3 2 5 5 3 1 4 1 5 5 1 4 3 4 2 4 3 1 1 3 3 4 2 2 1 1 1 1 2 1 3 3 3 5 2 4 4 5 2 4 2 3 3 4 5 2 5
31 15 1 2 3 3 2 1 3 2 3 1 5 5 3 1 2 4 3 1 3 3 5 1 1 5 4 3 3 2 2 4 5 4 4 1 1 1 1 2 3 4 3 3 3 2 5 3 5 2 3 5 1 3 5 2 5 1 3 5 2 1 1 2 2 3 2 1 2 4 2 2 5 2 4 3 1 4 4 5 4 5 2 1 2 4 5 4 4 2 1 5 1 5 2 4 5 4 4 1 5 4
32 15 2 1 4 3 5 2 4 3 3 3 3 4 3 5 2 3 5 2 3 5 1 1 2 2 3 5 5 3 1 5 3 3 2 3 3 4 1 3 2 4 4 4 4 2 4 2 1 5 4 3 2 1 4 4 5 3 3 4 2 1 4 4 5 2 2 5 2 3 3 1 1 5 4 3 2 5 4 4 5 4 3 5 5 4 3 1 4 5 2 3 3 2 3 4 5 3 5 1 3 3
33 13 2 2 1 5 2 5 4 1 1 5 4 1 5 1 3 3 3 3 4 5 2 3 5 1 2 1 1 3 4 1 3 5 3 5 3 1 5 4 4 3 4 3 1 3 5 2 2 3 4 4 1 1 5 1 3 2 4 2 1 3 5 2 1 3 4 2 3 5 3 1 5 2 4 4 2 3 3 4 2 2 2 5 2 1 3 4 2 4 5 3 1 3 4 4 1 1 5 4 4 1
