200 50
NETWORK_TREE :
17 9 4 5 5 1 2 5 3 3 5 5 4 5 4 3 5 3 5 4 3 2 1 5 4 1 4 2 5 4 4 2 2 4 5 5 5 5 4 4 2 2 5 2 5 1 5 2 1 1 1 3
18 10 4 4 2 3 3 3 1 2 5 1 1 2 2 5 2 5 5 5 3 4 4 4 5 5 3 3 3 4 5 1 4 2 2 5 3 1 4 4 4 3 1 1 2 5 3 4 2 5 5 4
19 14 4 3 2 1 4 5 5 5 4 2 2 1 5 4 5 3 5 5 4 5 4 3 3 2 1 3 5 5 1 3 4 5 2 2 1 2 3 2 5 1 5 1 4 5 3 4 3 5 2 2
20 15 2 1 5 3 3 3 5 1 5 1 3 5 3 3 2 2 2 3 2 2 1 3 1 3 5 5 3 5 1 1 4 4 3 3 3 4 3 2 5 4 3 2 4 1 4 2 2 3 5 1
21 9 4 5 2 5 5 5 1 2 2 1 1 2 5 2 5 3 3 3 1 2 4 1 5 3 4 2 2 1 4 2 3 2 2 5 2 1 3 4 4 5 3 4 1 5 4 1 1 3 3 2
22 7 4 3 3 1 2 3 2 1 4 3 3 5 3 3 5 1 5 3 2 2 2 4 5 1 5 2 1 2 5 4 3 4 2 4 1 5 3 2 1 1 1 2 1 4 1 5 2 5 2 3
23 6 2 5 2 5 5 5 2 1 3 4 3 5 4 2 2 4 2 2 1 5 1 5 5 3 3 3 3 1 1 2 5 1 3 4 4 5 3 4 5 1 4 3 5 2 3 1 5 5 2 1
24 15 2 1 2 1 5 3 3 2 1 3 3 2 4 5 1 1 3 1 5 2 1 3 3 3 4 3 4 5 1 3 4 3 4 4 5 5 1 5 1 4 4 3 3 3 4 5 3 4 3 3
25 11 5 4 5 1 1 5 4 4 3 1 3 3 1 1 5 1 1 2 1 2 2 2 1 3 5 2 2 3 4 2 1 2 3 1 3 5 2 3 4 3 3 2 4 4 4 1 5 3 4 3
26 15 4 5 5 4 1 2 1 3 5 1 4 4 2 1 2 5 1 5 1 3 2 2 2 3 3 1 3 5 2 3 5 2 5 2 3 3 2 3 4 4 1 4 5 4 2 2 5 3 2 1
27 8 2 1 4 2 3 1 2 3 1 2 3 1 4 5 4 1 5 1 5 4 1 1 2 4 3 3 2 5 4 4 2 2 4 4 1 3 3 4 2 4 2 5 4 5 3 4 5 5 3 4
28 13 3 4 5 2 5 1 2 5 5 4 4 1 5 4 2 5 5 3 2 5 4 4 1 4 2 3 2 2 2 1 3 3 5 2 5 5 2 3 2 3 5 4 5 2 2 1 4 3 1 4
29 15 5 2 1 1 3 4 2 4 1 1 5 3 3 4 4 4 3 4 5 2 4 4 5 1 1 3 4 1 4 3 2 4 3 1 2 5 3 4 1 5 5 1 4 4 1 2 1 1 4 3
30 7 1 4 4 5 2 2 4 1 3 2 2 4 1 4 1 4 4 4 1 1 5 4 2 4 3 3 3 4 1 2 4 5 4 2 1 3 4 5 5 5 4 2 3 4 4 1 5 4 2 1
31 10 2 3 3 3 5 4 3 5 2 2 5 3 1 1 1 3 5 1 3 1 5 2 4 3 1 1 5 4 5 1 4 4 5 2 3 1 2 5 1 4 1 4 5 3 3 5 2 5 4 3
32 8 2 1 2 3 5 4 3 3 2 2 1 5 3 3 3 1 1 4 5 5 3 1 2 3 4 4 5 2 1 4 3 5 5 4 4 5 4 1 4 4 2 4 1 4 2 2 2 1 3 1
33 6 5 5 3 4 1 4 4 1 3 3 5 5 3 5 1 1 5 2 5 5 5 1 2 4 3 2 2 1 3 5 4 3 5 5 1 1 3 1 5 2 3 2 5 5 3 5 1 1 1 2
34 6 4 1 2 5 4 4 1 3 1 2 2 1 5 1 1 1 1 3 4 1 1 2 5 1 4 2 1 1 5 1 2 4 1 4 2 5 5 2 1 4 1 2 2 4 2 2 2 5 2 4
35 13 3 1 5 4 5 5 2 4 1 1 4 4 5 1 4 2 1 4 5 2 3 3 1 1 5 1 3 2 4 4 2 5 2 3 5 2 2 4 4 4 1 2 1 1 2 1 5 5 1 1
36 15 5 5 2 5 5 1 1 5 3 5 2 3 2 1 3 3 5 1 2 1 1 3 3 3 2 1 1 3 3 5 3 5 4 3 2 2 5 3 2 4 2 2 5 4 1 4 5 4 1 3
37 15 1 1 1 4 2 5 3 3 4 2 2 2 3 1 3 5 4 1 2 4 3 3 1 1 3 1 3 5 4 1 4 4 3 2 2 5 4 4 1 5 5 1 2 2 4 3 5 5 1 4
38 8 5 4 3 4 3 3 3 2 3 5 2 1 4 1 2 1 2 5 2 2 3 5 1 3 5 1 3 2 2 4 5 3 2 4 3 1 4 2 1 5 5 1 3 2 2 4 5 5 3 3
39 12 5 2 3 3 5 5 4 2 5 1 1 3 5 3 4 3 3 2 2 4 1 5 3 3 3 4 1 5 1 3 2 2 1 2 4 1 3 3 1 4 4 5 1 3 2 4 4 3 4 2
40 13 5 4 5 3 1 5 3 3 1 5 3 4 3 2 2 3 1 4 5 5 5 5 1 3 4 5 1 1 1 4 2 3 2 1 5 3 5 4 5 5 1 3 1 5 1 4 1 5 3 4
41 12 2 5 2 4 3 2 5 4 3 2 3 1 2 4 1 5 3 1 3 5 3 3 5 2 2 4 4 1 2 5 5 2 3 2 3 2 1 3 1 3 1 2 3 3 3 4 3 5 3 3
42 7 1 5 5 5 4 2 4 2 4 5 3 5 5 2 3 3 3 2 4 1 5 2 1 1 4 1 1 1 4 5 5 3 5 3 4 5 3 3 4 5 1 4 1 1 1 2 5 3 3 4
43 13 5 3 2 5 5 4 3 2 5 1 4 2 1 5 3 5 2 2 5 4 3 5 2 4 3 5 4 4 4 1 2 1 4 1 5 1 3 4 2 5 3 3 3 1 1 3 3 2 3 1
44 10 2 3 5 3 1 4 2 5 1 5 2 3 2 4 1 1 5 4 4 4 4 1 5 4 2 5 2 1 2 5 4 3 1 4 1 1 5 2 4 1 5 4 1 2 3 5 2 5 5 3
45 11 2 5 5 5 4 4 2 5 2 3 5 4 1 4 2 2 5 2 4 5 4 4 1 4 2 3 5 4 5 3 1 2 3 1 3 5 5 5 5 1 2 3 4 4 1 4 3 1 5 2
46 14 3 3 3 2 3 2 5 4 4 5 4 5 3 2 3 5 2 4 3 4 5 3 1 1 2 1 1 1 5 4 5 3 4 5 1 3 4 5 3 3 5 3 2 4 1 3 5 3 5 1
47 8 5 4 1 5 4 2 1 4 3 4 3 4 5 5 3 3 3 2 3 2 1 2 2 5 2 1 1 3 4 3 2 1 5 3 4 2 4 4 3 4 5 1 3 2 3 3 5 1 4 2
48 15 1 3 2 4 5 3 3 1 3 5 1 2 5 5 5 3 4 4 4 2 5 1 5 3 4 2 3 5 3 3 3 4 3 2 1 3 4 2 5 4 4 5 5 5 2 1 1 3 1 5
49 6 3 3 4 4 4 4 5 3 1 4 5 3 1 4 2 1 3 5 5 1 2 1 1 1 4 1 3 2 1 5 2 2 3 5 1 2 3 1 1 2 1 5 4 3 4 4 4 5 4 5
50 15 1 4 1 1 3 4 1 2 2 3 2 5 2 4 4 4 2 1 2 4 1 1 3 1 1 3 3 3 5 5 5 2 4 2 1 1 3 2 4 2 4 4 5 5 5 5 4 5 5 4
51 10 2 5 5 5 1 4 1 5 3 1 1 1 1 4 1 2 3 4 4 4 2 1 1 5 3 4 4 5 2 1 1 3 1 2 4 3 5 5 2 2 4 4 3 3 4 2 2 1 1 4
52 9 5 4 1 5 5 5 4 1 3 5 5 4 2 2 2 2 3 3 2 4 4 3 2 3 2 1 2 3 2 3 1 3 1 4 5 3 4 5 5 4 5 5 1 1 5 5 4 5 2 4
53 7 4 3 5 5 3 1 5 1 5 1 1 4 1 1 5 4 1 4 1 1 5 5 4 1 2 1 4 3 2 1 4 3 3 2 2 2 1 4 1 2 4 5 1 4 1 1 3 2 3 1
54 7 2 1 2 5 1 1 4 4 4 1 3 2 4 5 3 5 1 1 4 5 4 2 5 3 3 5 1 5 4 2 2 1 3 1 2 5 5 2 4 2 5 1 3 2 3 3 2 3 2 1
55 8 5 1 3 5 4 5 3 5 1 1 3 5 2 1 1 5 5 2 3 2 3 2 4 2 4 3 4 5 4 4 2 3 1 4 4 3 5 4 4 4 2 5 3 1 3 5 5 4 5 1
56 9 5 3 3 1 1 5 3 2 3 4 4 4 3 4 3 2 3 2 5 1 3 3 2 3 1 5 1 4 2 4 4 5 3 5 1 5 4 3 5 3 4 5 5 1 1 5 5 2 1 5
57 13 1 4 3 4 1 3 5 4 4 4 1 3 4 3 4 5 2 4 5 1 4 3 4 2 1 5 2 2 1 2 3 4 3 1 3 5 1 4 5 1 2 2 4 1 4 4 1 5 5 5
58 12 4 4 1 5 3 3 4 4 5 3 1 5 5 2 1 2 3 2 1 1 3 3 1 5 1 1 2 5 5 1 2 2 1 5 3 5 3 5 2 4 1 3 3 2 1 4 3 2 5 1
59 11 3 5 3 3 4 3 5 5 5 3 5 1 5 2 5 1 2 4 2 1 4 1 1 4 1 3 5 1 2 2 3 1 3 2 3 2 3 3 5 2 5 4 5 1 3 4 5 2 5 2
60 11 4 3 1 4 3 3 4 5 5 3 1 4 5 2 2 1 1 1 4 5 1 4 2 5 2 4 2 4 1 2 5 1 3 5 3 5 3 5 2 2 5 4 1 2 1 3 1 2 1 2
61 6 4 5 5 2 1 3 1 5 3 5 2 1 2 1 5 1 5 3 5 2 3 5 2 1 1 2 3 5 3 2 1 4 4 3 1 4 3 3 3 5 5 5 5 5 5 1 2 2 1 5
62 10 1 2 1 3 2 5 2 4 1 2 2 1 3 2 1 3 4 5 1 3 1 3 2 3 5 4 5 4 3 4 2 3 5 5 4 3 1 2 3 3 4 3 3 2 1 3 5 4 2 2
63 9 1 1 5 3 3 4 5 4 2 5 2 5 2 1 4 2 3 4 5 5 5 3 5 2 2 3 5 5 4 4 3 2 5 3 1 1 1 2 1 2 5 5 4 5 4 2 5 4 1 4
64 11 4 3 4 2 5 5 2 4 1 2 5 3 3 1 5 5 5 4 5 3 5 1 3 1 3 1 2 1 4 4 3 1 2 2 2 1 4 1 2 1 3 4 3 1 3 3 2 3 5 3
65 6 4 3 2 4 1 2 3 5 4 2 3 4 1 3 5 5 4 2 3 4 5 4 1 3 2 2 1 4 3 2 1 5 5 1 4 4 5 2 2 1 3 4 5 2 5 3 5 5 1 3
66 14 2 1 3 2 3 4 5 3 1 4 4 3 5 2 4 4 1 2 3 1 1 5 2 5 1 4 1 5 5 3 3 1 4 2 1 4 2 5 5 1 5 3 3 4 5 2 5 3 1 1
67 9 3 1 4 4 1 5 1 5 2 3 2 4 3 4 4 2 3 1 4 5 1 5 2 5 4 1 2 4 5 3 4 4 4 4 1 3 4 3 5 2 2 5 4 5 4 5 3 3 5 5
68 14 2 5 2 3 5 2 2 3 3 4 3 5 4 5 4 1 3 5 3 2 4 4 1 1 1 4 4 4 4 4 2 4 3 5 2 1 3 2 4 4 5 5 1 4 1 5 1 3 2 5
69 7 2 1 2 5 3 5 2 5 4 1 4 4 5 4 3 5 2 4 3 5 5 2 1 1 1 3 1 1 3 2 4 3 3 2 3 2 3 2 4 4 5 2 2 5 4 1 4 1 4 1
70 12 4 4 5 2 3 4 2 2 3 4 2 3 5 2 3 2 5 5 2 2 3 3 1 1 4 3 1 5 2 5 4 5 1 1 1 1 3 3 5 3 4 5 2 2 2 4 4 4 1 4
71 14 4 1 1 5 4 1 2 3 2 4 4 2 2 5 3 3 4 4 5 1 3 2 3 4 5 5 3 1 1 4 3 1 1 1 5 2 5 5 1 3 1 2 3 2 2 4 1 5 4 5
72 11 2 3 4 1 5 5 5 3 1 4 1 2 3 4 4 5 5 3 3 3 1 5 1 4 1 3 5 1 1 3 2 4 4 3 5 5 1 3 1 1 5 4 2 3 5 2 1 5 3 5
73 15 1 1 1 3 5 2 3 1 3 3 4 2 3 1 4 2 2 5 1 3 3 2 5 3 2 5 2 4 2 5 1 4 2 4 5 5 3 4 3 4 2 5 2 5 2 1 1 3 1 2
74 13 3 1 5 4 2 5 3 5 2 1 4 4 3 5 5 3 1 3 1 2 3 5 1 1 4 3 1 3 3 3 4 2 4 5 3 5 4 1 4 5 3 2 3 2 2 2 4 1 3 2
75 9 2 5 1 2 1 2 1 2 1 2 2 5 4 3 2 4 3 5 1 5 3 2 4 3 2 4 2 4 4 5 2 3 4 5 2 1 5 3 1 1 4 1 2 3 3 2 2 3 3 2
76 10 1 3 4 4 4 5 3 3 4 1 4 5 4 3 1 5 1 1 3 5 3 4 1 5 3 1 5 1 3 2 2 1 4 4 1 5 2 4 4 4 4 3 5 3 2 5 2 3 5 2
77 9 3 4 5 2 4 1 5 3 5 5 5 3 4 1 4 4 3 4 5 3 3 4 2 2 5 5 5 1 3 2 5 3 1 1 3 2 2 5 2 3 1 1 5 2 5 2 3 4 1 1
78 6 2 3 1 2 1 2 5 3 5 1 3 5 2 3 5 2 4 1 1 1 4 2 3 1 5 3 1 3 3 2 5 1 4 2 2 2 1 5 3 3 2 2 2 1 1 1 2 1 2 4
79 14 4 4 4 4 5 4 3 4 5 1 2 3 5 2 5 5 2 3 2 3 2 3 2 2 3 2 5 5 5 5 5 3 1 1 5 1 1 3 1 3 2 5 3 5 1 3 2 1 1 5
80 6 2 2 4 4 3 4 4 5 5 5 4 4 3 4 3 4 2 2 3 5 1 5 1 4 5 4 2 3 3 5 2 4 4 3 3 2 4 5 3 2 2 5 3 5 4 2 2 2 3 2
81 6 5 5 3 4 4 1 2 1 4 3 1 2 2 1 3 5 2 4 3 5 1 3 4 1 2 4 3 1 3 2 2 3 5 1 5 5 2 5 3 2 2 3 4 1 2 1 1 5 3 2
82 8 4 2 5 2 4 5 3 1 3 4 1 4 3 3 2 1 1 1 5 3 4 5 4 1 2 2 3 1 4 5 4 4 4 3 2 3 1 4 5 2 2 3 5 5 4 2 1 3 1 4
83 13 1 1 5 2 1 5 3 1 5 2 5 2 2 1 5 5 2 2 3 1 5 5 5 2 1 5 1 5 2 3 1 2 4 3 2 3 2 4 3 4 5 2 4 1 4 5 3 1 4 3
84 14 1 3 3 3 2 4 3 5 2 2 1 1 3 4 1 4 3 1 1 5 4 1 2 4 2 5 4 3 3 2 1 1 1 4 4 4 2 2 1 1 3 5 2 4 2 2 3 2 2 3
85 14 2 5 3 4 2 2 4 4 4 2 3 5 5 1 4 2 5 1 5 3 3 2 3 3 5 5 5 3 4 4 2 4 3 5 4 3 4 2 3 5 3 2 2 3 2 1 5 2 4 5
86 7 1 1 5 1 3 2 2 4 3 2 4 5 3 5 4 4 5 5 2 2 2 4 2 5 2 1 4 3 4 4 4 3 2 5 1 4 1 2 5 4 2 1 5 2 1 2 4 1 5 2
87 9 3 4 5 1 4 5 2 5 2 2 2 2 5 4 2 4 1 5 5 4 3 5 4 3 1 2 3 2 5 2 2 3 5 1 5 5 5 5 4 4 5 4 4 1 5 4 4 3 3 3
88 11 4 5 2 3 5 4 5 1 3 4 1 3 1 1 2 3 3 4 5 3 3 2 5 5 3 2 5 2 1 2 3 2 1 5 2 1 3 3 4 5 3 2 4 3 3 5 3 3 1 4
89 12 3 3 2 5 1 1 5 3 5 1 3 2 3 4 2 3 4 1 4 4 1 5 5 1 3 1 2 1 1 3 1 3 4 2 1 1 1 2 3 5 5 1 3 4 3 2 4 3 4 5
90 10 4 3 1 2 4 1 5 1 3 5 4 1 5 3 3 2 1 1 3 3 1 3 3 1 3 4 1 3 2 3 2 2 5 2 1 2 2 3 3 2 3 2 2 2 3 3 4 2 1 5
91 13 3 3 5 5 4 2 4 5 4 3 3 1 2 1 2 4 5 3 1 5 3 4 4 2 3 5 3 2 2 2 3 3 3 2 5 2 4 2 4 2 3 5 2 5 4 3 2 2 1 4
92 7 3 1 4 4 3 1 2 3 3 1 3 3 2 3 3 5 5 5 5 4 4 5 3 2 5 1 2 4 1 1 5 2 1 1 3 5 4 4 2 3 5 3 5 3 4 2 3 4 5 1
93 14 1 3 5 5 3 2 4 1 3 5 5 4 1 2 3 4 3 3 5 4 5 4 3 2 3 4 5 2 4 4 1 4 1 5 2 5 2 3 2 2 3 3 4 4 4 4 3 5 5 4
94 9 3 4 3 2 4 3 3 3 5 4 3 4 1 3 5 5 4 3 2 4 4 2 5 1 3 1 3 2 4 3 2 4 2 1 1 1 2 3 1 1 3 4 5 3 5 1 1 5 1 5
95 14 3 1 5 1 5 2 5 2 5 2 1 5 1 2 4 5 4 2 4 2 1 3 4 2 4 3 3 5 2 3 5 5 4 3 1 5 1 5 4 5 1 2 1 2 1 4 4 3 5 4
96 14 1 3 5 1 5 3 3 3 5 2 3 3 4 5 2 2 2 3 5 3 3 1 3 1 1 1 5 4 1 3 5 5 3 5 5 5 1 5 1 5 2 5 3 3 5 4 3 1 1 1
97 6 4 3 2 3 2 4 5 5 2 1 1 3 1 3 4 3 3 2 4 2 3 3 4 5 1 3 5 4 5 2 1 5 5 5 2 2 4 5 3 5 2 3 1 2 3 1 2 4 1 5
98 9 2 5 5 2 4 2 5 5 4 1 5 3 2 5 1 3 5 2 3 4 3 1 5 2 3 1 2 4 5 3 5 2 1 5 4 4 3 5 4 1 1 5 4 3 2 1 1 3 2 3
99 12 1 1 1 4 2 5 5 5 3 4 2 1 1 5 3 3 5 3 4 1 4 1 2 1 3 5 4 3 4 1 4 5 5 3 3 1 5 1 5 4 2 3 4 1 5 2 4 5 1 1
100 15 4 5 4 5 5 1 4 1 1 2 1 4 4 5 4 3 1 2 3 3 4 1 1 1 3 4 3 2 5 4 3 3 1 4 1 1 4 1 1 2 2 1 2 3 3 4 1 5 1 5
101 12 4 4 5 5 1 5 4 1 3 2 2 3 2 2 5 4 2 3 5 2 4 3 3 5 5 5 4 3 5 5 5 5 3 5 1 3 2 5 4 2 1 1 3 2 4 5 4 5 1 2
102 11 2 4 4 2 4 2 4 3 2 1 1 2 2 5 1 5 5 3 5 1 2 1 4 4 3 2 1 2 1 4 3 2 5 4 1 5 1 2 2 1 3 5 4 2 5 1 3 5 3 1
103 15 5 1 3 4 5 2 4 5 5 3 2 4 1 3 3 4 5 1 1 1 4 1 4 1 1 1 2 4 1 2 5 1 3 4 5 2 4 2 5 1 3 1 3 3 1 2 4 3 3 4
104 12 2 5 3 2 5 4 5 5 1 2 3 2 4 4 2 4 4 3 1 5 1 4 4 4 2 3 4 5 5 3 5 3 5 4 4 1 3 4 1 4 3 5 2 5 3 2 2 5 2 1
105 11 4 4 3 2 1 3 5 4 4 5 5 2 2 1 1 4 1 2 1 2 1 5 5 2 3 5 5 5 4 1 3 1 5 5 1 1 5 4 3 4 1 3 2 2 4 4 4 3 2 4
106 11 4 1 4 4 3 2 1 2 5 3 2 4 3 3 2 4 5 5 1 5 2 3 4 3 4 2 5 4 5 2 2 5 2 3 1 4 2 1 3 2 4 3 1 5 5 4 3 3 1 2
107 13 2 2 4 1 2 1 2 2 2 4 3 2 4 3 4 5 4 4 2 1 4 2 5 4 4 2 5 1 2 5 5 2 3 4 3 2 1 1 3 5 4 5 5 5 4 4 1 1 5 2
108 14 3 4 2 5 5 4 5 5 2 5 4 3 4 3 3 2 5 3 1 3 3 1 3 2 3 2 3 5 4 1 5 3 3 1 2 4 1 5 1 2 3 1 3 4 3 2 1 4 1 3
109 15 5 2 5 1 2 2 4 4 3 3 1 4 1 4 2 3 3 4 4 2 2 4 4 5 3 2 3 3 4 3 3 1 1 5 4 4 2 1 4 3 4 2 3 3 4 1 2 2 3 2
110 12 4 5 2 4 4 5 1 2 5 1 3 1 5 4 1 1 3 3 3 1 3 3 3 1 4 2 2 1 2 4 1 1 4 3 1 2 5 1 1 5 3 1 1 4 5 4 5 2 3 5
111 9 5 4 5 3 4 4 4 4 2 1 3 5 1 3 2 2 5 1 1 4 3 5 3 1 4 2 2 5 4 3 1 1 3 5 1 3 4 1 4 2 3 3 5 3 1 2 2 3 5 5
112 14 4 2 3 2 3 4 1 3 4 4 4 1 5 2 3 1 4 5 4 2 5 5 5 5 4 2 1 4 4 3 3 4 5 2 3 5 4 1 5 5 3 4 1 4 5 4 4 1 4 1
113 10 5 1 3 1 1 4 2 1 4 4 1 3 1 1 4 4 5 1 5 3 3 3 2 2 5 2 4 3 4 2 5 1 5 5 3 1 2 5 2 3 3 3 3 4 2 3 1 5 3 3
114 7 3 3 5 5 2 3 5 4 5 3 4 2 4 3 3 2 4 5 5 2 5 4 1 5 1 2 3 5 5 3 5 3 2 2 5 1 2 5 5 3 4 1 5 3 3 3 1 3 2 2
115 13 5 2 4 2 5 4 5 3 3 3 3 4 5 5 3 4 2 2 2 2 4 4 5 3 2 4 2 3 2 5 4 1 2 5 3 5 2 2 4 5 2 2 3 3 1 3 3 1 3 5
116 6 5 4 2 3 1 5 3 4 4 3 5 3 2 1 5 4 2 1 3 4 3 5 5 4 4 5 5 4 5 2 5 5 4 2 3 3 4 4 3 3 5 2 5 2 2 3 3 5 5 3
117 8 4 5 2 1 4 5 3 4 1 2 4 4 5 2 1 3 4 3 4 4 5 5 2 1 2 3 5 4 3 2 2 3 4 4 3 2 5 2 1 5 4 5 3 4 4 3 5 1 2 4
118 10 1 5 2 1 1 3 5 2 1 3 4 3 2 3 4 2 2 2 4 4 4 1 3 2 1 2 4 4 5 1 5 3 2 2 4 2 4 4 3 3 2 4 5 5 4 4 1 2 2 4
119 11 3 5 3 1 2 3 2 3 4 3 3 2 1 4 4 5 4 4 4 3 2 1 1 4 3 4 2 4 2 2 1 3 5 4 2 3 2 1 4 2 3 1 3 3 4 4 4 1 3 2
120 15 5 3 1 4 5 4 5 2 1 1 1 3 5 2 4 3 1 3 5 4 2 5 2 5 4 4 4 1 4 3 5 1 4 2 3 2 5 3 3 3 1 1 3 3 5 4 5 5 1 4
121 7 2 3 5 2 1 2 4 1 3 2 3 4 5 4 5 4 1 3 5 3 1 4 5 4 5 1 3 3 4 1 5 5 5 4 4 1 2 3 4 1 1 4 5 4 1 3 1 3 4 3
122 14 3 1 3 2 1 2 4 5 3 3 3 5 1 3 1 4 4 3 5 1 1 4 2 4 5 4 4 3 5 3 5 4 4 4 3 1 2 1 5 4 4 4 5 5 5 3 1 1 3 2
123 10 4 4 2 1 1 3 4 2 5 4 3 1 3 3 5 1 3 1 4 3 3 2 4 5 1 5 3 3 1 4 4 4 5 5 5 4 3 5 4 1 5 4 2 3 3 5 3 4 4 5
124 13 2 1 1 5 2 4 1 5 2 4 1 5 2 3 3 2 5 1 2 2 2 3 2 1 3 5 1 5 5 4 5 1 5 3 2 1 2 2 5 4 2 3 4 3 4 3 5 3 3 4
125 12 1 1 5 4 5 2 2 2 4 2 5 5 4 1 2 5 3 5 5 2 1 4 5 3 2 2 3 2 2 5 5 5 2 2 3 4 3 3 5 4 2 5 1 5 2 4 1 4 2 1
126 7 5 1 5 1 2 4 5 4 2 4 4 1 5 1 3 4 3 1 5 1 2 2 4 5 5 5 5 3 1 5 3 2 5 4 3 4 1 5 4 5 2 4 1 3 4 1 2 1 3 5
127 15 3 5 3 5 5 1 4 4 1 2 2 2 4 2 1 3 1 4 1 1 3 2 1 4 5 1 3 1 2 3 4 5 1 1 1 1 5 1 3 1 5 3 2 5 1 2 3 1 5 3
128 12 1 2 1 1 4 5 3 2 4 2 4 3 1 5 5 2 1 2 4 3 1 3 3 2 1 2 1 3 1 4 3 1 1 1 1 1 4 3 4 3 3 1 2 3 5 3 3 1 4 5
129 7 4 1 2 3 1 3 3 2 2 1 2 5 4 2 1 4 2 3 2 3 5 2 1 4 3 4 2 3 2 5 4 3 4 1 3 5 3 1 2 1 1 1 2 4 5 3 4 2 2 3
130 15 3 4 3 1 4 1 4 5 2 2 5 2 5 5 4 2 1 1 3 4 4 1 4 3 1 1 1 5 5 4 2 4 3 3 5 3 4 1 4 3 2 1 2 1 3 2 3 5 1 4
131 10 2 3 5 1 2 4 3 4 5 2 4 3 1 3 5 3 3 3 5 5 4 5 5 4 5 4 1 4 3 3 4 2 1 2 2 3 1 5 4 1 2 1 2 5 3 2 3 2 4 1
132 13 2 3 1 4 3 2 1 4 2 2 1 3 4 5 4 2 5 5 1 2 4 5 1 5 5 5 2 1 4 3 5 3 5 2 2 3 5 2 1 3 4 4 2 5 3 4 5 4 5 1
133 14 4 3 4 3 1 2 5 3 4 1 4 2 5 5 4 5 2 1 1 5 3 4 5 1 2 1 3 4 1 2 4 2 2 2 3 1 2 2 4 3 3 2 4 1 5 2 5 3 3 4
134 8 2 2 1 2 1 2 2 4 1 2 2 5 5 1 3 2 2 1 1 1 2 1 1 3 5 3 5 2 5 4 3 1 1 2 5 5 2 3 1 2 1 5 5 5 5 2 3 4 5 3
135 6 1 5 2 3 2 5 1 4 1 1 5 1 1 2 5 1 1 4 3 4 1 4 3 3 4 3 2 4 4 2 1 3 3 4 1 4 5 4 3 1 5 2 3 4 4 5 1 2 5 2
136 8 5 4 5 1 2 3 1 4 4 2 4 3 5 4 5 3 1 4 2 3 2 4 1 4 4 3 2 2 2 1 4 2 3 4 4 1 4 1 5 4 5 2 4 4 5 2 3 1 5 4
137 10 5 5 2 5 1 1 4 1 2 5 1 5 1 1 1 3 5 1 3 3 5 3 4 1 3 4 4 3 4 2 5 2 5 4 3 4 1 4 1 3 1 2 5 4 3 4 1 4 3 3
138 15 4 2 5 1 2 2 5 4 1 4 2 2 2 3 4 1 4 4 5 2 4 5 5 1 5 5 2 1 4 4 1 2 4 4 4 5 3 5 3 1 4 4 1 5 4 1 3 3 4 4
139 10 5 1 3 5 5 4 2 5 4 2 3 4 1 3 5 4 4 2 5 3 1 2 3 5 1 2 4 5 3 1 5 5 2 2 2 3 4 5 2 1 2 2 2 2 1 4 3 5 4 2
140 13 4 1 5 2 4 1 3 1 3 1 5 5 2 1 3 5 5 2 3 1 5 1 5 4 4 5 5 3 1 5 1 3 5 3 2 3 3 4 4 4 5 4 1 4 3 1 2 4 2 4
141 6 2 3 1 3 5 1 2 4 4 3 3 4 3 4 2 2 1 1 4 2 5 5 5 1 3 3 5 1 3 3 1 4 5 5 5 1 1 3 2 5 3 4 3 4 1 2 4 5 3 2
142 7 2 2 3 5 4 2 5 2 4 2 4 5 3 2 3 5 1 5 2 5 1 3 1 4 3 5 5 5 2 2 2 2 3 1 5 1 2 1 3 3 3 2 3 5 1 1 1 5 4 1
143 10 4 5 2 4 1 2 1 2 1 5 2 5 4 4 3 5 4 5 5 5 5 3 5 3 2 1 2 1 5 2 1 3 5 2 1 5 3 3 2 1 2 5 2 1 4 2 4 2 1 4
144 11 3 3 3 2 5 5 5 3 1 1 3 3 4 5 1 1 1 1 1 4 5 2 1 3 3 3 1 1 3 2 3 5 5 5 2 5 2 3 1 4 4 3 2 1 3 4 4 4 4 5
145 11 1 4 3 3 1 5 4 4 1 3 2 4 4 2 1 1 2 1 1 2 1 3 3 3 2 2 2 5 1 2 2 5 5 2 2 3 1 5 1 2 5 5 1 1 1 3 3 1 4 3
146 8 2 5 3 2 2 5 1 1 3 2 1 4 4 3 5 5 5 3 3 2 2 5 4 1 5 5 4 1 3 5 2 2 5 5 3 4 2 5 1 3 3 1 1 2 3 2 3 5 4 5
147 10 5 2 5 1 4 3 1 2 3 2 5 3 5 3 2 2 2 2 1 1 2 4 3 2 4 1 2 3 1 1 4 1 5 1 4 3 3 1 4 3 1 2 2 2 3 5 4 2 1 3
148 9 5 1 3 4 2 4 5 3 5 1 3 1 1 5 2 2 3 2 2 5 2 2 2 4 1 3 1 4 5 3 1 5 3 1 3 4 5 3 5 3 4 3 3 5 3 4 2 3 5 2
149 11 1 2 2 2 3 5 5 5 4 3 3 3 2 3 1 4 1 1 1 1 2 1 4 5 1 5 5 1 4 5 2 5 1 4 1 2 2 4 4 1 3 2 4 3 5 2 1 1 5 1
150 13 1 4 2 2 3 2 4 3 5 1 2 3 1 1 5 4 5 1 3 4 3 5 3 3 4 1 3 3 4 4 1 4 5 5 2 1 5 5 4 4 1 5 1 5 3 2 3 3 5 4
