200 25
NETWORK_TREE :
1 13.0 4.0 4.0 4.0 4.0 3.0 2.0 4.0 1.0 5.0 1.0 2.0 5.0 3.0 2.0 4.0 4.0 2.0 3.0 1.0 5.0 4.0 3.0 3.0 1.0 2.0  
99 12.0 5.0 2.0 4.0 2.0 5.0 2.0 2.0 3.0 3.0 5.0 2.0 3.0 4.0 4.0 1.0 5.0 1.0 2.0 2.0 4.0 5.0 5.0 4.0 1.0 3.0  
111 15.0 1.0 2.0 1.0 3.0 1.0 3.0 2.0 5.0 1.0 2.0 1.0 5.0 1.0 4.0 2.0 5.0 2.0 3.0 1.0 3.0 3.0 3.0 4.0 4.0 4.0  
85 14.0 2.0 1.0 3.0 2.0 3.0 1.0 4.0 3.0 2.0 2.0 2.0 4.0 3.0 2.0 4.0 1.0 1.0 5.0 3.0 4.0 4.0 4.0 2.0 2.0 5.0  
159 15.0 2.0 4.0 3.0 4.0 2.0 3.0 3.0 4.0 1.0 4.0 2.0 4.0 1.0 2.0 3.0 5.0 5.0 1.0 2.0 3.0 1.0 4.0 3.0 5.0 3.0  
95 8.0 5.0 1.0 4.0 4.0 4.0 2.0 2.0 5.0 1.0 3.0 3.0 1.0 3.0 1.0 3.0 1.0 1.0 3.0 2.0 4.0 4.0 1.0 1.0 2.0 2.0  
184 9.0 4.0 1.0 3.0 2.0 5.0 5.0 4.0 4.0 1.0 1.0 3.0 3.0 2.0 1.0 3.0 2.0 3.0 5.0 2.0 4.0 5.0 2.0 4.0 3.0 2.0  
76 13.0 5.0 2.0 2.0 2.0 2.0 3.0 3.0 2.0 5.0 2.0 2.0 2.0 2.0 2.0 1.0 3.0 2.0 5.0 1.0 5.0 5.0 5.0 4.0 5.0 1.0  
115 11.0 3.0 2.0 3.0 2.0 2.0 4.0 2.0 3.0 4.0 1.0 2.0 4.0 3.0 1.0 4.0 4.0 4.0 1.0 5.0 1.0 5.0 3.0 1.0 4.0 3.0  
54 12.0 4.0 5.0 4.0 4.0 5.0 3.0 4.0 2.0 4.0 5.0 3.0 3.0 2.0 2.0 1.0 3.0 4.0 1.0 4.0 5.0 1.0 1.0 5.0 3.0 4.0  
177 13.0 4.0 2.0 1.0 3.0 4.0 4.0 2.0 2.0 1.0 3.0 4.0 3.0 1.0 4.0 2.0 3.0 1.0 5.0 4.0 5.0 2.0 2.0 5.0 3.0 4.0  
93 15.0 1.0 2.0 3.0 4.0 5.0 3.0 3.0 4.0 5.0 4.0 3.0 1.0 4.0 3.0 5.0 4.0 5.0 1.0 3.0 2.0 5.0 2.0 4.0 5.0 2.0  
164 15.0 1.0 3.0 1.0 3.0 5.0 1.0 5.0 5.0 1.0 2.0 1.0 4.0 3.0 4.0 3.0 5.0 1.0 5.0 5.0 5.0 3.0 4.0 4.0 4.0 3.0  
52 7.0 5.0 5.0 3.0 3.0 2.0 4.0 4.0 2.0 3.0 2.0 1.0 2.0 5.0 2.0 5.0 1.0 2.0 1.0 1.0 2.0 3.0 3.0 1.0 4.0 1.0  
73 10.0 2.0 4.0 3.0 3.0 1.0 4.0 2.0 2.0 1.0 3.0 5.0 2.0 5.0 1.0 5.0 4.0 1.0 1.0 5.0 2.0 3.0 5.0 4.0 3.0 1.0  
64 14.0 2.0 1.0 1.0 5.0 3.0 2.0 5.0 1.0 5.0 5.0 2.0 3.0 3.0 5.0 4.0 3.0 5.0 5.0 5.0 1.0 5.0 1.0 2.0 3.0 5.0  
9 10.0 3.0 1.0 3.0 1.0 5.0 2.0 2.0 5.0 5.0 3.0 3.0 4.0 1.0 2.0 5.0 1.0 4.0 1.0 2.0 3.0 5.0 1.0 5.0 4.0 4.0  
10 6.0 2.0 5.0 4.0 3.0 3.0 5.0 2.0 5.0 2.0 3.0 3.0 5.0 1.0 1.0 5.0 2.0 3.0 4.0 2.0 3.0 5.0 5.0 2.0 4.0 1.0  
116 7.0 3.0 2.0 2.0 4.0 2.0 4.0 5.0 3.0 5.0 5.0 2.0 5.0 3.0 1.0 1.0 2.0 5.0 1.0 5.0 1.0 5.0 4.0 4.0 3.0 3.0  
114 14.0 2.0 2.0 5.0 2.0 4.0 4.0 4.0 1.0 2.0 2.0 2.0 4.0 2.0 3.0 3.0 4.0 4.0 1.0 2.0 2.0 4.0 2.0 4.0 2.0 3.0  
67 15.0 4.0 4.0 4.0 2.0 2.0 1.0 1.0 4.0 2.0 1.0 2.0 4.0 3.0 5.0 4.0 5.0 4.0 1.0 2.0 1.0 1.0 1.0 2.0 1.0 2.0  
156 8.0 2.0 3.0 5.0 3.0 5.0 4.0 3.0 3.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 1.0 3.0 2.0 5.0 2.0 5.0 3.0 1.0 5.0 5.0  
58 13.0 2.0 4.0 3.0 2.0 4.0 3.0 2.0 1.0 1.0 5.0 2.0 1.0 4.0 5.0 5.0 1.0 1.0 3.0 3.0 4.0 1.0 3.0 3.0 1.0 5.0  
75 11.0 2.0 5.0 2.0 4.0 5.0 3.0 2.0 1.0 5.0 1.0 1.0 5.0 4.0 5.0 3.0 5.0 4.0 3.0 2.0 3.0 4.0 3.0 3.0 2.0 4.0  
108 9.0 5.0 5.0 4.0 3.0 1.0 2.0 4.0 1.0 2.0 5.0 4.0 1.0 5.0 2.0 5.0 1.0 3.0 3.0 5.0 3.0 4.0 5.0 4.0 4.0 3.0  
51 12.0 1.0 4.0 5.0 3.0 5.0 5.0 4.0 1.0 2.0 2.0 5.0 1.0 5.0 2.0 5.0 5.0 3.0 5.0 2.0 2.0 3.0 1.0 1.0 5.0 4.0  
110 7.0 5.0 3.0 1.0 2.0 4.0 3.0 3.0 4.0 4.0 5.0 2.0 4.0 2.0 4.0 2.0 3.0 3.0 1.0 1.0 2.0 4.0 4.0 1.0 2.0 1.0  
113 8.0 4.0 5.0 2.0 2.0 4.0 4.0 3.0 5.0 2.0 4.0 5.0 2.0 1.0 4.0 5.0 1.0 2.0 3.0 1.0 5.0 1.0 4.0 5.0 5.0 1.0  
105 10.0 5.0 3.0 2.0 4.0 1.0 2.0 1.0 5.0 2.0 2.0 2.0 5.0 5.0 5.0 5.0 1.0 2.0 2.0 5.0 2.0 3.0 2.0 1.0 1.0 4.0  
17 12.0 3.0 3.0 1.0 1.0 1.0 3.0 5.0 4.0 4.0 1.0 4.0 5.0 5.0 3.0 2.0 3.0 5.0 5.0 5.0 3.0 2.0 4.0 2.0 5.0 5.0  
157 15.0 2.0 1.0 4.0 1.0 1.0 4.0 4.0 1.0 5.0 3.0 2.0 2.0 4.0 1.0 2.0 1.0 2.0 4.0 1.0 2.0 4.0 3.0 1.0 4.0 2.0  
25 9.0 3.0 5.0 2.0 3.0 3.0 3.0 2.0 3.0 4.0 5.0 4.0 2.0 5.0 1.0 5.0 3.0 1.0 2.0 2.0 1.0 4.0 5.0 4.0 2.0 2.0  
71 11.0 2.0 1.0 4.0 4.0 4.0 1.0 3.0 2.0 4.0 1.0 5.0 3.0 3.0 3.0 3.0 2.0 5.0 1.0 3.0 3.0 1.0 1.0 3.0 1.0 3.0  
185 13.0 2.0 2.0 3.0 4.0 3.0 1.0 2.0 4.0 2.0 1.0 1.0 5.0 2.0 2.0 4.0 1.0 2.0 3.0 1.0 5.0 5.0 3.0 1.0 4.0 2.0  
59 12.0 5.0 3.0 3.0 1.0 1.0 4.0 1.0 3.0 2.0 4.0 2.0 5.0 2.0 3.0 3.0 2.0 2.0 3.0 2.0 2.0 3.0 3.0 1.0 2.0 2.0  
53 10.0 4.0 2.0 5.0 3.0 5.0 5.0 3.0 1.0 3.0 3.0 1.0 3.0 4.0 4.0 2.0 3.0 2.0 4.0 2.0 1.0 5.0 1.0 1.0 4.0 2.0  
79 7.0 2.0 3.0 2.0 3.0 1.0 1.0 1.0 1.0 1.0 2.0 3.0 2.0 4.0 2.0 3.0 5.0 2.0 4.0 5.0 3.0 3.0 5.0 5.0 1.0 2.0  
152 10.0 5.0 1.0 3.0 4.0 5.0 2.0 2.0 5.0 2.0 2.0 5.0 5.0 2.0 3.0 1.0 3.0 5.0 1.0 5.0 4.0 3.0 4.0 2.0 4.0 1.0  
24 13.0 2.0 3.0 1.0 4.0 4.0 3.0 1.0 5.0 1.0 3.0 1.0 4.0 3.0 4.0 1.0 5.0 4.0 5.0 2.0 1.0 5.0 5.0 4.0 1.0 3.0  
134 7.0 3.0 3.0 1.0 5.0 2.0 5.0 5.0 3.0 2.0 1.0 2.0 4.0 3.0 2.0 4.0 3.0 1.0 1.0 3.0 5.0 2.0 3.0 2.0 2.0 2.0  
11 10.0 3.0 5.0 1.0 2.0 2.0 1.0 2.0 2.0 5.0 4.0 3.0 5.0 1.0 1.0 3.0 5.0 5.0 1.0 1.0 3.0 2.0 3.0 2.0 4.0 5.0  
183 12.0 2.0 5.0 5.0 2.0 4.0 2.0 5.0 1.0 4.0 5.0 2.0 4.0 3.0 3.0 1.0 3.0 5.0 3.0 2.0 2.0 2.0 2.0 5.0 5.0 2.0  
162 15.0 3.0 4.0 4.0 1.0 2.0 1.0 3.0 3.0 1.0 5.0 3.0 2.0 5.0 3.0 3.0 1.0 2.0 2.0 2.0 5.0 4.0 4.0 2.0 3.0 5.0  
166 7.0 1.0 3.0 2.0 2.0 4.0 2.0 2.0 2.0 2.0 2.0 2.0 4.0 5.0 3.0 3.0 3.0 5.0 2.0 5.0 3.0 4.0 2.0 4.0 3.0 5.0  
48 14.0 2.0 2.0 1.0 3.0 4.0 3.0 1.0 2.0 4.0 3.0 1.0 3.0 3.0 4.0 1.0 3.0 2.0 3.0 3.0 2.0 3.0 4.0 2.0 5.0 1.0  
163 6.0 3.0 4.0 5.0 3.0 3.0 1.0 5.0 1.0 3.0 1.0 5.0 2.0 4.0 4.0 3.0 1.0 4.0 3.0 2.0 4.0 3.0 3.0 5.0 3.0 1.0  
154 11.0 2.0 1.0 2.0 2.0 1.0 3.0 2.0 4.0 5.0 2.0 5.0 5.0 5.0 3.0 4.0 1.0 2.0 5.0 4.0 3.0 2.0 4.0 5.0 4.0 1.0  
196 10.0 1.0 2.0 3.0 4.0 3.0 1.0 1.0 4.0 1.0 3.0 3.0 1.0 2.0 4.0 3.0 2.0 3.0 3.0 4.0 2.0 2.0 1.0 1.0 2.0 5.0  
181 15.0 2.0 1.0 5.0 1.0 4.0 3.0 4.0 5.0 1.0 4.0 1.0 5.0 2.0 5.0 1.0 1.0 4.0 2.0 3.0 3.0 4.0 5.0 5.0 3.0 5.0  
87 11.0 3.0 4.0 4.0 1.0 5.0 3.0 4.0 2.0 5.0 5.0 3.0 1.0 5.0 3.0 4.0 2.0 5.0 3.0 5.0 2.0 2.0 5.0 4.0 2.0 1.0  
31 13.0 4.0 2.0 3.0 5.0 4.0 5.0 5.0 2.0 2.0 3.0 4.0 2.0 2.0 2.0 5.0 5.0 1.0 5.0 1.0 5.0 3.0 5.0 3.0 2.0 3.0  
22 13.0 3.0 1.0 3.0 2.0 2.0 4.0 2.0 1.0 3.0 4.0 3.0 2.0 4.0 4.0 4.0 2.0 3.0 2.0 4.0 4.0 2.0 3.0 5.0 5.0 5.0  
28 11.0 5.0 5.0 2.0 5.0 1.0 1.0 2.0 4.0 4.0 4.0 2.0 5.0 4.0 5.0 3.0 3.0 1.0 2.0 4.0 1.0 3.0 3.0 5.0 4.0 5.0  
169 14.0 5.0 3.0 5.0 5.0 1.0 2.0 3.0 4.0 4.0 5.0 2.0 2.0 1.0 4.0 4.0 3.0 2.0 5.0 3.0 3.0 3.0 2.0 2.0 3.0 2.0  
32 12.0 2.0 3.0 1.0 1.0 4.0 5.0 4.0 1.0 4.0 3.0 5.0 2.0 4.0 5.0 2.0 3.0 5.0 2.0 5.0 4.0 2.0 3.0 4.0 3.0 2.0  
139 12.0 1.0 2.0 4.0 4.0 1.0 4.0 1.0 2.0 3.0 5.0 1.0 4.0 4.0 5.0 4.0 5.0 2.0 5.0 3.0 4.0 3.0 4.0 5.0 5.0 3.0  
194 6.0 1.0 4.0 2.0 3.0 5.0 5.0 4.0 3.0 3.0 3.0 3.0 4.0 2.0 3.0 3.0 2.0 5.0 4.0 2.0 2.0 1.0 3.0 3.0 2.0 1.0  
106 11.0 5.0 3.0 2.0 1.0 2.0 3.0 4.0 4.0 3.0 2.0 1.0 3.0 4.0 4.0 5.0 5.0 1.0 3.0 2.0 2.0 4.0 5.0 3.0 2.0 2.0  
23 8.0 1.0 5.0 4.0 4.0 4.0 5.0 1.0 3.0 4.0 5.0 1.0 3.0 1.0 5.0 3.0 5.0 5.0 2.0 3.0 1.0 2.0 2.0 2.0 2.0 5.0  
41 9.0 5.0 3.0 2.0 1.0 3.0 3.0 5.0 4.0 3.0 3.0 4.0 3.0 3.0 2.0 4.0 5.0 3.0 1.0 2.0 3.0 3.0 5.0 2.0 2.0 5.0  
172 13.0 2.0 4.0 1.0 5.0 3.0 2.0 1.0 4.0 2.0 2.0 5.0 4.0 5.0 3.0 3.0 1.0 2.0 1.0 2.0 4.0 2.0 1.0 3.0 2.0 2.0  
107 10.0 4.0 1.0 2.0 1.0 3.0 4.0 3.0 2.0 1.0 3.0 4.0 3.0 1.0 3.0 3.0 1.0 5.0 4.0 2.0 4.0 5.0 1.0 2.0 3.0 2.0  
57 11.0 3.0 5.0 2.0 4.0 3.0 3.0 4.0 3.0 1.0 1.0 2.0 3.0 5.0 1.0 5.0 3.0 2.0 3.0 3.0 1.0 1.0 1.0 2.0 4.0 1.0  
186 7.0 3.0 1.0 5.0 3.0 5.0 1.0 1.0 3.0 4.0 5.0 2.0 5.0 4.0 4.0 1.0 3.0 3.0 3.0 2.0 3.0 4.0 5.0 5.0 2.0 4.0  
82 12.0 3.0 1.0 4.0 4.0 2.0 1.0 3.0 3.0 5.0 1.0 1.0 2.0 1.0 5.0 1.0 1.0 4.0 3.0 4.0 4.0 1.0 2.0 3.0 3.0 1.0  
81 7.0 5.0 3.0 1.0 5.0 5.0 2.0 1.0 4.0 2.0 1.0 1.0 3.0 4.0 4.0 5.0 5.0 1.0 4.0 2.0 5.0 1.0 4.0 2.0 4.0 2.0  
63 13.0 2.0 4.0 2.0 2.0 5.0 1.0 2.0 4.0 2.0 2.0 4.0 4.0 4.0 5.0 4.0 2.0 4.0 1.0 4.0 2.0 4.0 4.0 2.0 3.0 3.0  
91 11.0 1.0 2.0 3.0 1.0 3.0 1.0 1.0 3.0 3.0 5.0 3.0 3.0 2.0 5.0 3.0 2.0 1.0 5.0 5.0 3.0 3.0 1.0 4.0 2.0 3.0  
88 11.0 3.0 4.0 3.0 1.0 4.0 3.0 2.0 1.0 2.0 2.0 1.0 5.0 1.0 4.0 4.0 1.0 1.0 5.0 2.0 4.0 5.0 4.0 4.0 5.0 1.0  
176 15.0 3.0 2.0 3.0 1.0 3.0 1.0 5.0 1.0 3.0 1.0 5.0 1.0 4.0 4.0 3.0 3.0 1.0 5.0 2.0 5.0 5.0 2.0 2.0 4.0 4.0  
65 12.0 4.0 5.0 3.0 2.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 2.0 4.0 4.0 3.0 5.0 2.0 4.0 4.0 1.0 3.0 3.0 1.0 3.0  
14 13.0 2.0 1.0 1.0 1.0 4.0 3.0 2.0 2.0 1.0 5.0 1.0 4.0 2.0 1.0 1.0 2.0 5.0 4.0 3.0 1.0 1.0 3.0 3.0 1.0 4.0  
170 9.0 1.0 1.0 5.0 2.0 2.0 2.0 1.0 1.0 5.0 1.0 1.0 4.0 1.0 3.0 3.0 2.0 1.0 2.0 4.0 3.0 5.0 1.0 1.0 4.0 5.0  
8 9.0 4.0 2.0 1.0 5.0 3.0 2.0 2.0 5.0 5.0 3.0 2.0 1.0 5.0 2.0 2.0 1.0 3.0 5.0 5.0 1.0 3.0 5.0 4.0 2.0 1.0  
61 8.0 3.0 1.0 4.0 1.0 3.0 4.0 3.0 2.0 4.0 4.0 2.0 4.0 4.0 1.0 4.0 4.0 3.0 4.0 2.0 5.0 2.0 4.0 4.0 2.0 5.0  
171 15.0 5.0 4.0 2.0 5.0 2.0 2.0 5.0 3.0 2.0 3.0 3.0 1.0 5.0 1.0 3.0 1.0 4.0 3.0 3.0 4.0 2.0 2.0 5.0 1.0 5.0  
182 7.0 3.0 5.0 3.0 1.0 3.0 4.0 2.0 3.0 4.0 1.0 5.0 2.0 2.0 4.0 5.0 3.0 1.0 3.0 5.0 1.0 1.0 2.0 1.0 5.0 2.0  
109 9.0 5.0 4.0 1.0 3.0 1.0 3.0 1.0 2.0 1.0 5.0 4.0 1.0 4.0 5.0 4.0 3.0 1.0 3.0 5.0 5.0 2.0 1.0 1.0 3.0 3.0  
121 6.0 4.0 4.0 3.0 3.0 5.0 3.0 3.0 5.0 3.0 1.0 2.0 2.0 2.0 3.0 5.0 2.0 2.0 1.0 2.0 3.0 2.0 4.0 4.0 3.0 4.0  
18 9.0 3.0 4.0 4.0 4.0 4.0 4.0 3.0 3.0 4.0 4.0 2.0 3.0 2.0 5.0 5.0 1.0 5.0 1.0 1.0 2.0 4.0 3.0 2.0 4.0 2.0  
100 14.0 1.0 2.0 4.0 3.0 3.0 1.0 5.0 5.0 4.0 3.0 2.0 1.0 1.0 5.0 1.0 1.0 5.0 3.0 4.0 2.0 2.0 3.0 3.0 5.0 1.0  
45 7.0 5.0 1.0 1.0 1.0 2.0 1.0 3.0 4.0 4.0 1.0 1.0 5.0 2.0 2.0 4.0 5.0 2.0 4.0 3.0 4.0 5.0 1.0 1.0 1.0 5.0  
13 8.0 2.0 5.0 3.0 5.0 4.0 3.0 1.0 4.0 2.0 1.0 3.0 5.0 5.0 4.0 2.0 4.0 2.0 4.0 3.0 5.0 3.0 5.0 5.0 4.0 1.0  
195 11.0 4.0 2.0 5.0 3.0 4.0 4.0 5.0 3.0 3.0 1.0 3.0 2.0 5.0 4.0 3.0 2.0 3.0 3.0 2.0 1.0 4.0 3.0 1.0 3.0 1.0  
179 13.0 5.0 2.0 2.0 5.0 4.0 1.0 3.0 5.0 2.0 2.0 5.0 3.0 5.0 4.0 2.0 5.0 3.0 2.0 4.0 1.0 3.0 2.0 1.0 1.0 2.0  
92 15.0 5.0 4.0 3.0 4.0 1.0 1.0 1.0 4.0 1.0 3.0 1.0 1.0 2.0 5.0 1.0 2.0 5.0 5.0 3.0 4.0 4.0 1.0 5.0 4.0 1.0  
158 6.0 3.0 3.0 5.0 4.0 2.0 5.0 5.0 2.0 5.0 4.0 2.0 4.0 1.0 2.0 4.0 3.0 1.0 3.0 4.0 5.0 5.0 3.0 3.0 3.0 4.0  
20 10.0 2.0 3.0 4.0 4.0 1.0 3.0 5.0 5.0 5.0 5.0 2.0 3.0 1.0 2.0 2.0 3.0 4.0 1.0 5.0 5.0 1.0 3.0 1.0 5.0 3.0  
161 15.0 2.0 3.0 4.0 3.0 2.0 4.0 4.0 3.0 3.0 1.0 5.0 4.0 5.0 1.0 1.0 2.0 4.0 1.0 1.0 4.0 1.0 4.0 4.0 5.0 5.0  
96 14.0 5.0 4.0 5.0 2.0 5.0 5.0 4.0 1.0 4.0 4.0 2.0 3.0 2.0 4.0 5.0 4.0 2.0 3.0 3.0 2.0 4.0 1.0 4.0 3.0 1.0  
15 11.0 4.0 5.0 2.0 4.0 1.0 2.0 5.0 5.0 5.0 3.0 1.0 4.0 1.0 5.0 2.0 5.0 3.0 1.0 4.0 5.0 4.0 2.0 2.0 1.0 3.0  
112 14.0 5.0 2.0 2.0 2.0 5.0 3.0 5.0 2.0 5.0 4.0 1.0 3.0 4.0 5.0 3.0 2.0 2.0 5.0 4.0 3.0 3.0 1.0 5.0 3.0 2.0  
78 6.0 2.0 2.0 3.0 1.0 5.0 1.0 1.0 2.0 3.0 1.0 3.0 5.0 4.0 2.0 2.0 4.0 3.0 1.0 1.0 4.0 2.0 2.0 5.0 5.0 3.0  
98 12.0 4.0 3.0 1.0 4.0 3.0 4.0 4.0 2.0 1.0 5.0 3.0 3.0 2.0 1.0 4.0 3.0 2.0 1.0 4.0 4.0 4.0 4.0 1.0 2.0 4.0  
69 13.0 2.0 2.0 1.0 4.0 1.0 3.0 3.0 1.0 3.0 2.0 1.0 5.0 5.0 5.0 4.0 3.0 3.0 2.0 2.0 1.0 5.0 4.0 2.0 1.0 5.0  
193 7.0 1.0 4.0 1.0 5.0 2.0 1.0 5.0 2.0 3.0 5.0 2.0 2.0 3.0 3.0 1.0 2.0 2.0 1.0 3.0 4.0 5.0 3.0 1.0 5.0 1.0  
153 7.0 3.0 2.0 4.0 4.0 3.0 4.0 4.0 3.0 4.0 1.0 1.0 2.0 2.0 4.0 5.0 4.0 4.0 3.0 4.0 4.0 1.0 2.0 5.0 2.0 2.0  
66 7.0 4.0 1.0 1.0 5.0 2.0 4.0 1.0 4.0 2.0 2.0 2.0 1.0 5.0 1.0 2.0 3.0 3.0 2.0 5.0 3.0 5.0 3.0 1.0 2.0 5.0  
60 7.0 2.0 4.0 4.0 5.0 1.0 1.0 4.0 5.0 1.0 1.0 4.0 1.0 3.0 2.0 3.0 4.0 1.0 1.0 5.0 1.0 5.0 3.0 5.0 3.0 1.0  
26 8.0 2.0 5.0 1.0 4.0 1.0 2.0 2.0 3.0 3.0 4.0 1.0 1.0 4.0 2.0 1.0 2.0 4.0 3.0 3.0 3.0 5.0 4.0 2.0 3.0 1.0  
6 7.0 1.0 5.0 5.0 4.0 3.0 3.0 4.0 5.0 2.0 2.0 3.0 1.0 5.0 3.0 4.0 2.0 2.0 2.0 4.0 3.0 4.0 1.0 1.0 1.0 3.0  
167 15.0 3.0 3.0 2.0 2.0 3.0 5.0 2.0 1.0 1.0 1.0 5.0 5.0 5.0 5.0 4.0 4.0 4.0 1.0 4.0 1.0 2.0 2.0 4.0 5.0 5.0  
104 15.0 4.0 1.0 2.0 4.0 2.0 1.0 4.0 5.0 1.0 2.0 4.0 4.0 3.0 2.0 5.0 4.0 3.0 5.0 3.0 1.0 5.0 3.0 5.0 1.0 4.0  
126 14.0 3.0 2.0 2.0 5.0 4.0 3.0 4.0 1.0 3.0 5.0 4.0 4.0 3.0 1.0 4.0 3.0 3.0 3.0 1.0 3.0 2.0 5.0 4.0 3.0 5.0  
21 10.0 2.0 4.0 4.0 5.0 2.0 1.0 1.0 4.0 1.0 5.0 5.0 5.0 1.0 2.0 1.0 5.0 3.0 3.0 5.0 3.0 1.0 5.0 2.0 4.0 4.0  
198 8.0 3.0 3.0 5.0 1.0 2.0 5.0 4.0 5.0 1.0 4.0 4.0 4.0 5.0 3.0 1.0 4.0 5.0 4.0 4.0 3.0 5.0 5.0 5.0 4.0 5.0  
37 12.0 4.0 3.0 3.0 3.0 2.0 2.0 1.0 5.0 5.0 5.0 1.0 1.0 4.0 5.0 5.0 3.0 5.0 4.0 2.0 2.0 4.0 1.0 2.0 4.0 5.0  
122 12.0 5.0 5.0 4.0 2.0 1.0 4.0 5.0 4.0 4.0 1.0 3.0 5.0 1.0 4.0 3.0 5.0 1.0 1.0 3.0 2.0 1.0 2.0 2.0 3.0 2.0  
138 12.0 3.0 5.0 4.0 1.0 1.0 2.0 2.0 1.0 4.0 3.0 4.0 5.0 1.0 5.0 4.0 4.0 3.0 4.0 5.0 5.0 2.0 5.0 3.0 5.0 5.0  
189 14.0 3.0 4.0 1.0 1.0 4.0 1.0 4.0 5.0 4.0 3.0 1.0 3.0 2.0 4.0 5.0 1.0 5.0 2.0 2.0 4.0 2.0 1.0 5.0 5.0 2.0  
83 10.0 5.0 4.0 3.0 3.0 1.0 3.0 2.0 2.0 2.0 3.0 2.0 5.0 1.0 2.0 1.0 1.0 4.0 2.0 4.0 5.0 3.0 2.0 2.0 3.0 2.0  
146 12.0 1.0 1.0 3.0 1.0 5.0 3.0 1.0 2.0 5.0 4.0 2.0 4.0 2.0 1.0 3.0 1.0 5.0 1.0 3.0 1.0 5.0 5.0 5.0 4.0 2.0  
125 13.0 5.0 1.0 5.0 4.0 3.0 3.0 2.0 3.0 2.0 5.0 4.0 4.0 2.0 2.0 1.0 5.0 3.0 3.0 5.0 1.0 1.0 3.0 4.0 1.0 2.0  
187 15.0 4.0 3.0 5.0 3.0 5.0 1.0 2.0 3.0 4.0 3.0 1.0 4.0 3.0 5.0 3.0 3.0 3.0 1.0 2.0 4.0 2.0 5.0 1.0 1.0 2.0  
27 13.0 5.0 1.0 5.0 3.0 5.0 5.0 5.0 3.0 1.0 1.0 1.0 2.0 1.0 3.0 3.0 3.0 1.0 1.0 3.0 1.0 3.0 2.0 2.0 2.0 3.0  
74 15.0 1.0 1.0 3.0 1.0 2.0 2.0 2.0 3.0 1.0 5.0 1.0 5.0 4.0 5.0 2.0 5.0 1.0 4.0 5.0 4.0 4.0 1.0 1.0 5.0 4.0  
86 13.0 4.0 5.0 2.0 1.0 1.0 5.0 3.0 5.0 1.0 2.0 3.0 4.0 3.0 4.0 3.0 5.0 2.0 2.0 5.0 4.0 2.0 1.0 1.0 4.0 2.0  
165 15.0 5.0 4.0 5.0 2.0 1.0 1.0 2.0 4.0 3.0 3.0 3.0 1.0 1.0 4.0 3.0 1.0 2.0 4.0 5.0 3.0 2.0 5.0 5.0 5.0 2.0  
140 12.0 5.0 2.0 3.0 3.0 3.0 2.0 5.0 2.0 3.0 1.0 1.0 1.0 2.0 4.0 3.0 3.0 3.0 1.0 5.0 3.0 4.0 5.0 5.0 2.0 2.0  
2 6.0 3.0 2.0 4.0 1.0 3.0 1.0 4.0 4.0 4.0 4.0 5.0 3.0 3.0 2.0 4.0 3.0 1.0 4.0 1.0 1.0 4.0 1.0 2.0 2.0 1.0  
33 14.0 3.0 3.0 4.0 1.0 1.0 5.0 5.0 2.0 1.0 2.0 2.0 4.0 1.0 2.0 3.0 5.0 4.0 5.0 4.0 2.0 1.0 4.0 3.0 2.0 1.0  
137 11.0 2.0 3.0 3.0 1.0 1.0 5.0 4.0 2.0 4.0 2.0 1.0 5.0 3.0 1.0 2.0 1.0 1.0 2.0 2.0 2.0 1.0 5.0 3.0 4.0 1.0  
147 11.0 4.0 4.0 4.0 5.0 4.0 3.0 1.0 5.0 4.0 4.0 1.0 3.0 2.0 5.0 1.0 1.0 3.0 4.0 2.0 4.0 1.0 3.0 1.0 3.0 4.0  
56 10.0 4.0 5.0 5.0 5.0 2.0 1.0 1.0 1.0 3.0 1.0 1.0 2.0 4.0 5.0 3.0 3.0 3.0 2.0 4.0 3.0 1.0 4.0 3.0 1.0 4.0  
102 6.0 2.0 3.0 3.0 4.0 4.0 5.0 1.0 3.0 3.0 4.0 5.0 5.0 3.0 1.0 4.0 5.0 1.0 5.0 1.0 3.0 4.0 3.0 1.0 2.0 1.0  
16 12.0 3.0 1.0 4.0 1.0 5.0 1.0 3.0 2.0 3.0 5.0 1.0 2.0 1.0 1.0 2.0 4.0 4.0 2.0 5.0 4.0 2.0 4.0 1.0 1.0 5.0  
127 6.0 4.0 2.0 2.0 2.0 1.0 5.0 2.0 1.0 5.0 2.0 5.0 5.0 1.0 2.0 4.0 3.0 4.0 3.0 5.0 2.0 4.0 3.0 2.0 3.0 1.0  
97 15.0 5.0 3.0 3.0 4.0 5.0 5.0 3.0 3.0 1.0 3.0 5.0 5.0 2.0 1.0 1.0 1.0 1.0 2.0 3.0 2.0 3.0 4.0 4.0 4.0 4.0  
188 6.0 1.0 4.0 3.0 2.0 4.0 5.0 4.0 3.0 1.0 5.0 1.0 4.0 3.0 3.0 3.0 4.0 4.0 3.0 1.0 5.0 2.0 5.0 2.0 4.0 4.0  
38 12.0 3.0 4.0 1.0 2.0 1.0 2.0 5.0 4.0 1.0 1.0 3.0 4.0 5.0 5.0 1.0 4.0 3.0 4.0 3.0 3.0 2.0 4.0 3.0 1.0 5.0  
