200 100
NETWORK_TREE :
46 1 2 3 4 5 6 7 8 9 10 11 13 15 16 17 18 19 20 21 22 23 24 25 26 27 28 32 33 34 36 37 38 41 42 43 44 46 47 48 49 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 78 79 81 83 84 85 86 88 89 90 91 92 93 94 95 96 97 98 99 100  
106 3 4 5 6 9 13 15 20 24 34 35 38 40 43 47 49 53 54 64 67 68 81 82 90 93 95 96  
141 2 4 7 8 9 11 17 24 28 29 31 32 35 36 38 39 40 42 46 47 50 52 54 55 60 61 63 68 70 73 75 76 79 81 91 92 95 97  
124 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 92 93 94 95 96 97 98 99  
158 1 3 5 8 10 11 14 19 20 25 29 30 31 33 35 36 37 38 40 41 43 44 49 50 52 55 57 58 59 61 62 64 66 67 68 69 75 76 78 79 80 81 84 93 96 99  
147 7 8 78  
45 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 30 31 32 34 37 38 39 40 41 42 43 44 46 47 49 50 51 54 55 56 59 60 61 63 67 69 70 71 72 73 75 76 77 78 79 80 81 83 84 86 87 88 90 91 92 93 94 96 99 100  
140 1 2 4 5 6 8 9 10 12 13 15 16 17 18 19 20 21 23 24 26 27 28 29 30 31 32 33 35 38 40 41 44 45 46 47 48 49 50 52 53 54 56 60 61 62 63 65 66 68 70 72 73 74 76 78 79 80 82 83 84 85 86 87 88 89 90 91 92 93 94 96 97 98 99 100  
181 10 14 16 22 26 28 32 35 38 41 46 52 56 61 67 68 80 82 85 93 95 97  
64 1 14 15 28 42 48 50 61 70 75 86 95  
133 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 76 77 78 79 80 82 84 86 87 88 89 91 92 93 94 95 96 97 98 99 100  
148 3 4 5 6 7 8 9 10 11 12 13 14 17 18 20 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 48 49 50 51 52 54 55 56 57 58 59 60 62 63 64 66 67 68 69 72 73 74 75 76 77 78 82 85 87 88 89 91 92 94 95 97 98 99 100  
185 29 52 58 76  
174 2 4 11 12 18 19 22 26 31 35 39 43 45 48 49 57 58 59 60 64 66 69 74 75 80 82 83 88 91 93 94  
96 1 2 3 4 9 12 16 20 21 22 24 29 32 33 34 35 44 45 50 51 53 55 56 58 64 66 68 70 71 72 73 75 78 83 85 88 89 90 95 96 98 99 100  
82 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 37 38 39 40 41 42 44 45 46 47 48 49 50 51 52 53 55 56 57 58 59 62 63 64 67 69 70 72 73 75 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 94 95 97 99  
168 4 6 12 13 23 24 31 33 39 43 52 55 59 65 73 84 89 91 100  
27 1 2 3 4 6 7 10 12 14 15 16 18 19 20 21 23 25 27 28 29 30 31 34 35 37 38 39 40 42 43 44 45 46 49 52 53 54 55 58 59 61 62 63 64 65 66 67 69 71 73 75 76 77 78 79 81 83 86 87 88 89 91 92 95 96 97 98 100  
91 1 2 3 4 5 7 9 10 14 15 17 18 21 24 26 29 31 32 33 36 40 41 42 43 44 46 47 48 49 50 51 53 54 55 58 59 60 61 62 63 64 65 66 67 69 71 73 74 75 76 77 78 79 81 83 84 85 86 88 89 90 91 92 93 94 95 97 99  
52 6 7 8 11 12 13 14 15 16 17 19 22 23 24 25 26 28 29 30 32 33 34 35 36 37 38 39 41 45 46 48 49 50 51 53 54 55 57 58 61 64 65 66 67 68 69 71 73 75 76 77 78 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 99  
51 44 56 60  
196 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 42 43 44 45 46 47 48 49 50 51 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 77 78 79 80 81 82 84 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
143 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 84 85 86 87 88 89 90 91 92 93 94 95 96 97 99 100  
104 1 2 4 7 8 9 10 11 14 16 17 18 21 23 25 26 27 30 32 33 35 38 41 45 47 48 51 53 54 56 58 59 61 62 63 66 69 71 77 78 79 80 82 85 86 90 92 94 95 96 97 98 99  
7 2 6 25 33 44 45 54 56 58 62 63 68 72  
4 1 2 5 6 7 8 9 10 13 14 17 18 20 21 22 24 25 26 27 28 29 30 31 32 34 36 37 38 39 41 43 44 45 47 49 50 51 53 54 55 56 57 58 60 63 64 65 67 68 69 70 72 73 74 75 78 79 80 83 84 85 86 87 88 89 90 91 92 94 95 96 97 98 99  
15 2 3 9 14 19 27 34 37 39 40 41 49 52 56 70 74 76 77 97 99  
63  
14 1 2 3 5 6 7 8 11 12 13 14 15 17 20 21 24 26 27 28 29 30 34 35 36 38 39 40 41 43 44 45 46 47 48 50 51 53 54 55 56 57 58 59 60 62 63 64 67 68 69 70 71 72 73 74 78 80 81 82 85 87 89 90 91 92 94 96 97 98 99 100  
127 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 19 20 22 24 25 29 30 32 33 34 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 52 53 54 55 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 76 80 81 83 84 85 86 87 89 90 91 92 93 94 95 97 99  
72 2 3 11 12 15 17 19 30 39 40 41 42 44 47 49 51 52 56 57 68 69 70 71 72 78 82 91 92 93  
151 1 3 4 6 8 9 10 11 12 13 14 15 16 18 19 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 42 43 44 46 47 48 49 51 52 53 54 55 56 57 58 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 79 81 84 86 88 89 90 91 92 93 94 95 96 98 100  
186 3 7 25 31 38 49 63 88  
92 4 6 8 10 11 15 19 22 25 26 38 41 42 45 47 49 52 55 58 61 62 63 64 67 71 72 74 77 78 79 80 81 84 85 87 90 91 96 97 99 100  
86 12 21 28 48 55 60  
170 1 2 3 4 5 8 9 10 11 14 17 18 19 20 21 22 23 24 27 28 31 33 34 36 37 38 39 40 41 42 43 44 45 46 47 49 51 53 54 55 56 57 59 61 62 64 68 69 70 73 74 75 76 77 79 80 82 83 84 85 86 88 89 90 92 94 95 96 98 99 100  
34 1 2 3 4 6 7 10 11 12 15 17 19 20 22 23 24 25 27 28 29 30 31 32 33 35 38 39 40 41 43 44 46 47 48 49 53 59 61 62 65 66 71 76 77 80 81 85 86 88 94 95 98  
162 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
8 2 3 4 5 6 7 8 9 10 12 13 18 20 22 27 28 29 30 32 34 35 36 37 39 40 41 46 47 52 55 56 59 60 62 63 65 68 69 73 78 81 82 83 84 86 88 90 92 94 95 98 100  
79 1 2 5 6 7 9 11 16 17 26 27 33 34 39 45 47 48 49 51 54 59 61 70 71 73 77 78 80 81 86 93 95 96 98 99  
71 1 2 3 6 7 9 11 12 16 18 19 21 22 24 25 26 28 29 30 31 32 33 37 41 42 43 44 49 55 58 60 63 64 69 71 77 83 84 85 89 91 95 96 99  
103 2 3 5 6 9 12 13 14 15 17 18 19 22 24 25 31 32 33 34 35 36 37 38 39 41 43 44 45 46 49 51 53 56 57 59 61 62 64 65 67 71 75 76 77 79 81 82 85 87 89 90 91 92 97 99 100  
84 4 6 10 13 14 17 20 21 22 23 25 27 28 30 34 35 37 38 39 41 47 48 52 53 55 59 60 62 66 67 68 69 71 74 75 77 78 79 80 81 82 83 85 86 88 89 94 95 96 99  
17 1 2 3 6 8 10 11 12 13 14 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 33 34 36 37 38 39 40 41 42 43 44 46 47 48 49 52 53 55 56 58 59 60 61 63 65 66 67 68 69 70 71 72 73 74 75 76 78 80 82 83 84 85 86 87 88 89 90 91 92 93 94 95 97 98 100  
25 3 8 9 13 21 26 27 34 36 38 40 41 42 43 46 48 53 54 58 63 65 67 70 75 78 80 82 85 89 94 95 96 97 98 99  
195 1 2 3 4 5 6 7 9 11 12 19 22 23 25 26 27 28 32 35 38 40 43 45 46 48 49 50 51 53 56 57 58 59 61 63 64 74 76 80 82 83 84 86 88 90 91 92 96 97 98  
37 9 10 11 17 20 25 30 39 41 76 77 79 90 91 98 99  
188 1 2 3 5 6 7 9 10 11 14 15 16 17 18 20 21 22 25 27 28 29 30 31 32 34 35 36 37 38 39 40 43 44 45 46 47 48 49 52 54 56 57 58 59 60 61 62 66 68 69 70 71 74 76 77 78 79 80 81 82 83 84 85 86 89 90 91 93 94 95 96 97 98 99 100  
99 2 3 6 7 8 10 11 14 15 17 19 20 22 23 25 26 27 28 29 32 33 34 35 36 37 38 41 42 44 45 48 49 53 55 56 57 59 60 61 62 64 65 66 69 70 72 73 74 76 77 79 80 81 83 84 85 86 87 88 89 91 93 95 97 98 100  
178 7 16 18 22 24 30 36 46 48 49 54 58 62 66 68 70 72 78 80 95 97  
6 3 4 6 9 10 11 13 14 15 16 17 19 20 21 22 24 26 30 32 34 35 37 38 39 40 41 43 45 46 48 49 50 51 54 55 56 57 63 65 68 69 70 71 73 74 75 77 78 79 80 81 83 84 87 88 90 91 92 94 95 97 98  
36 9 14 19 21 22 23 28 30 32 33 36 37 38 39 41 48 49 50 51 52 55 56 58 61 62 63 68 69 72 78 79 81 89 90 96 97 100  
173 45 69  
93 5 8 15 25 28 30 32 41 42 59 82 84 86 98 99  
73 14 31 34 40 50 56 61 69 70 83 87  
33 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 69 70 71 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99 100  
78 1 2 3 7 10 14 15 22 24 34 37 41 43 45 53 54 55 56 58 64 71 73 81 86 90 91 94 97 100  
22 12 13 20 21 30 38 72 80 81 83 85  
163 4 12 13 21 23 25 27 32 33 35 38 40 41 43 44 48 53 56 57 58 61 64 65 67 70 77 79 80 81 82 89 90 92  
166  
154 2 4 6 7 8 9 10 11 13 15 20 21 22 23 25 29 30 32 34 36 37 38 41 42 43 44 45 46 47 49 50 52 53 54 56 59 60 61 62 63 64 66 67 68 69 71 72 74 75 77 78 79 80 81 83 84 86 87 88 89 90 93 96 97 98 99  
175 3 5 6 7 9 10 11 16 17 19 20 21 22 23 24 25 26 27 31 33 34 35 37 38 42 43 44 45 47 49 50 51 53 57 58 60 61 62 63 66 67 69 72 73 74 75 77 78 79 80 81 88 89 90 93 94 95 100  
198 11 82  
126 10 29 30 43 45 47 59 62 69 83 88 90  
65 4 5 6 7 8 15 16 17 18 20 22 24 25 26 27 28 29 30 31 32 33 34 35 37 41 42 43 44 45 47 48 51 52 53 55 56 57 59 60 61 62 63 65 68 70 71 72 77 79 80 82 83 85 87 89 90 91 93 94 95 96 99  
76 3 8 9 12 13 15 19 23 24 25 29 32 33 34 36 50 53 56 59 64 65 67 73 74 78 91 92 94 95  
120 1 2 3 4 5 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 25 26 27 28 29 30 31 33 34 35 36 37 40 41 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 79 80 81 82 83 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100  
152 8 12 16 25 39 47 54 55 57 79 83 84 86  
12 1 2 4 5 6 7 12 14 17 20 21 22 23 27 29 31 32 33 34 35 37 40 42 44 45 46 47 49 50 52 53 54 57 58 61 63 65 66 67 68 70 73 74 75 80 82 84 86 87 88 89 90 92 100  
176 2 3 5 6 8 10 11 12 13 16 17 19 20 22 23 26 27 28 33 36 39 45 47 49 50 54 58 60 61 63 64 66 67 68 72 73 75 76 77 78 79 81 84 85 86 87 89 90 91 92 97  
2 1 2 5 7 10 11 13 16 17 23 24 25 26 28 29 33 37 38 40 41 42 43 44 47 48 51 55 56 58 59 62 65 66 67 68 70 72 75 78 80 83 85 87 88 90 91 92 95 98 99  
42 1 3 5 7 11 19 24 40 60 67 75 79 88 92 93 97  
38 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 19 20 21 22 23 24 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 87 88 89 91 92 93 94 95 96 98 99 100  
157 1 2 3 4 8 11 12 13 15 18 19 21 23 33 34 35 37 42 47 52 53 57 58 61 63 66 69 70 73 75 77 79 82 86 87 88 91 92 93 95 97 98 99 100  
179 1 2 3 4 6 8 9 10 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 35 36 37 38 39 41 42 43 44 45 46 47 48 50 51 52 53 54 55 57 58 59 60 61 62 64 66 68 69 70 71 72 73 74 75 76 78 79 80 83 84 85 86 87 90 91 93 94 95 97 98 100  
61 8 16 20 44 47 49 61 75  
135 1 3 4 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 23 24 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 45 46 47 49 51 52 53 54 55 56 57 58 59 61 62 63 64 65 68 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 87 88 91 95 96 97 98 99 100  
164 5 6 9 10 11 12 18 19 20 21 22 23 24 25 26 30 31 32 35 36 39 40 41 42 43 44 49 51 53 56 59 61 64 66 69 74 75 76 78 79 80 81 83 84 85 88 92 94 98  
110 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 68 69 70 71 72 73 74 75 76 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 96 97 98 99  
COST_INSTALL_SERVER_AND_PROGRAMS :
0 7.0 5.0 1.0 4.0 3.0 3.0 3.0 1.0 5.0 5.0 2.0 1.0 2.0 5.0 3.0 2.0 4.0 5.0 1.0 3.0 1.0 1.0 3.0 5.0 2.0 1.0 2.0 3.0 4.0 1.0 2.0 4.0 1.0 2.0 2.0 4.0 4.0 2.0 1.0 5.0 2.0 3.0 1.0 2.0 3.0 3.0 5.0 2.0 3.0 1.0 1.0 1.0 1.0 5.0 5.0 3.0 5.0 4.0 2.0 3.0 2.0 1.0 4.0 1.0 4.0 4.0 2.0 2.0 2.0 1.0 5.0 1.0 2.0 1.0 2.0 5.0 5.0 4.0 2.0 3.0 1.0 3.0 1.0 4.0 4.0 2.0 3.0 3.0 1.0 5.0 1.0 3.0 2.0 1.0 3.0 1.0 3.0 5.0 1.0 2.0 4.0  
109 9.0 5.0 2.0 2.0 2.0 1.0 2.0 2.0 5.0 2.0 2.0 1.0 5.0 1.0 3.0 5.0 4.0 1.0 2.0 2.0 3.0 1.0 3.0 4.0 3.0 4.0 1.0 3.0 5.0 2.0 5.0 3.0 4.0 5.0 1.0 2.0 1.0 3.0 2.0 4.0 5.0 3.0 1.0 3.0 4.0 2.0 1.0 4.0 5.0 3.0 3.0 2.0 2.0 2.0 1.0 1.0 5.0 3.0 5.0 1.0 3.0 1.0 5.0 4.0 3.0 5.0 2.0 2.0 1.0 4.0 4.0 5.0 3.0 5.0 1.0 5.0 4.0 3.0 3.0 5.0 1.0 4.0 2.0 4.0 5.0 1.0 1.0 3.0 3.0 4.0 5.0 1.0 4.0 4.0 2.0 1.0 1.0 2.0 3.0 2.0 2.0  
54 6.0 4.0 4.0 2.0 1.0 3.0 4.0 4.0 3.0 2.0 4.0 5.0 3.0 5.0 3.0 2.0 4.0 4.0 2.0 3.0 4.0 5.0 3.0 3.0 3.0 4.0 3.0 5.0 4.0 3.0 4.0 1.0 5.0 4.0 2.0 5.0 2.0 5.0 2.0 3.0 5.0 2.0 4.0 3.0 4.0 2.0 5.0 3.0 1.0 2.0 4.0 1.0 3.0 2.0 2.0 1.0 4.0 1.0 4.0 5.0 5.0 4.0 3.0 4.0 1.0 5.0 2.0 3.0 4.0 2.0 4.0 4.0 1.0 4.0 3.0 4.0 3.0 2.0 2.0 3.0 2.0 1.0 1.0 1.0 4.0 5.0 4.0 2.0 5.0 4.0 5.0 5.0 3.0 5.0 1.0 4.0 3.0 3.0 3.0 1.0 3.0  
28 9.0 4.0 5.0 5.0 2.0 2.0 1.0 4.0 5.0 4.0 4.0 5.0 4.0 4.0 5.0 1.0 1.0 4.0 1.0 1.0 5.0 4.0 1.0 1.0 4.0 4.0 5.0 5.0 4.0 4.0 5.0 1.0 3.0 4.0 3.0 1.0 5.0 4.0 5.0 3.0 4.0 2.0 5.0 4.0 4.0 4.0 4.0 3.0 2.0 2.0 3.0 5.0 3.0 4.0 1.0 4.0 5.0 2.0 1.0 2.0 4.0 3.0 2.0 4.0 2.0 4.0 1.0 1.0 3.0 2.0 4.0 2.0 3.0 1.0 4.0 5.0 5.0 1.0 1.0 3.0 2.0 3.0 3.0 4.0 1.0 3.0 4.0 3.0 5.0 5.0 4.0 1.0 4.0 5.0 4.0 5.0 3.0 3.0 5.0 4.0 2.0  
98 7.0 1.0 5.0 2.0 4.0 5.0 4.0 2.0 4.0 1.0 4.0 5.0 3.0 1.0 1.0 2.0 5.0 2.0 5.0 1.0 4.0 1.0 1.0 1.0 1.0 1.0 5.0 2.0 2.0 1.0 1.0 4.0 5.0 4.0 4.0 5.0 2.0 4.0 5.0 5.0 1.0 3.0 1.0 2.0 2.0 1.0 4.0 1.0 1.0 3.0 4.0 2.0 5.0 1.0 3.0 1.0 5.0 2.0 5.0 2.0 5.0 1.0 2.0 1.0 2.0 5.0 1.0 4.0 2.0 1.0 5.0 4.0 4.0 2.0 3.0 2.0 1.0 3.0 5.0 1.0 4.0 5.0 2.0 5.0 4.0 2.0 3.0 2.0 3.0 4.0 5.0 5.0 3.0 2.0 5.0 4.0 3.0 4.0 4.0 1.0 2.0  
69 15.0 3.0 3.0 1.0 4.0 1.0 4.0 2.0 1.0 4.0 5.0 4.0 3.0 3.0 4.0 5.0 1.0 1.0 5.0 2.0 2.0 5.0 4.0 3.0 1.0 5.0 2.0 4.0 4.0 1.0 3.0 2.0 3.0 3.0 2.0 3.0 2.0 4.0 5.0 2.0 4.0 3.0 3.0 4.0 1.0 5.0 1.0 2.0 3.0 2.0 1.0 1.0 5.0 2.0 4.0 1.0 4.0 4.0 4.0 5.0 1.0 4.0 2.0 2.0 5.0 5.0 3.0 3.0 5.0 2.0 2.0 1.0 4.0 5.0 5.0 2.0 4.0 5.0 3.0 2.0 2.0 2.0 5.0 3.0 2.0 5.0 2.0 5.0 2.0 2.0 4.0 1.0 2.0 3.0 5.0 5.0 1.0 1.0 3.0 5.0 2.0  
53 9.0 5.0 4.0 4.0 1.0 5.0 2.0 2.0 1.0 1.0 3.0 5.0 5.0 1.0 5.0 2.0 3.0 1.0 3.0 1.0 5.0 5.0 3.0 2.0 2.0 3.0 2.0 1.0 1.0 3.0 3.0 2.0 5.0 5.0 2.0 3.0 5.0 2.0 5.0 2.0 5.0 1.0 4.0 1.0 1.0 1.0 2.0 4.0 2.0 4.0 2.0 4.0 3.0 5.0 1.0 4.0 4.0 1.0 5.0 5.0 1.0 5.0 5.0 5.0 3.0 2.0 1.0 2.0 3.0 1.0 1.0 5.0 5.0 4.0 2.0 1.0 3.0 4.0 2.0 2.0 1.0 2.0 5.0 2.0 4.0 3.0 1.0 3.0 3.0 1.0 5.0 3.0 1.0 1.0 5.0 5.0 4.0 2.0 1.0 5.0 2.0  
59 14.0 2.0 3.0 3.0 4.0 2.0 2.0 2.0 5.0 1.0 2.0 5.0 2.0 1.0 1.0 1.0 3.0 5.0 2.0 3.0 5.0 3.0 4.0 3.0 5.0 2.0 1.0 4.0 4.0 4.0 2.0 4.0 1.0 2.0 3.0 2.0 3.0 1.0 1.0 3.0 3.0 5.0 2.0 2.0 2.0 4.0 3.0 4.0 4.0 3.0 2.0 4.0 1.0 4.0 3.0 4.0 2.0 4.0 4.0 4.0 4.0 5.0 5.0 4.0 2.0 5.0 4.0 5.0 1.0 3.0 5.0 2.0 2.0 5.0 4.0 4.0 2.0 3.0 3.0 3.0 4.0 3.0 4.0 2.0 4.0 1.0 1.0 3.0 3.0 2.0 2.0 5.0 5.0 3.0 1.0 2.0 4.0 2.0 5.0 5.0 3.0  
89 6.0 2.0 5.0 2.0 2.0 2.0 2.0 4.0 5.0 3.0 3.0 2.0 5.0 2.0 2.0 1.0 3.0 3.0 3.0 5.0 1.0 3.0 2.0 1.0 2.0 5.0 4.0 3.0 2.0 2.0 2.0 4.0 4.0 4.0 5.0 2.0 2.0 4.0 5.0 4.0 2.0 5.0 3.0 5.0 4.0 3.0 4.0 5.0 2.0 3.0 4.0 4.0 3.0 4.0 1.0 4.0 4.0 4.0 2.0 1.0 2.0 1.0 5.0 1.0 3.0 5.0 1.0 5.0 4.0 2.0 2.0 5.0 4.0 3.0 1.0 5.0 2.0 1.0 3.0 3.0 3.0 5.0 2.0 3.0 4.0 2.0 5.0 3.0 3.0 5.0 2.0 1.0 4.0 3.0 3.0 5.0 5.0 1.0 3.0 1.0 1.0  
58 11.0 1.0 4.0 5.0 4.0 2.0 5.0 5.0 1.0 2.0 5.0 5.0 3.0 3.0 3.0 2.0 3.0 4.0 4.0 4.0 5.0 4.0 2.0 2.0 5.0 4.0 3.0 1.0 4.0 3.0 5.0 2.0 3.0 1.0 2.0 3.0 2.0 5.0 1.0 5.0 5.0 2.0 3.0 4.0 3.0 2.0 3.0 2.0 2.0 2.0 3.0 2.0 3.0 4.0 1.0 5.0 2.0 1.0 3.0 3.0 4.0 3.0 2.0 5.0 4.0 5.0 5.0 5.0 4.0 2.0 5.0 2.0 5.0 3.0 3.0 3.0 5.0 3.0 2.0 5.0 5.0 1.0 3.0 1.0 4.0 3.0 2.0 4.0 2.0 5.0 4.0 4.0 1.0 1.0 3.0 4.0 5.0 2.0 4.0 1.0 3.0  
94 7.0 2.0 5.0 2.0 2.0 4.0 4.0 4.0 2.0 5.0 5.0 1.0 4.0 5.0 3.0 2.0 5.0 3.0 2.0 4.0 1.0 1.0 4.0 1.0 4.0 5.0 3.0 1.0 3.0 2.0 2.0 1.0 1.0 4.0 1.0 5.0 2.0 5.0 5.0 1.0 4.0 2.0 3.0 3.0 3.0 4.0 2.0 3.0 3.0 5.0 1.0 2.0 3.0 3.0 3.0 4.0 1.0 5.0 2.0 2.0 4.0 2.0 3.0 1.0 4.0 1.0 4.0 5.0 1.0 3.0 3.0 3.0 5.0 3.0 2.0 2.0 1.0 2.0 5.0 2.0 3.0 3.0 3.0 4.0 2.0 2.0 4.0 2.0 4.0 3.0 4.0 2.0 3.0 5.0 5.0 5.0 3.0 2.0 3.0 4.0 4.0  
11 9.0 5.0 3.0 3.0 5.0 1.0 3.0 3.0 3.0 4.0 4.0 4.0 1.0 4.0 2.0 3.0 2.0 2.0 3.0 3.0 1.0 5.0 3.0 2.0 4.0 3.0 3.0 5.0 3.0 1.0 4.0 1.0 3.0 3.0 4.0 3.0 2.0 1.0 1.0 2.0 4.0 1.0 5.0 4.0 1.0 1.0 4.0 1.0 4.0 5.0 3.0 2.0 3.0 3.0 1.0 4.0 4.0 1.0 1.0 2.0 2.0 4.0 1.0 2.0 2.0 4.0 3.0 3.0 4.0 5.0 5.0 3.0 2.0 3.0 1.0 4.0 1.0 1.0 3.0 5.0 1.0 2.0 5.0 4.0 1.0 4.0 2.0 5.0 5.0 1.0 5.0 3.0 1.0 5.0 4.0 2.0 1.0 4.0 5.0 4.0 5.0  
112 13.0 1.0 2.0 2.0 2.0 1.0 5.0 3.0 1.0 5.0 4.0 3.0 5.0 2.0 5.0 2.0 5.0 2.0 1.0 2.0 2.0 4.0 2.0 1.0 5.0 4.0 3.0 2.0 1.0 3.0 2.0 4.0 5.0 4.0 2.0 1.0 2.0 5.0 2.0 2.0 4.0 2.0 4.0 4.0 4.0 5.0 2.0 3.0 4.0 4.0 4.0 5.0 5.0 5.0 5.0 3.0 5.0 3.0 5.0 3.0 2.0 4.0 3.0 1.0 4.0 1.0 2.0 3.0 2.0 5.0 2.0 4.0 2.0 2.0 1.0 1.0 1.0 3.0 2.0 2.0 4.0 5.0 2.0 1.0 5.0 4.0 2.0 3.0 5.0 4.0 1.0 3.0 2.0 2.0 3.0 4.0 3.0 2.0 5.0 1.0 3.0  
49 11.0 2.0 4.0 1.0 5.0 3.0 2.0 5.0 1.0 3.0 2.0 2.0 1.0 3.0 1.0 2.0 5.0 4.0 2.0 5.0 3.0 3.0 1.0 4.0 1.0 5.0 5.0 4.0 1.0 4.0 1.0 5.0 4.0 2.0 2.0 2.0 2.0 2.0 5.0 3.0 1.0 2.0 5.0 5.0 2.0 4.0 5.0 1.0 1.0 4.0 5.0 1.0 4.0 2.0 2.0 1.0 2.0 1.0 4.0 4.0 3.0 3.0 3.0 1.0 2.0 5.0 5.0 5.0 4.0 3.0 2.0 3.0 2.0 1.0 5.0 2.0 3.0 1.0 3.0 4.0 3.0 4.0 4.0 3.0 5.0 1.0 2.0 1.0 3.0 1.0 2.0 3.0 5.0 5.0 4.0 1.0 4.0 4.0 5.0 2.0 4.0  
134 11.0 4.0 2.0 1.0 2.0 5.0 2.0 1.0 3.0 2.0 4.0 3.0 4.0 4.0 2.0 5.0 4.0 3.0 1.0 3.0 3.0 1.0 3.0 4.0 5.0 5.0 3.0 2.0 4.0 2.0 2.0 1.0 2.0 5.0 2.0 4.0 4.0 5.0 3.0 4.0 3.0 4.0 5.0 5.0 5.0 3.0 4.0 1.0 2.0 4.0 2.0 2.0 4.0 4.0 2.0 5.0 5.0 4.0 2.0 1.0 4.0 2.0 1.0 5.0 3.0 2.0 2.0 2.0 5.0 2.0 3.0 2.0 5.0 1.0 2.0 3.0 3.0 4.0 3.0 5.0 2.0 2.0 1.0 4.0 5.0 5.0 2.0 4.0 2.0 4.0 4.0 3.0 4.0 1.0 5.0 2.0 4.0 4.0 4.0 2.0 2.0  
