200 50
NETWORK_TREE :
59 12.0 4.0 5.0 2.0 3.0 3.0 1.0 5.0 1.0 5.0 3.0 5.0 3.0 1.0 4.0 2.0 4.0 2.0 5.0 1.0 1.0 1.0 5.0 3.0 5.0 1.0 3.0 5.0 3.0 4.0 2.0 4.0 3.0 4.0 4.0 1.0 5.0 2.0 2.0 3.0 2.0 1.0 1.0 2.0 3.0 3.0 4.0 2.0 2.0 2.0 1.0  
35 8.0 2.0 4.0 1.0 2.0 2.0 3.0 3.0 1.0 1.0 4.0 5.0 3.0 4.0 2.0 5.0 4.0 5.0 4.0 2.0 2.0 5.0 2.0 2.0 4.0 3.0 1.0 3.0 2.0 2.0 3.0 4.0 5.0 1.0 5.0 1.0 4.0 3.0 2.0 4.0 3.0 2.0 3.0 1.0 5.0 1.0 5.0 5.0 2.0 2.0 2.0  
26 8.0 1.0 4.0 5.0 3.0 3.0 5.0 2.0 5.0 2.0 5.0 4.0 4.0 1.0 1.0 2.0 3.0 2.0 3.0 2.0 5.0 4.0 3.0 4.0 3.0 4.0 1.0 5.0 4.0 4.0 5.0 1.0 4.0 1.0 4.0 3.0 2.0 4.0 3.0 1.0 3.0 2.0 2.0 2.0 4.0 4.0 1.0 4.0 5.0 3.0 4.0  
145 12.0 5.0 4.0 5.0 2.0 3.0 1.0 1.0 2.0 4.0 3.0 5.0 1.0 5.0 5.0 2.0 5.0 3.0 4.0 4.0 1.0 4.0 4.0 2.0 3.0 5.0 2.0 4.0 2.0 4.0 2.0 1.0 4.0 3.0 3.0 2.0 2.0 3.0 3.0 3.0 2.0 2.0 5.0 2.0 4.0 4.0 5.0 1.0 5.0 2.0 4.0  
9 12.0 4.0 3.0 2.0 2.0 5.0 4.0 5.0 1.0 3.0 4.0 2.0 2.0 4.0 3.0 3.0 3.0 2.0 1.0 3.0 2.0 1.0 5.0 1.0 3.0 2.0 3.0 5.0 5.0 5.0 2.0 3.0 2.0 4.0 4.0 3.0 3.0 5.0 4.0 1.0 5.0 2.0 2.0 4.0 4.0 5.0 3.0 1.0 5.0 2.0 2.0  
14 12.0 1.0 2.0 5.0 2.0 5.0 1.0 3.0 3.0 2.0 4.0 3.0 4.0 1.0 3.0 4.0 3.0 4.0 5.0 3.0 5.0 4.0 5.0 4.0 1.0 2.0 3.0 2.0 2.0 4.0 5.0 4.0 4.0 2.0 5.0 5.0 1.0 2.0 3.0 2.0 5.0 3.0 3.0 2.0 2.0 3.0 3.0 5.0 5.0 5.0 4.0  
166 14.0 1.0 4.0 5.0 4.0 3.0 3.0 2.0 2.0 2.0 1.0 1.0 2.0 5.0 3.0 5.0 4.0 1.0 5.0 1.0 5.0 5.0 2.0 1.0 2.0 2.0 2.0 3.0 2.0 1.0 2.0 1.0 1.0 4.0 1.0 4.0 3.0 5.0 4.0 4.0 4.0 1.0 1.0 2.0 4.0 4.0 5.0 4.0 1.0 5.0 5.0  
33 13.0 4.0 4.0 2.0 5.0 2.0 5.0 3.0 2.0 4.0 3.0 4.0 4.0 2.0 3.0 2.0 1.0 4.0 3.0 1.0 1.0 3.0 3.0 2.0 3.0 2.0 1.0 5.0 4.0 2.0 5.0 5.0 3.0 1.0 2.0 2.0 5.0 1.0 4.0 5.0 2.0 1.0 2.0 4.0 2.0 2.0 4.0 2.0 1.0 5.0 4.0  
78 14.0 2.0 5.0 3.0 3.0 1.0 3.0 2.0 2.0 5.0 1.0 3.0 1.0 2.0 3.0 4.0 1.0 1.0 1.0 3.0 4.0 3.0 4.0 2.0 4.0 2.0 1.0 4.0 2.0 1.0 5.0 4.0 3.0 1.0 5.0 3.0 5.0 5.0 1.0 3.0 4.0 5.0 4.0 1.0 5.0 5.0 2.0 3.0 5.0 1.0 1.0  
146 14.0 5.0 2.0 1.0 4.0 1.0 4.0 1.0 4.0 3.0 3.0 2.0 4.0 1.0 3.0 2.0 5.0 4.0 4.0 2.0 5.0 2.0 1.0 2.0 3.0 2.0 1.0 4.0 4.0 3.0 4.0 4.0 4.0 3.0 5.0 4.0 4.0 2.0 4.0 2.0 4.0 1.0 2.0 5.0 2.0 5.0 4.0 5.0 4.0 5.0 5.0  
98 14.0 1.0 4.0 2.0 5.0 3.0 1.0 5.0 1.0 5.0 4.0 3.0 3.0 4.0 4.0 4.0 5.0 5.0 2.0 3.0 1.0 1.0 2.0 3.0 3.0 1.0 5.0 1.0 3.0 4.0 4.0 2.0 1.0 2.0 5.0 3.0 1.0 5.0 2.0 4.0 1.0 1.0 5.0 4.0 3.0 1.0 3.0 5.0 4.0 4.0 1.0  
61 8.0 3.0 4.0 1.0 1.0 2.0 1.0 4.0 3.0 5.0 4.0 5.0 3.0 1.0 3.0 1.0 1.0 4.0 2.0 4.0 4.0 4.0 2.0 2.0 1.0 4.0 3.0 2.0 4.0 3.0 5.0 3.0 5.0 3.0 2.0 4.0 1.0 5.0 5.0 1.0 4.0 2.0 1.0 1.0 3.0 3.0 4.0 1.0 4.0 2.0 3.0  
130 7.0 3.0 5.0 4.0 3.0 4.0 4.0 2.0 4.0 3.0 2.0 4.0 3.0 4.0 1.0 3.0 2.0 3.0 2.0 4.0 5.0 5.0 2.0 1.0 5.0 1.0 2.0 2.0 2.0 5.0 3.0 5.0 5.0 4.0 2.0 4.0 4.0 3.0 2.0 3.0 5.0 4.0 4.0 1.0 2.0 5.0 3.0 4.0 4.0 4.0 5.0  
156 9.0 4.0 5.0 5.0 1.0 2.0 5.0 3.0 3.0 5.0 5.0 4.0 5.0 4.0 3.0 5.0 3.0 5.0 4.0 3.0 2.0 1.0 5.0 4.0 1.0 4.0 2.0 5.0 4.0 4.0 2.0 2.0 4.0 5.0 5.0 5.0 5.0 4.0 4.0 2.0 2.0 5.0 2.0 5.0 1.0 5.0 2.0 1.0 1.0 1.0 3.0  
136 10.0 4.0 4.0 2.0 3.0 3.0 3.0 1.0 2.0 5.0 1.0 1.0 2.0 2.0 5.0 2.0 5.0 5.0 5.0 3.0 4.0 4.0 4.0 5.0 5.0 3.0 3.0 3.0 4.0 5.0 1.0 4.0 2.0 2.0 5.0 3.0 1.0 4.0 4.0 4.0 3.0 1.0 1.0 2.0 5.0 3.0 4.0 2.0 5.0 5.0 4.0  
150 14.0 4.0 3.0 2.0 1.0 4.0 5.0 5.0 5.0 4.0 2.0 2.0 1.0 5.0 4.0 5.0 3.0 5.0 5.0 4.0 5.0 4.0 3.0 3.0 2.0 1.0 3.0 5.0 5.0 1.0 3.0 4.0 5.0 2.0 2.0 1.0 2.0 3.0 2.0 5.0 1.0 5.0 1.0 4.0 5.0 3.0 4.0 3.0 5.0 2.0 2.0  
50 15.0 2.0 1.0 5.0 3.0 3.0 3.0 5.0 1.0 5.0 1.0 3.0 5.0 3.0 3.0 2.0 2.0 2.0 3.0 2.0 2.0 1.0 3.0 1.0 3.0 5.0 5.0 3.0 5.0 1.0 1.0 4.0 4.0 3.0 3.0 3.0 4.0 3.0 2.0 5.0 4.0 3.0 2.0 4.0 1.0 4.0 2.0 2.0 3.0 5.0 1.0  
126 9.0 4.0 5.0 2.0 5.0 5.0 5.0 1.0 2.0 2.0 1.0 1.0 2.0 5.0 2.0 5.0 3.0 3.0 3.0 1.0 2.0 4.0 1.0 5.0 3.0 4.0 2.0 2.0 1.0 4.0 2.0 3.0 2.0 2.0 5.0 2.0 1.0 3.0 4.0 4.0 5.0 3.0 4.0 1.0 5.0 4.0 1.0 1.0 3.0 3.0 2.0  
15 7.0 4.0 3.0 3.0 1.0 2.0 3.0 2.0 1.0 4.0 3.0 3.0 5.0 3.0 3.0 5.0 1.0 5.0 3.0 2.0 2.0 2.0 4.0 5.0 1.0 5.0 2.0 1.0 2.0 5.0 4.0 3.0 4.0 2.0 4.0 1.0 5.0 3.0 2.0 1.0 1.0 1.0 2.0 1.0 4.0 1.0 5.0 2.0 5.0 2.0 3.0  
47 6.0 2.0 5.0 2.0 5.0 5.0 5.0 2.0 1.0 3.0 4.0 3.0 5.0 4.0 2.0 2.0 4.0 2.0 2.0 1.0 5.0 1.0 5.0 5.0 3.0 3.0 3.0 3.0 1.0 1.0 2.0 5.0 1.0 3.0 4.0 4.0 5.0 3.0 4.0 5.0 1.0 4.0 3.0 5.0 2.0 3.0 1.0 5.0 5.0 2.0 1.0  
103 15.0 2.0 1.0 2.0 1.0 5.0 3.0 3.0 2.0 1.0 3.0 3.0 2.0 4.0 5.0 1.0 1.0 3.0 1.0 5.0 2.0 1.0 3.0 3.0 3.0 4.0 3.0 4.0 5.0 1.0 3.0 4.0 3.0 4.0 4.0 5.0 5.0 1.0 5.0 1.0 4.0 4.0 3.0 3.0 3.0 4.0 5.0 3.0 4.0 3.0 3.0  
112 11.0 5.0 4.0 5.0 1.0 1.0 5.0 4.0 4.0 3.0 1.0 3.0 3.0 1.0 1.0 5.0 1.0 1.0 2.0 1.0 2.0 2.0 2.0 1.0 3.0 5.0 2.0 2.0 3.0 4.0 2.0 1.0 2.0 3.0 1.0 3.0 5.0 2.0 3.0 4.0 3.0 3.0 2.0 4.0 4.0 4.0 1.0 5.0 3.0 4.0 3.0  
23 15.0 4.0 5.0 5.0 4.0 1.0 2.0 1.0 3.0 5.0 1.0 4.0 4.0 2.0 1.0 2.0 5.0 1.0 5.0 1.0 3.0 2.0 2.0 2.0 3.0 3.0 1.0 3.0 5.0 2.0 3.0 5.0 2.0 5.0 2.0 3.0 3.0 2.0 3.0 4.0 4.0 1.0 4.0 5.0 4.0 2.0 2.0 5.0 3.0 2.0 1.0  
127 8.0 2.0 1.0 4.0 2.0 3.0 1.0 2.0 3.0 1.0 2.0 3.0 1.0 4.0 5.0 4.0 1.0 5.0 1.0 5.0 4.0 1.0 1.0 2.0 4.0 3.0 3.0 2.0 5.0 4.0 4.0 2.0 2.0 4.0 4.0 1.0 3.0 3.0 4.0 2.0 4.0 2.0 5.0 4.0 5.0 3.0 4.0 5.0 5.0 3.0 4.0  
172 13.0 3.0 4.0 5.0 2.0 5.0 1.0 2.0 5.0 5.0 4.0 4.0 1.0 5.0 4.0 2.0 5.0 5.0 3.0 2.0 5.0 4.0 4.0 1.0 4.0 2.0 3.0 2.0 2.0 2.0 1.0 3.0 3.0 5.0 2.0 5.0 5.0 2.0 3.0 2.0 3.0 5.0 4.0 5.0 2.0 2.0 1.0 4.0 3.0 1.0 4.0  
164 15.0 5.0 2.0 1.0 1.0 3.0 4.0 2.0 4.0 1.0 1.0 5.0 3.0 3.0 4.0 4.0 4.0 3.0 4.0 5.0 2.0 4.0 4.0 5.0 1.0 1.0 3.0 4.0 1.0 4.0 3.0 2.0 4.0 3.0 1.0 2.0 5.0 3.0 4.0 1.0 5.0 5.0 1.0 4.0 4.0 1.0 2.0 1.0 1.0 4.0 3.0  
86 7.0 1.0 4.0 4.0 5.0 2.0 2.0 4.0 1.0 3.0 2.0 2.0 4.0 1.0 4.0 1.0 4.0 4.0 4.0 1.0 1.0 5.0 4.0 2.0 4.0 3.0 3.0 3.0 4.0 1.0 2.0 4.0 5.0 4.0 2.0 1.0 3.0 4.0 5.0 5.0 5.0 4.0 2.0 3.0 4.0 4.0 1.0 5.0 4.0 2.0 1.0  
163 10.0 2.0 3.0 3.0 3.0 5.0 4.0 3.0 5.0 2.0 2.0 5.0 3.0 1.0 1.0 1.0 3.0 5.0 1.0 3.0 1.0 5.0 2.0 4.0 3.0 1.0 1.0 5.0 4.0 5.0 1.0 4.0 4.0 5.0 2.0 3.0 1.0 2.0 5.0 1.0 4.0 1.0 4.0 5.0 3.0 3.0 5.0 2.0 5.0 4.0 3.0  
175 8.0 2.0 1.0 2.0 3.0 5.0 4.0 3.0 3.0 2.0 2.0 1.0 5.0 3.0 3.0 3.0 1.0 1.0 4.0 5.0 5.0 3.0 1.0 2.0 3.0 4.0 4.0 5.0 2.0 1.0 4.0 3.0 5.0 5.0 4.0 4.0 5.0 4.0 1.0 4.0 4.0 2.0 4.0 1.0 4.0 2.0 2.0 2.0 1.0 3.0 1.0  
93 6.0 5.0 5.0 3.0 4.0 1.0 4.0 4.0 1.0 3.0 3.0 5.0 5.0 3.0 5.0 1.0 1.0 5.0 2.0 5.0 5.0 5.0 1.0 2.0 4.0 3.0 2.0 2.0 1.0 3.0 5.0 4.0 3.0 5.0 5.0 1.0 1.0 3.0 1.0 5.0 2.0 3.0 2.0 5.0 5.0 3.0 5.0 1.0 1.0 1.0 2.0  
38 6.0 4.0 1.0 2.0 5.0 4.0 4.0 1.0 3.0 1.0 2.0 2.0 1.0 5.0 1.0 1.0 1.0 1.0 3.0 4.0 1.0 1.0 2.0 5.0 1.0 4.0 2.0 1.0 1.0 5.0 1.0 2.0 4.0 1.0 4.0 2.0 5.0 5.0 2.0 1.0 4.0 1.0 2.0 2.0 4.0 2.0 2.0 2.0 5.0 2.0 4.0  
43 13.0 3.0 1.0 5.0 4.0 5.0 5.0 2.0 4.0 1.0 1.0 4.0 4.0 5.0 1.0 4.0 2.0 1.0 4.0 5.0 2.0 3.0 3.0 1.0 1.0 5.0 1.0 3.0 2.0 4.0 4.0 2.0 5.0 2.0 3.0 5.0 2.0 2.0 4.0 4.0 4.0 1.0 2.0 1.0 1.0 2.0 1.0 5.0 5.0 1.0 1.0  
196 15.0 5.0 5.0 2.0 5.0 5.0 1.0 1.0 5.0 3.0 5.0 2.0 3.0 2.0 1.0 3.0 3.0 5.0 1.0 2.0 1.0 1.0 3.0 3.0 3.0 2.0 1.0 1.0 3.0 3.0 5.0 3.0 5.0 4.0 3.0 2.0 2.0 5.0 3.0 2.0 4.0 2.0 2.0 5.0 4.0 1.0 4.0 5.0 4.0 1.0 3.0  
100 15.0 1.0 1.0 1.0 4.0 2.0 5.0 3.0 3.0 4.0 2.0 2.0 2.0 3.0 1.0 3.0 5.0 4.0 1.0 2.0 4.0 3.0 3.0 1.0 1.0 3.0 1.0 3.0 5.0 4.0 1.0 4.0 4.0 3.0 2.0 2.0 5.0 4.0 4.0 1.0 5.0 5.0 1.0 2.0 2.0 4.0 3.0 5.0 5.0 1.0 4.0  
152 8.0 5.0 4.0 3.0 4.0 3.0 3.0 3.0 2.0 3.0 5.0 2.0 1.0 4.0 1.0 2.0 1.0 2.0 5.0 2.0 2.0 3.0 5.0 1.0 3.0 5.0 1.0 3.0 2.0 2.0 4.0 5.0 3.0 2.0 4.0 3.0 1.0 4.0 2.0 1.0 5.0 5.0 1.0 3.0 2.0 2.0 4.0 5.0 5.0 3.0 3.0  
101 12.0 5.0 2.0 3.0 3.0 5.0 5.0 4.0 2.0 5.0 1.0 1.0 3.0 5.0 3.0 4.0 3.0 3.0 2.0 2.0 4.0 1.0 5.0 3.0 3.0 3.0 4.0 1.0 5.0 1.0 3.0 2.0 2.0 1.0 2.0 4.0 1.0 3.0 3.0 1.0 4.0 4.0 5.0 1.0 3.0 2.0 4.0 4.0 3.0 4.0 2.0  
71 13.0 5.0 4.0 5.0 3.0 1.0 5.0 3.0 3.0 1.0 5.0 3.0 4.0 3.0 2.0 2.0 3.0 1.0 4.0 5.0 5.0 5.0 5.0 1.0 3.0 4.0 5.0 1.0 1.0 1.0 4.0 2.0 3.0 2.0 1.0 5.0 3.0 5.0 4.0 5.0 5.0 1.0 3.0 1.0 5.0 1.0 4.0 1.0 5.0 3.0 4.0  
37 12.0 2.0 5.0 2.0 4.0 3.0 2.0 5.0 4.0 3.0 2.0 3.0 1.0 2.0 4.0 1.0 5.0 3.0 1.0 3.0 5.0 3.0 3.0 5.0 2.0 2.0 4.0 4.0 1.0 2.0 5.0 5.0 2.0 3.0 2.0 3.0 2.0 1.0 3.0 1.0 3.0 1.0 2.0 3.0 3.0 3.0 4.0 3.0 5.0 3.0 3.0  
174 7.0 1.0 5.0 5.0 5.0 4.0 2.0 4.0 2.0 4.0 5.0 3.0 5.0 5.0 2.0 3.0 3.0 3.0 2.0 4.0 1.0 5.0 2.0 1.0 1.0 4.0 1.0 1.0 1.0 4.0 5.0 5.0 3.0 5.0 3.0 4.0 5.0 3.0 3.0 4.0 5.0 1.0 4.0 1.0 1.0 1.0 2.0 5.0 3.0 3.0 4.0  
117 13.0 5.0 3.0 2.0 5.0 5.0 4.0 3.0 2.0 5.0 1.0 4.0 2.0 1.0 5.0 3.0 5.0 2.0 2.0 5.0 4.0 3.0 5.0 2.0 4.0 3.0 5.0 4.0 4.0 4.0 1.0 2.0 1.0 4.0 1.0 5.0 1.0 3.0 4.0 2.0 5.0 3.0 3.0 3.0 1.0 1.0 3.0 3.0 2.0 3.0 1.0  
190 10.0 2.0 3.0 5.0 3.0 1.0 4.0 2.0 5.0 1.0 5.0 2.0 3.0 2.0 4.0 1.0 1.0 5.0 4.0 4.0 4.0 4.0 1.0 5.0 4.0 2.0 5.0 2.0 1.0 2.0 5.0 4.0 3.0 1.0 4.0 1.0 1.0 5.0 2.0 4.0 1.0 5.0 4.0 1.0 2.0 3.0 5.0 2.0 5.0 5.0 3.0  
168 11.0 2.0 5.0 5.0 5.0 4.0 4.0 2.0 5.0 2.0 3.0 5.0 4.0 1.0 4.0 2.0 2.0 5.0 2.0 4.0 5.0 4.0 4.0 1.0 4.0 2.0 3.0 5.0 4.0 5.0 3.0 1.0 2.0 3.0 1.0 3.0 5.0 5.0 5.0 5.0 1.0 2.0 3.0 4.0 4.0 1.0 4.0 3.0 1.0 5.0 2.0  
161 14.0 3.0 3.0 3.0 2.0 3.0 2.0 5.0 4.0 4.0 5.0 4.0 5.0 3.0 2.0 3.0 5.0 2.0 4.0 3.0 4.0 5.0 3.0 1.0 1.0 2.0 1.0 1.0 1.0 5.0 4.0 5.0 3.0 4.0 5.0 1.0 3.0 4.0 5.0 3.0 3.0 5.0 3.0 2.0 4.0 1.0 3.0 5.0 3.0 5.0 1.0  
45 8.0 5.0 4.0 1.0 5.0 4.0 2.0 1.0 4.0 3.0 4.0 3.0 4.0 5.0 5.0 3.0 3.0 3.0 2.0 3.0 2.0 1.0 2.0 2.0 5.0 2.0 1.0 1.0 3.0 4.0 3.0 2.0 1.0 5.0 3.0 4.0 2.0 4.0 4.0 3.0 4.0 5.0 1.0 3.0 2.0 3.0 3.0 5.0 1.0 4.0 2.0  
5 15.0 1.0 3.0 2.0 4.0 5.0 3.0 3.0 1.0 3.0 5.0 1.0 2.0 5.0 5.0 5.0 3.0 4.0 4.0 4.0 2.0 5.0 1.0 5.0 3.0 4.0 2.0 3.0 5.0 3.0 3.0 3.0 4.0 3.0 2.0 1.0 3.0 4.0 2.0 5.0 4.0 4.0 5.0 5.0 5.0 2.0 1.0 1.0 3.0 1.0 5.0  
186 6.0 3.0 3.0 4.0 4.0 4.0 4.0 5.0 3.0 1.0 4.0 5.0 3.0 1.0 4.0 2.0 1.0 3.0 5.0 5.0 1.0 2.0 1.0 1.0 1.0 4.0 1.0 3.0 2.0 1.0 5.0 2.0 2.0 3.0 5.0 1.0 2.0 3.0 1.0 1.0 2.0 1.0 5.0 4.0 3.0 4.0 4.0 4.0 5.0 4.0 5.0  
12 15.0 1.0 4.0 1.0 1.0 3.0 4.0 1.0 2.0 2.0 3.0 2.0 5.0 2.0 4.0 4.0 4.0 2.0 1.0 2.0 4.0 1.0 1.0 3.0 1.0 1.0 3.0 3.0 3.0 5.0 5.0 5.0 2.0 4.0 2.0 1.0 1.0 3.0 2.0 4.0 2.0 4.0 4.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 4.0  
41 10.0 2.0 5.0 5.0 5.0 1.0 4.0 1.0 5.0 3.0 1.0 1.0 1.0 1.0 4.0 1.0 2.0 3.0 4.0 4.0 4.0 2.0 1.0 1.0 5.0 3.0 4.0 4.0 5.0 2.0 1.0 1.0 3.0 1.0 2.0 4.0 3.0 5.0 5.0 2.0 2.0 4.0 4.0 3.0 3.0 4.0 2.0 2.0 1.0 1.0 4.0  
21 9.0 5.0 4.0 1.0 5.0 5.0 5.0 4.0 1.0 3.0 5.0 5.0 4.0 2.0 2.0 2.0 2.0 3.0 3.0 2.0 4.0 4.0 3.0 2.0 3.0 2.0 1.0 2.0 3.0 2.0 3.0 1.0 3.0 1.0 4.0 5.0 3.0 4.0 5.0 5.0 4.0 5.0 5.0 1.0 1.0 5.0 5.0 4.0 5.0 2.0 4.0  
105 7.0 4.0 3.0 5.0 5.0 3.0 1.0 5.0 1.0 5.0 1.0 1.0 4.0 1.0 1.0 5.0 4.0 1.0 4.0 1.0 1.0 5.0 5.0 4.0 1.0 2.0 1.0 4.0 3.0 2.0 1.0 4.0 3.0 3.0 2.0 2.0 2.0 1.0 4.0 1.0 2.0 4.0 5.0 1.0 4.0 1.0 1.0 3.0 2.0 3.0 1.0  
193 7.0 2.0 1.0 2.0 5.0 1.0 1.0 4.0 4.0 4.0 1.0 3.0 2.0 4.0 5.0 3.0 5.0 1.0 1.0 4.0 5.0 4.0 2.0 5.0 3.0 3.0 5.0 1.0 5.0 4.0 2.0 2.0 1.0 3.0 1.0 2.0 5.0 5.0 2.0 4.0 2.0 5.0 1.0 3.0 2.0 3.0 3.0 2.0 3.0 2.0 1.0  
6 8.0 5.0 1.0 3.0 5.0 4.0 5.0 3.0 5.0 1.0 1.0 3.0 5.0 2.0 1.0 1.0 5.0 5.0 2.0 3.0 2.0 3.0 2.0 4.0 2.0 4.0 3.0 4.0 5.0 4.0 4.0 2.0 3.0 1.0 4.0 4.0 3.0 5.0 4.0 4.0 4.0 2.0 5.0 3.0 1.0 3.0 5.0 5.0 4.0 5.0 1.0  
36 9.0 5.0 3.0 3.0 1.0 1.0 5.0 3.0 2.0 3.0 4.0 4.0 4.0 3.0 4.0 3.0 2.0 3.0 2.0 5.0 1.0 3.0 3.0 2.0 3.0 1.0 5.0 1.0 4.0 2.0 4.0 4.0 5.0 3.0 5.0 1.0 5.0 4.0 3.0 5.0 3.0 4.0 5.0 5.0 1.0 1.0 5.0 5.0 2.0 1.0 5.0  
52 13.0 1.0 4.0 3.0 4.0 1.0 3.0 5.0 4.0 4.0 4.0 1.0 3.0 4.0 3.0 4.0 5.0 2.0 4.0 5.0 1.0 4.0 3.0 4.0 2.0 1.0 5.0 2.0 2.0 1.0 2.0 3.0 4.0 3.0 1.0 3.0 5.0 1.0 4.0 5.0 1.0 2.0 2.0 4.0 1.0 4.0 4.0 1.0 5.0 5.0 5.0  
160 12.0 4.0 4.0 1.0 5.0 3.0 3.0 4.0 4.0 5.0 3.0 1.0 5.0 5.0 2.0 1.0 2.0 3.0 2.0 1.0 1.0 3.0 3.0 1.0 5.0 1.0 1.0 2.0 5.0 5.0 1.0 2.0 2.0 1.0 5.0 3.0 5.0 3.0 5.0 2.0 4.0 1.0 3.0 3.0 2.0 1.0 4.0 3.0 2.0 5.0 1.0  
79 11.0 3.0 5.0 3.0 3.0 4.0 3.0 5.0 5.0 5.0 3.0 5.0 1.0 5.0 2.0 5.0 1.0 2.0 4.0 2.0 1.0 4.0 1.0 1.0 4.0 1.0 3.0 5.0 1.0 2.0 2.0 3.0 1.0 3.0 2.0 3.0 2.0 3.0 3.0 5.0 2.0 5.0 4.0 5.0 1.0 3.0 4.0 5.0 2.0 5.0 2.0  
158 11.0 4.0 3.0 1.0 4.0 3.0 3.0 4.0 5.0 5.0 3.0 1.0 4.0 5.0 2.0 2.0 1.0 1.0 1.0 4.0 5.0 1.0 4.0 2.0 5.0 2.0 4.0 2.0 4.0 1.0 2.0 5.0 1.0 3.0 5.0 3.0 5.0 3.0 5.0 2.0 2.0 5.0 4.0 1.0 2.0 1.0 3.0 1.0 2.0 1.0 2.0  
2 6.0 4.0 5.0 5.0 2.0 1.0 3.0 1.0 5.0 3.0 5.0 2.0 1.0 2.0 1.0 5.0 1.0 5.0 3.0 5.0 2.0 3.0 5.0 2.0 1.0 1.0 2.0 3.0 5.0 3.0 2.0 1.0 4.0 4.0 3.0 1.0 4.0 3.0 3.0 3.0 5.0 5.0 5.0 5.0 5.0 5.0 1.0 2.0 2.0 1.0 5.0  
30 10.0 1.0 2.0 1.0 3.0 2.0 5.0 2.0 4.0 1.0 2.0 2.0 1.0 3.0 2.0 1.0 3.0 4.0 5.0 1.0 3.0 1.0 3.0 2.0 3.0 5.0 4.0 5.0 4.0 3.0 4.0 2.0 3.0 5.0 5.0 4.0 3.0 1.0 2.0 3.0 3.0 4.0 3.0 3.0 2.0 1.0 3.0 5.0 4.0 2.0 2.0  
67 9.0 1.0 1.0 5.0 3.0 3.0 4.0 5.0 4.0 2.0 5.0 2.0 5.0 2.0 1.0 4.0 2.0 3.0 4.0 5.0 5.0 5.0 3.0 5.0 2.0 2.0 3.0 5.0 5.0 4.0 4.0 3.0 2.0 5.0 3.0 1.0 1.0 1.0 2.0 1.0 2.0 5.0 5.0 4.0 5.0 4.0 2.0 5.0 4.0 1.0 4.0  
135 11.0 4.0 3.0 4.0 2.0 5.0 5.0 2.0 4.0 1.0 2.0 5.0 3.0 3.0 1.0 5.0 5.0 5.0 4.0 5.0 3.0 5.0 1.0 3.0 1.0 3.0 1.0 2.0 1.0 4.0 4.0 3.0 1.0 2.0 2.0 2.0 1.0 4.0 1.0 2.0 1.0 3.0 4.0 3.0 1.0 3.0 3.0 2.0 3.0 5.0 3.0  
60 6.0 4.0 3.0 2.0 4.0 1.0 2.0 3.0 5.0 4.0 2.0 3.0 4.0 1.0 3.0 5.0 5.0 4.0 2.0 3.0 4.0 5.0 4.0 1.0 3.0 2.0 2.0 1.0 4.0 3.0 2.0 1.0 5.0 5.0 1.0 4.0 4.0 5.0 2.0 2.0 1.0 3.0 4.0 5.0 2.0 5.0 3.0 5.0 5.0 1.0 3.0  
170 14.0 2.0 1.0 3.0 2.0 3.0 4.0 5.0 3.0 1.0 4.0 4.0 3.0 5.0 2.0 4.0 4.0 1.0 2.0 3.0 1.0 1.0 5.0 2.0 5.0 1.0 4.0 1.0 5.0 5.0 3.0 3.0 1.0 4.0 2.0 1.0 4.0 2.0 5.0 5.0 1.0 5.0 3.0 3.0 4.0 5.0 2.0 5.0 3.0 1.0 1.0  
19 9.0 3.0 1.0 4.0 4.0 1.0 5.0 1.0 5.0 2.0 3.0 2.0 4.0 3.0 4.0 4.0 2.0 3.0 1.0 4.0 5.0 1.0 5.0 2.0 5.0 4.0 1.0 2.0 4.0 5.0 3.0 4.0 4.0 4.0 4.0 1.0 3.0 4.0 3.0 5.0 2.0 2.0 5.0 4.0 5.0 4.0 5.0 3.0 3.0 5.0 5.0  
111 14.0 2.0 5.0 2.0 3.0 5.0 2.0 2.0 3.0 3.0 4.0 3.0 5.0 4.0 5.0 4.0 1.0 3.0 5.0 3.0 2.0 4.0 4.0 1.0 1.0 1.0 4.0 4.0 4.0 4.0 4.0 2.0 4.0 3.0 5.0 2.0 1.0 3.0 2.0 4.0 4.0 5.0 5.0 1.0 4.0 1.0 5.0 1.0 3.0 2.0 5.0  
121 7.0 2.0 1.0 2.0 5.0 3.0 5.0 2.0 5.0 4.0 1.0 4.0 4.0 5.0 4.0 3.0 5.0 2.0 4.0 3.0 5.0 5.0 2.0 1.0 1.0 1.0 3.0 1.0 1.0 3.0 2.0 4.0 3.0 3.0 2.0 3.0 2.0 3.0 2.0 4.0 4.0 5.0 2.0 2.0 5.0 4.0 1.0 4.0 1.0 4.0 1.0  
53 12.0 4.0 4.0 5.0 2.0 3.0 4.0 2.0 2.0 3.0 4.0 2.0 3.0 5.0 2.0 3.0 2.0 5.0 5.0 2.0 2.0 3.0 3.0 1.0 1.0 4.0 3.0 1.0 5.0 2.0 5.0 4.0 5.0 1.0 1.0 1.0 1.0 3.0 3.0 5.0 3.0 4.0 5.0 2.0 2.0 2.0 4.0 4.0 4.0 1.0 4.0  
