200 40
NETWORK_TREE :
100 6.0 4.0 1.0 4.0 5.0 3.0 1.0 1.0 1.0 2.0 4.0 2.0 1.0 1.0 2.0 4.0 1.0 5.0 2.0 2.0 2.0 1.0 4.0 4.0 1.0 5.0 5.0 1.0 1.0 3.0 4.0 1.0 4.0 4.0 1.0 4.0 2.0 3.0 3.0 1.0 5.0  
4 10.0 5.0 2.0 1.0 2.0 1.0 1.0 2.0 4.0 5.0 4.0 2.0 4.0 1.0 2.0 3.0 1.0 3.0 5.0 3.0 5.0 3.0 5.0 5.0 2.0 4.0 2.0 4.0 3.0 2.0 5.0 2.0 2.0 2.0 1.0 3.0 3.0 1.0 4.0 1.0 3.0  
135 12.0 5.0 1.0 3.0 5.0 1.0 4.0 3.0 2.0 1.0 2.0 3.0 5.0 4.0 3.0 5.0 5.0 3.0 3.0 5.0 1.0 5.0 1.0 4.0 5.0 2.0 1.0 2.0 3.0 1.0 2.0 4.0 1.0 1.0 3.0 1.0 3.0 5.0 1.0 1.0 1.0  
169 11.0 2.0 3.0 5.0 4.0 4.0 1.0 5.0 4.0 1.0 3.0 1.0 1.0 2.0 1.0 1.0 4.0 2.0 5.0 1.0 1.0 2.0 2.0 5.0 2.0 2.0 2.0 5.0 5.0 3.0 4.0 1.0 1.0 5.0 5.0 2.0 5.0 3.0 4.0 3.0 5.0  
43 9.0 1.0 3.0 5.0 4.0 2.0 5.0 1.0 5.0 3.0 3.0 1.0 2.0 5.0 4.0 5.0 4.0 3.0 3.0 2.0 3.0 2.0 2.0 2.0 4.0 4.0 1.0 1.0 2.0 5.0 3.0 2.0 3.0 5.0 3.0 1.0 4.0 3.0 3.0 2.0 3.0  
26 7.0 2.0 3.0 5.0 2.0 1.0 1.0 5.0 4.0 5.0 2.0 4.0 3.0 4.0 2.0 5.0 1.0 4.0 4.0 2.0 3.0 5.0 3.0 2.0 5.0 4.0 2.0 2.0 1.0 4.0 1.0 1.0 3.0 1.0 2.0 4.0 3.0 3.0 3.0 1.0 5.0  
63 8.0 2.0 2.0 4.0 5.0 2.0 3.0 3.0 1.0 4.0 3.0 2.0 3.0 2.0 5.0 3.0 5.0 5.0 2.0 5.0 3.0 4.0 5.0 3.0 4.0 1.0 4.0 3.0 1.0 4.0 3.0 2.0 4.0 5.0 2.0 2.0 4.0 1.0 5.0 2.0 4.0  
111 13.0 1.0 4.0 4.0 3.0 3.0 5.0 3.0 1.0 4.0 5.0 3.0 3.0 4.0 1.0 1.0 5.0 3.0 4.0 3.0 1.0 3.0 1.0 5.0 5.0 2.0 2.0 2.0 2.0 3.0 3.0 1.0 1.0 4.0 2.0 5.0 4.0 2.0 4.0 3.0 1.0  
73 11.0 5.0 3.0 3.0 4.0 4.0 4.0 1.0 5.0 4.0 5.0 4.0 3.0 3.0 4.0 3.0 1.0 1.0 4.0 4.0 1.0 5.0 2.0 2.0 1.0 4.0 5.0 3.0 5.0 2.0 5.0 1.0 1.0 1.0 5.0 3.0 3.0 2.0 1.0 4.0 2.0  
154 8.0 1.0 5.0 1.0 1.0 4.0 2.0 5.0 5.0 5.0 1.0 5.0 4.0 4.0 2.0 2.0 3.0 5.0 1.0 4.0 4.0 1.0 4.0 2.0 1.0 1.0 5.0 2.0 2.0 2.0 2.0 5.0 2.0 4.0 5.0 5.0 4.0 4.0 3.0 3.0 2.0  
192 13.0 2.0 3.0 5.0 3.0 1.0 1.0 3.0 4.0 2.0 5.0 4.0 5.0 1.0 5.0 2.0 5.0 5.0 1.0 1.0 2.0 4.0 3.0 4.0 4.0 5.0 5.0 4.0 3.0 3.0 5.0 5.0 1.0 1.0 2.0 5.0 4.0 5.0 2.0 5.0 4.0  
161 8.0 4.0 5.0 4.0 1.0 5.0 1.0 3.0 4.0 5.0 1.0 2.0 4.0 3.0 1.0 5.0 1.0 2.0 2.0 4.0 4.0 3.0 5.0 4.0 5.0 3.0 1.0 3.0 5.0 5.0 1.0 4.0 1.0 2.0 2.0 5.0 4.0 2.0 2.0 2.0 4.0  
62 13.0 4.0 2.0 2.0 5.0 3.0 2.0 3.0 2.0 1.0 2.0 3.0 4.0 5.0 2.0 1.0 3.0 3.0 2.0 5.0 3.0 4.0 1.0 2.0 3.0 4.0 3.0 2.0 5.0 3.0 2.0 4.0 1.0 4.0 4.0 5.0 3.0 4.0 5.0 1.0 1.0  
106 10.0 3.0 1.0 1.0 5.0 1.0 5.0 4.0 4.0 4.0 4.0 1.0 4.0 4.0 2.0 1.0 5.0 1.0 5.0 3.0 1.0 1.0 1.0 3.0 2.0 3.0 3.0 1.0 5.0 4.0 5.0 2.0 1.0 5.0 3.0 4.0 3.0 1.0 1.0 1.0 5.0  
90 8.0 4.0 5.0 5.0 2.0 1.0 1.0 3.0 3.0 4.0 5.0 4.0 2.0 2.0 1.0 3.0 4.0 1.0 2.0 1.0 3.0 1.0 4.0 4.0 4.0 2.0 3.0 2.0 4.0 2.0 4.0 4.0 5.0 1.0 5.0 1.0 3.0 1.0 3.0 1.0 5.0  
75 6.0 3.0 5.0 1.0 2.0 5.0 3.0 1.0 3.0 5.0 3.0 1.0 5.0 2.0 1.0 3.0 5.0 5.0 3.0 2.0 1.0 5.0 3.0 2.0 3.0 4.0 1.0 4.0 1.0 5.0 2.0 3.0 3.0 5.0 4.0 2.0 4.0 3.0 3.0 4.0 4.0  
143 10.0 2.0 2.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 2.0 5.0 1.0 4.0 3.0 2.0 3.0 4.0 1.0 4.0 5.0 2.0 4.0 5.0 4.0 3.0 3.0 1.0 1.0 2.0 5.0 1.0 3.0 3.0 1.0 4.0 1.0 4.0 3.0 2.0 2.0  
196 8.0 2.0 2.0 4.0 5.0 3.0 2.0 1.0 5.0 3.0 2.0 5.0 4.0 5.0 4.0 4.0 2.0 5.0 4.0 2.0 1.0 5.0 3.0 2.0 5.0 4.0 3.0 3.0 5.0 3.0 1.0 3.0 2.0 3.0 2.0 5.0 5.0 4.0 1.0 2.0 5.0  
67 6.0 3.0 5.0 3.0 3.0 1.0 4.0 4.0 4.0 3.0 1.0 1.0 4.0 4.0 1.0 4.0 3.0 2.0 1.0 1.0 4.0 5.0 1.0 5.0 3.0 4.0 2.0 4.0 2.0 2.0 3.0 1.0 3.0 2.0 3.0 1.0 3.0 5.0 1.0 1.0 2.0  
125 15.0 1.0 3.0 4.0 1.0 1.0 4.0 2.0 1.0 3.0 5.0 4.0 2.0 1.0 5.0 1.0 2.0 1.0 3.0 4.0 3.0 4.0 2.0 4.0 5.0 3.0 1.0 5.0 3.0 2.0 5.0 5.0 3.0 5.0 1.0 4.0 2.0 1.0 4.0 4.0 1.0  
130 7.0 5.0 1.0 4.0 2.0 2.0 1.0 4.0 5.0 4.0 5.0 4.0 2.0 3.0 4.0 3.0 1.0 3.0 5.0 1.0 2.0 3.0 5.0 1.0 3.0 1.0 4.0 3.0 1.0 2.0 4.0 1.0 2.0 3.0 3.0 5.0 2.0 2.0 2.0 5.0 2.0  
84 15.0 1.0 1.0 3.0 1.0 3.0 3.0 4.0 1.0 5.0 4.0 2.0 3.0 3.0 2.0 1.0 4.0 1.0 1.0 2.0 2.0 1.0 3.0 4.0 2.0 3.0 3.0 5.0 2.0 4.0 4.0 1.0 4.0 1.0 3.0 5.0 3.0 3.0 2.0 3.0 1.0  
172 9.0 4.0 5.0 4.0 3.0 2.0 1.0 2.0 1.0 2.0 3.0 1.0 1.0 4.0 5.0 2.0 3.0 5.0 1.0 2.0 3.0 4.0 2.0 3.0 2.0 1.0 3.0 1.0 4.0 4.0 2.0 2.0 4.0 1.0 1.0 1.0 3.0 4.0 3.0 4.0 5.0  
168 14.0 5.0 3.0 1.0 5.0 4.0 1.0 3.0 2.0 4.0 1.0 4.0 4.0 2.0 1.0 3.0 1.0 1.0 2.0 4.0 3.0 4.0 4.0 1.0 3.0 4.0 1.0 1.0 4.0 3.0 2.0 4.0 2.0 4.0 2.0 1.0 2.0 4.0 5.0 3.0 4.0  
89 7.0 3.0 3.0 4.0 2.0 4.0 3.0 1.0 2.0 3.0 2.0 2.0 1.0 5.0 1.0 5.0 2.0 1.0 5.0 4.0 3.0 3.0 2.0 5.0 1.0 3.0 1.0 4.0 1.0 2.0 2.0 5.0 1.0 5.0 1.0 3.0 1.0 4.0 2.0 1.0 2.0  
122 14.0 2.0 2.0 1.0 2.0 1.0 3.0 5.0 2.0 5.0 3.0 5.0 3.0 4.0 1.0 2.0 4.0 2.0 5.0 4.0 3.0 2.0 5.0 5.0 3.0 2.0 3.0 2.0 4.0 4.0 2.0 3.0 2.0 1.0 4.0 3.0 3.0 2.0 2.0 5.0 3.0  
105 9.0 5.0 2.0 2.0 1.0 1.0 3.0 2.0 4.0 4.0 5.0 3.0 4.0 5.0 5.0 1.0 2.0 3.0 4.0 4.0 1.0 2.0 3.0 3.0 5.0 5.0 4.0 1.0 3.0 2.0 1.0 3.0 3.0 3.0 1.0 1.0 3.0 3.0 2.0 5.0 3.0  
152 14.0 3.0 5.0 5.0 5.0 2.0 1.0 4.0 4.0 1.0 3.0 4.0 1.0 1.0 4.0 4.0 3.0 5.0 3.0 1.0 5.0 2.0 2.0 4.0 4.0 1.0 3.0 3.0 3.0 4.0 4.0 1.0 5.0 1.0 1.0 5.0 4.0 2.0 5.0 5.0 3.0  
148 11.0 5.0 4.0 5.0 3.0 2.0 3.0 2.0 3.0 2.0 3.0 4.0 5.0 5.0 1.0 5.0 2.0 3.0 2.0 3.0 2.0 3.0 4.0 3.0 1.0 4.0 5.0 2.0 5.0 1.0 5.0 2.0 5.0 1.0 1.0 5.0 2.0 1.0 1.0 4.0 1.0  
112 14.0 2.0 1.0 4.0 1.0 1.0 3.0 2.0 2.0 3.0 3.0 1.0 5.0 4.0 3.0 4.0 3.0 3.0 5.0 2.0 5.0 2.0 4.0 4.0 2.0 3.0 1.0 3.0 4.0 4.0 5.0 2.0 1.0 4.0 2.0 5.0 3.0 5.0 5.0 5.0 5.0  
11 8.0 4.0 3.0 2.0 2.0 4.0 5.0 5.0 4.0 3.0 4.0 1.0 5.0 3.0 1.0 5.0 3.0 5.0 1.0 4.0 1.0 1.0 1.0 2.0 4.0 4.0 1.0 5.0 2.0 2.0 2.0 1.0 1.0 1.0 5.0 5.0 2.0 3.0 2.0 4.0 3.0  
123 12.0 1.0 5.0 3.0 3.0 3.0 1.0 5.0 5.0 5.0 2.0 4.0 3.0 2.0 3.0 1.0 4.0 2.0 3.0 2.0 2.0 1.0 2.0 1.0 4.0 1.0 3.0 5.0 3.0 2.0 4.0 5.0 2.0 5.0 5.0 2.0 4.0 2.0 4.0 3.0 1.0  
189 14.0 4.0 5.0 1.0 1.0 2.0 1.0 3.0 4.0 5.0 4.0 2.0 3.0 1.0 5.0 5.0 3.0 5.0 5.0 5.0 2.0 2.0 5.0 4.0 1.0 3.0 1.0 5.0 5.0 3.0 3.0 3.0 3.0 3.0 4.0 5.0 5.0 3.0 4.0 3.0 5.0  
59 9.0 1.0 3.0 3.0 1.0 5.0 4.0 4.0 3.0 1.0 2.0 1.0 5.0 3.0 3.0 3.0 5.0 2.0 5.0 1.0 3.0 5.0 1.0 5.0 5.0 5.0 5.0 5.0 5.0 2.0 4.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 5.0 2.0 5.0  
85 15.0 5.0 3.0 2.0 3.0 4.0 5.0 2.0 2.0 1.0 3.0 4.0 1.0 5.0 3.0 5.0 3.0 3.0 3.0 4.0 3.0 1.0 2.0 4.0 4.0 1.0 3.0 4.0 1.0 5.0 5.0 2.0 1.0 3.0 4.0 3.0 2.0 3.0 4.0 1.0 4.0  
146 13.0 1.0 3.0 4.0 5.0 5.0 5.0 2.0 5.0 3.0 1.0 1.0 2.0 3.0 1.0 4.0 3.0 1.0 5.0 4.0 2.0 4.0 2.0 5.0 1.0 4.0 2.0 3.0 1.0 1.0 5.0 5.0 3.0 1.0 2.0 1.0 1.0 2.0 3.0 4.0 5.0  
153 8.0 5.0 3.0 4.0 2.0 2.0 3.0 2.0 1.0 1.0 3.0 5.0 1.0 3.0 2.0 5.0 5.0 1.0 5.0 5.0 2.0 4.0 2.0 4.0 2.0 1.0 2.0 4.0 4.0 1.0 5.0 4.0 5.0 3.0 5.0 2.0 4.0 4.0 5.0 3.0 5.0  
184 15.0 2.0 2.0 5.0 4.0 3.0 1.0 1.0 2.0 5.0 3.0 3.0 3.0 1.0 4.0 3.0 2.0 3.0 5.0 1.0 1.0 4.0 4.0 2.0 2.0 3.0 2.0 4.0 3.0 4.0 2.0 2.0 1.0 3.0 2.0 1.0 5.0 2.0 3.0 1.0 1.0  
151 6.0 1.0 4.0 4.0 5.0 3.0 3.0 3.0 5.0 1.0 4.0 3.0 3.0 4.0 1.0 4.0 4.0 1.0 5.0 5.0 2.0 3.0 2.0 1.0 2.0 1.0 4.0 3.0 4.0 4.0 3.0 4.0 1.0 2.0 1.0 3.0 2.0 3.0 4.0 3.0 3.0  
86 6.0 5.0 5.0 2.0 4.0 1.0 3.0 1.0 3.0 2.0 5.0 4.0 3.0 2.0 4.0 3.0 5.0 1.0 4.0 1.0 5.0 4.0 3.0 5.0 2.0 4.0 5.0 2.0 1.0 5.0 1.0 5.0 3.0 5.0 1.0 3.0 5.0 3.0 5.0 1.0 5.0  
129 6.0 4.0 1.0 2.0 1.0 5.0 4.0 2.0 4.0 2.0 4.0 2.0 5.0 4.0 4.0 2.0 2.0 1.0 5.0 3.0 5.0 1.0 3.0 2.0 1.0 2.0 2.0 4.0 5.0 1.0 5.0 1.0 3.0 1.0 2.0 3.0 3.0 3.0 3.0 4.0 5.0  
82 15.0 3.0 1.0 1.0 5.0 2.0 4.0 1.0 3.0 3.0 3.0 3.0 4.0 2.0 4.0 4.0 2.0 5.0 2.0 4.0 2.0 5.0 1.0 4.0 1.0 4.0 3.0 5.0 1.0 1.0 3.0 1.0 1.0 3.0 2.0 2.0 2.0 2.0 2.0 5.0 4.0  
120 12.0 5.0 3.0 1.0 3.0 5.0 2.0 1.0 4.0 4.0 3.0 4.0 5.0 4.0 2.0 1.0 2.0 2.0 3.0 5.0 1.0 1.0 2.0 2.0 1.0 2.0 2.0 1.0 2.0 1.0 1.0 4.0 4.0 1.0 5.0 2.0 2.0 4.0 5.0 2.0 3.0  
117 13.0 2.0 5.0 3.0 3.0 3.0 3.0 5.0 1.0 3.0 4.0 2.0 5.0 4.0 3.0 4.0 1.0 3.0 4.0 2.0 2.0 5.0 3.0 1.0 3.0 2.0 2.0 1.0 5.0 4.0 2.0 4.0 2.0 4.0 1.0 1.0 2.0 3.0 5.0 3.0 1.0  
88 6.0 5.0 2.0 5.0 1.0 1.0 2.0 1.0 1.0 3.0 4.0 2.0 1.0 2.0 4.0 2.0 5.0 3.0 3.0 5.0 1.0 4.0 2.0 2.0 4.0 5.0 4.0 5.0 4.0 2.0 1.0 1.0 2.0 4.0 1.0 5.0 5.0 5.0 2.0 1.0 3.0  
157 12.0 2.0 4.0 3.0 3.0 4.0 1.0 3.0 3.0 4.0 5.0 5.0 5.0 1.0 4.0 4.0 3.0 3.0 3.0 2.0 3.0 3.0 5.0 2.0 5.0 4.0 1.0 1.0 1.0 1.0 1.0 5.0 5.0 1.0 3.0 3.0 2.0 5.0 1.0 2.0 1.0  
49 14.0 5.0 5.0 3.0 2.0 1.0 2.0 1.0 5.0 3.0 5.0 3.0 2.0 3.0 4.0 5.0 5.0 5.0 2.0 5.0 3.0 2.0 4.0 1.0 1.0 3.0 3.0 5.0 2.0 5.0 4.0 1.0 3.0 5.0 3.0 4.0 4.0 3.0 2.0 1.0 5.0  
162 12.0 5.0 4.0 1.0 4.0 4.0 3.0 1.0 1.0 3.0 1.0 3.0 3.0 2.0 3.0 5.0 2.0 1.0 3.0 1.0 3.0 2.0 5.0 5.0 4.0 5.0 4.0 5.0 1.0 1.0 1.0 1.0 1.0 4.0 1.0 5.0 3.0 2.0 3.0 1.0 1.0  
45 9.0 3.0 1.0 5.0 2.0 4.0 1.0 3.0 3.0 1.0 5.0 1.0 4.0 3.0 5.0 5.0 2.0 5.0 1.0 1.0 1.0 5.0 2.0 5.0 2.0 3.0 5.0 2.0 1.0 4.0 1.0 2.0 1.0 2.0 4.0 2.0 1.0 1.0 3.0 2.0 1.0  
118 7.0 5.0 4.0 2.0 4.0 2.0 1.0 5.0 4.0 1.0 5.0 5.0 1.0 4.0 2.0 3.0 1.0 3.0 1.0 2.0 2.0 3.0 3.0 3.0 4.0 2.0 2.0 3.0 4.0 5.0 1.0 2.0 4.0 2.0 2.0 4.0 4.0 1.0 1.0 5.0 1.0  
38 15.0 1.0 4.0 1.0 2.0 3.0 3.0 5.0 4.0 5.0 4.0 5.0 3.0 4.0 3.0 4.0 1.0 1.0 3.0 4.0 5.0 5.0 3.0 2.0 4.0 2.0 5.0 5.0 3.0 4.0 1.0 3.0 1.0 1.0 1.0 5.0 2.0 2.0 4.0 2.0 4.0  
76 6.0 1.0 3.0 5.0 4.0 2.0 1.0 5.0 5.0 1.0 1.0 3.0 4.0 3.0 4.0 3.0 4.0 5.0 3.0 2.0 1.0 2.0 3.0 3.0 4.0 3.0 4.0 2.0 3.0 2.0 5.0 2.0 5.0 5.0 4.0 4.0 4.0 3.0 2.0 5.0 3.0  
193 12.0 5.0 2.0 5.0 3.0 5.0 1.0 2.0 2.0 3.0 1.0 5.0 1.0 2.0 1.0 5.0 3.0 4.0 3.0 5.0 2.0 3.0 1.0 2.0 4.0 4.0 5.0 2.0 4.0 4.0 4.0 4.0 1.0 5.0 4.0 5.0 2.0 5.0 2.0 5.0 2.0  
60 15.0 2.0 2.0 2.0 2.0 1.0 4.0 5.0 2.0 4.0 3.0 4.0 1.0 5.0 2.0 3.0 5.0 5.0 4.0 5.0 1.0 5.0 1.0 3.0 2.0 5.0 4.0 2.0 5.0 3.0 5.0 4.0 2.0 5.0 3.0 1.0 1.0 2.0 2.0 1.0 4.0  
28 11.0 5.0 5.0 2.0 4.0 1.0 2.0 3.0 4.0 1.0 5.0 3.0 4.0 1.0 3.0 5.0 1.0 1.0 4.0 2.0 1.0 1.0 5.0 4.0 5.0 2.0 4.0 5.0 5.0 2.0 2.0 3.0 5.0 3.0 1.0 3.0 1.0 3.0 1.0 4.0 2.0  
72 15.0 5.0 1.0 3.0 2.0 3.0 4.0 5.0 2.0 1.0 2.0 3.0 1.0 5.0 2.0 3.0 2.0 3.0 1.0 4.0 2.0 3.0 5.0 2.0 5.0 2.0 2.0 4.0 5.0 5.0 1.0 3.0 3.0 2.0 4.0 1.0 2.0 2.0 5.0 2.0 3.0  
147 13.0 2.0 3.0 4.0 2.0 5.0 2.0 2.0 3.0 1.0 5.0 4.0 1.0 1.0 3.0 4.0 4.0 1.0 2.0 4.0 3.0 5.0 4.0 3.0 4.0 2.0 1.0 1.0 1.0 1.0 1.0 4.0 2.0 2.0 3.0 4.0 2.0 5.0 1.0 2.0 5.0  
128 12.0 1.0 1.0 3.0 5.0 3.0 2.0 3.0 2.0 1.0 5.0 4.0 2.0 4.0 5.0 2.0 2.0 2.0 4.0 1.0 1.0 2.0 3.0 1.0 5.0 2.0 5.0 2.0 2.0 2.0 4.0 3.0 4.0 1.0 2.0 2.0 3.0 3.0 1.0 2.0 3.0  
51 14.0 3.0 3.0 4.0 5.0 2.0 3.0 4.0 4.0 5.0 1.0 3.0 1.0 1.0 4.0 3.0 5.0 2.0 2.0 5.0 3.0 2.0 4.0 1.0 2.0 3.0 1.0 1.0 1.0 1.0 4.0 1.0 4.0 4.0 5.0 1.0 1.0 4.0 2.0 1.0 2.0  
199 7.0 3.0 4.0 3.0 5.0 3.0 4.0 3.0 2.0 4.0 5.0 1.0 1.0 5.0 1.0 1.0 1.0 5.0 3.0 1.0 5.0 2.0 1.0 3.0 4.0 3.0 2.0 1.0 3.0 4.0 3.0 1.0 4.0 5.0 1.0 4.0 5.0 1.0 5.0 1.0 3.0  
113 8.0 4.0 2.0 2.0 2.0 4.0 2.0 5.0 2.0 1.0 5.0 5.0 5.0 2.0 1.0 5.0 3.0 5.0 2.0 2.0 2.0 1.0 1.0 5.0 4.0 3.0 2.0 4.0 1.0 3.0 4.0 5.0 2.0 3.0 3.0 3.0 1.0 2.0 5.0 1.0 2.0  
110 7.0 4.0 2.0 2.0 4.0 5.0 3.0 2.0 1.0 2.0 1.0 2.0 3.0 2.0 1.0 5.0 1.0 3.0 3.0 3.0 4.0 3.0 4.0 5.0 4.0 4.0 4.0 1.0 5.0 5.0 5.0 4.0 5.0 5.0 2.0 4.0 2.0 4.0 5.0 1.0 5.0  
3 6.0 3.0 4.0 3.0 5.0 2.0 4.0 4.0 3.0 3.0 4.0 2.0 4.0 4.0 1.0 3.0 4.0 5.0 4.0 1.0 2.0 5.0 2.0 3.0 2.0 3.0 5.0 4.0 2.0 3.0 2.0 3.0 5.0 3.0 4.0 3.0 1.0 1.0 2.0 2.0 5.0  
134 12.0 4.0 5.0 4.0 2.0 4.0 5.0 5.0 1.0 4.0 5.0 2.0 5.0 4.0 1.0 1.0 4.0 5.0 1.0 3.0 3.0 5.0 5.0 5.0 3.0 2.0 4.0 2.0 2.0 4.0 5.0 2.0 2.0 5.0 1.0 4.0 3.0 1.0 2.0 1.0 4.0  
138 11.0 3.0 2.0 1.0 5.0 5.0 2.0 1.0 3.0 4.0 2.0 3.0 4.0 4.0 3.0 2.0 3.0 4.0 3.0 5.0 5.0 4.0 2.0 4.0 1.0 3.0 2.0 1.0 2.0 4.0 5.0 4.0 3.0 2.0 4.0 2.0 1.0 3.0 1.0 3.0 4.0  
68 11.0 2.0 3.0 5.0 4.0 4.0 3.0 1.0 4.0 2.0 2.0 5.0 3.0 2.0 1.0 3.0 4.0 2.0 5.0 2.0 3.0 4.0 5.0 1.0 5.0 2.0 1.0 1.0 3.0 5.0 3.0 5.0 5.0 5.0 1.0 2.0 1.0 1.0 4.0 2.0 4.0  
92 15.0 2.0 2.0 5.0 2.0 1.0 1.0 3.0 5.0 5.0 4.0 1.0 5.0 1.0 3.0 3.0 2.0 3.0 5.0 5.0 2.0 5.0 1.0 4.0 5.0 4.0 2.0 5.0 4.0 4.0 1.0 1.0 4.0 3.0 1.0 3.0 5.0 1.0 4.0 4.0 4.0  
22 15.0 1.0 5.0 2.0 3.0 5.0 1.0 1.0 2.0 1.0 5.0 2.0 4.0 3.0 1.0 4.0 4.0 4.0 2.0 3.0 2.0 5.0 1.0 2.0 5.0 4.0 4.0 5.0 3.0 3.0 5.0 3.0 5.0 3.0 5.0 3.0 5.0 5.0 4.0 2.0 1.0  
107 8.0 3.0 5.0 1.0 3.0 2.0 3.0 2.0 3.0 1.0 4.0 2.0 4.0 4.0 3.0 4.0 3.0 2.0 4.0 2.0 5.0 2.0 5.0 5.0 3.0 3.0 2.0 4.0 1.0 1.0 2.0 4.0 3.0 2.0 1.0 1.0 3.0 1.0 3.0 5.0 1.0  
33 15.0 1.0 4.0 1.0 4.0 5.0 1.0 3.0 4.0 1.0 1.0 2.0 5.0 1.0 3.0 3.0 4.0 3.0 5.0 5.0 5.0 3.0 3.0 5.0 1.0 3.0 4.0 5.0 1.0 3.0 2.0 1.0 2.0 3.0 3.0 4.0 1.0 4.0 4.0 1.0 2.0  
181 8.0 5.0 5.0 2.0 5.0 2.0 5.0 1.0 3.0 4.0 5.0 4.0 5.0 2.0 2.0 1.0 4.0 2.0 1.0 5.0 1.0 1.0 3.0 3.0 4.0 3.0 2.0 3.0 5.0 4.0 1.0 4.0 3.0 3.0 1.0 3.0 3.0 3.0 5.0 4.0 5.0  
187 11.0 2.0 1.0 2.0 5.0 2.0 4.0 3.0 3.0 5.0 2.0 4.0 3.0 5.0 3.0 1.0 3.0 5.0 3.0 5.0 3.0 1.0 5.0 2.0 1.0 3.0 5.0 1.0 4.0 3.0 5.0 5.0 4.0 4.0 2.0 2.0 5.0 5.0 2.0 5.0 4.0  
127 12.0 3.0 4.0 2.0 5.0 4.0 2.0 2.0 2.0 2.0 4.0 1.0 1.0 3.0 3.0 2.0 5.0 5.0 2.0 4.0 4.0 1.0 2.0 5.0 2.0 1.0 5.0 5.0 4.0 2.0 5.0 3.0 3.0 3.0 3.0 4.0 5.0 1.0 1.0 3.0 4.0  
158 7.0 4.0 1.0 5.0 5.0 5.0 4.0 3.0 1.0 1.0 4.0 4.0 4.0 4.0 2.0 5.0 1.0 1.0 4.0 5.0 2.0 4.0 4.0 3.0 4.0 2.0 1.0 1.0 5.0 3.0 1.0 3.0 5.0 2.0 2.0 5.0 2.0 1.0 4.0 5.0 4.0  
61 14.0 5.0 2.0 4.0 5.0 5.0 5.0 2.0 5.0 4.0 5.0 3.0 4.0 5.0 3.0 2.0 5.0 2.0 2.0 4.0 3.0 1.0 5.0 1.0 2.0 1.0 1.0 2.0 1.0 5.0 1.0 1.0 5.0 4.0 5.0 1.0 1.0 1.0 2.0 1.0 2.0  
52 7.0 1.0 5.0 5.0 5.0 3.0 4.0 2.0 2.0 3.0 4.0 3.0 3.0 1.0 5.0 4.0 2.0 2.0 2.0 2.0 1.0 5.0 2.0 4.0 3.0 3.0 3.0 5.0 5.0 1.0 4.0 2.0 5.0 2.0 3.0 2.0 4.0 2.0 2.0 1.0 4.0  
7 8.0 3.0 4.0 1.0 2.0 5.0 4.0 3.0 3.0 2.0 1.0 4.0 4.0 4.0 4.0 2.0 4.0 2.0 5.0 2.0 2.0 3.0 5.0 4.0 1.0 2.0 3.0 4.0 1.0 2.0 3.0 3.0 5.0 3.0 5.0 4.0 4.0 4.0 3.0 4.0 3.0  
58 13.0 1.0 5.0 3.0 1.0 4.0 4.0 5.0 2.0 4.0 5.0 2.0 2.0 3.0 1.0 2.0 1.0 4.0 5.0 1.0 5.0 4.0 3.0 1.0 5.0 1.0 5.0 1.0 4.0 5.0 4.0 4.0 2.0 4.0 5.0 3.0 2.0 3.0 1.0 5.0 1.0  
77 6.0 4.0 1.0 2.0 2.0 3.0 1.0 1.0 3.0 2.0 2.0 2.0 5.0 4.0 1.0 3.0 1.0 2.0 4.0 4.0 4.0 3.0 3.0 1.0 1.0 2.0 1.0 3.0 1.0 5.0 2.0 4.0 4.0 5.0 2.0 1.0 4.0 2.0 1.0 1.0 5.0  
35 7.0 1.0 3.0 1.0 4.0 4.0 1.0 2.0 1.0 5.0 2.0 3.0 4.0 3.0 2.0 1.0 1.0 3.0 4.0 1.0 3.0 4.0 1.0 2.0 5.0 4.0 1.0 5.0 2.0 5.0 1.0 5.0 4.0 2.0 1.0 1.0 3.0 2.0 1.0 4.0 3.0  
197 6.0 5.0 3.0 2.0 3.0 5.0 4.0 3.0 3.0 1.0 1.0 3.0 2.0 4.0 1.0 3.0 2.0 5.0 2.0 1.0 2.0 4.0 5.0 5.0 2.0 1.0 5.0 1.0 1.0 2.0 1.0 5.0 1.0 2.0 4.0 5.0 2.0 3.0 2.0 1.0 2.0  
155 11.0 3.0 4.0 1.0 2.0 4.0 5.0 5.0 1.0 4.0 5.0 4.0 1.0 3.0 1.0 4.0 4.0 5.0 1.0 2.0 4.0 3.0 2.0 1.0 3.0 2.0 1.0 5.0 3.0 4.0 3.0 5.0 2.0 4.0 3.0 4.0 2.0 5.0 5.0 5.0 1.0  
115 10.0 2.0 3.0 1.0 5.0 4.0 1.0 2.0 4.0 2.0 3.0 4.0 2.0 4.0 2.0 3.0 1.0 3.0 1.0 4.0 1.0 4.0 4.0 2.0 4.0 3.0 3.0 5.0 3.0 2.0 2.0 1.0 5.0 5.0 1.0 1.0 3.0 3.0 1.0 4.0 1.0  
