150 100
NETWORK_TREE :
109 4 5 10 11 16 21 22 23 27 29 31 37 38 40 41 45 46 49 54 58 62 63 65 66 67 71 72 74 76 77 79 82 83 86 88 91 94 95 100  
2 4 8 10 20 27 28 29 36 38 39 47 61 64 75 86 93 94 96  
128 3 8 28 29 34 38 41 42 47 50 51 53 54 55 56 61 63 65 70 73 75 80 83 86 87 89 92  
55 1 2 3 5 7 11 12 13 14 15 16 17 19 21 22 23 24 26 30 31 33 34 35 37 38 39 40 42 43 44 45 49 50 51 52 54 55 56 57 58 59 60 61 62 64 65 66 67 68 69 71 72 73 74 75 77 79 82 83 85 86 87 88 89 90 92 93 94 95 96 97 98 99 100  
32 1 2 4 5 13 17 21 23 25 30 31 38 43 48 50 52 57 58 61 63 65 67 68 71 74 76 79 80 83 86 89 93 94 96 100  
73 1 2 3 4 5 6 7 8 9 12 13 14 16 18 19 20 21 22 24 25 28 29 30 32 33 34 35 36 38 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 56 57 58 59 60 61 63 64 65 66 67 69 70 71 72 74 75 76 78 79 80 81 86 87 88 89 90 92 94 95 96 97 98 99 100  
58 7 12 13 16 21 22 23 25 26 35 39 45 53 56 57 60 61 63 67 69 74 75 81 87 92 100  
67 2 3 4 5 6 7 8 9 10 11 14 15 16 17 18 19 20 21 23 24 25 27 28 31 32 33 34 35 36 37 38 39 40 42 44 46 48 50 51 52 53 55 57 59 63 64 65 66 67 68 70 71 72 74 76 77 78 79 80 84 85 86 87 88 89 91 92 93 96 98 100  
141 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99 100  
144 37 41 61 68 90  
115 5 14 15 39 42 45 48 53 59 76 78 96  
25 1 2 5 7 9 11 12 13 14 15 16 18 19 20 21 22 23 24 26 27 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 49 50 53 56 57 59 60 61 62 63 64 65 67 68 69 72 73 74 76 77 78 79 81 82 83 85 86 87 89 90 91 94 98 99  
64 2 4 6 7 9 11 13 15 16 18 19 20 27 30 31 34 35 37 39 40 41 43 44 46 48 49 50 51 61 64 65 70 71 72 73 75 76 77 80 81 82 84 86 87 88 91 92 93 94 97 100  
95 8 9 12 14 23 28 31 36 39 49 56 57 63 76 77 82 83 85 95 98 99 100  
12 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 99 100  
65 45 51 55 88  
78 1 2 4 6 7 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 30 31 32 33 35 38 39 40 42 43 44 45 46 48 49 50 52 53 54 56 57 58 60 61 62 63 64 65 66 67 68 69 70 72 74 75 76 77 78 79 80 81 82 84 85 86 88 89 90 91 92 93 94 95 96 98 99 100  
57 2 43  
70 2 3 4 6 7 8 9 10 11 12 14 15 16 17 19 21 24 25 28 29 30 32 37 38 39 40 42 52 53 54 55 56 57 59 62 65 66 71 72 73 74 75 76 77 78 79 80 81 83 84 85 88 89 90 93 94 95 96  
130 4 5 7 8 9 14 15 16 17 18 19 20 21 22 23 26 27 29 30 31 33 34 37 38 39 42 43 44 50 51 52 55 56 58 59 60 63 64 67 68 69 70 71 73 74 75 78 82 83 84 85 86 87 88 90 91 93 95 97 98 99 100  
101 1 3 5 6 8 11 12 13 22 23 34 35 46 47 49 52 60 61 62 68 69 72 75 78 85 91 97 98 100  
112 3 4 6 7 8 9 10 11 13 14 15 16 17 18 19 21 22 24 25 26 27 29 30 31 32 34 35 37 38 39 40 41 44 45 48 49 50 51 54 55 56 57 59 60 62 63 64 66 67 68 69 70 71 73 74 75 78 79 80 81 82 83 85 86 87 88 89 91 92 93 94 95 98 99 100  
18 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99 100  
62 1 3 5 6 7 8 9 10 11 12 13 16 19 21 23 26 28 29 30 32 34 36 37 38 39 40 42 45 46 47 50 51 52 53 54 56 59 62 72 74 75 76 78 82 83 86 88 89 90 91 92 93 95 97 98 99  
77 16 18 20 33 37 42 49 53 60 96  
COST_INSTALL_SERVER_AND_PROGRAMS :
0 12.0 1.0 4.0 3.0 5.0 4.0 2.0 1.0 5.0 4.0 4.0 1.0 1.0 3.0 4.0 1.0 5.0 5.0 2.0 2.0 5.0 3.0 4.0 4.0 3.0 3.0 4.0 2.0 5.0 2.0 2.0 1.0 1.0 2.0 5.0 1.0 3.0 4.0 4.0 2.0 2.0 4.0 4.0 1.0 3.0 3.0 5.0 5.0 1.0 5.0 2.0 4.0 4.0 5.0 5.0 2.0 5.0 3.0 2.0 3.0 4.0 2.0 4.0 1.0 4.0 1.0 3.0 1.0 4.0 2.0 1.0 1.0 3.0 2.0 1.0 3.0 3.0 2.0 1.0 5.0 1.0 2.0 1.0 2.0 4.0 2.0 1.0 1.0 5.0 2.0 5.0 2.0 1.0 4.0 3.0 4.0 4.0 1.0 5.0 4.0 3.0  
125 11.0 4.0 4.0 4.0 2.0 3.0 2.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 4.0 5.0 1.0 5.0 1.0 3.0 4.0 3.0 5.0 2.0 5.0 3.0 5.0 1.0 4.0 4.0 2.0 5.0 4.0 4.0 1.0 2.0 5.0 5.0 2.0 3.0 3.0 1.0 3.0 3.0 3.0 5.0 3.0 1.0 5.0 3.0 5.0 2.0 4.0 5.0 3.0 1.0 1.0 5.0 2.0 2.0 5.0 3.0 1.0 5.0 3.0 2.0 5.0 5.0 1.0 3.0 3.0 3.0 1.0 5.0 2.0 2.0 3.0 5.0 4.0 3.0 1.0 1.0 4.0 1.0 1.0 3.0 5.0 1.0 3.0 1.0 3.0 1.0 5.0 4.0 1.0 5.0 4.0 5.0 3.0 3.0 4.0  
11 6.0 1.0 2.0 2.0 2.0 2.0 4.0 1.0 4.0 4.0 5.0 5.0 3.0 1.0 1.0 5.0 4.0 5.0 4.0 4.0 1.0 5.0 5.0 5.0 2.0 3.0 4.0 2.0 5.0 5.0 3.0 5.0 2.0 5.0 5.0 2.0 4.0 2.0 5.0 5.0 3.0 5.0 2.0 1.0 1.0 1.0 4.0 3.0 5.0 1.0 5.0 1.0 3.0 1.0 1.0 3.0 2.0 5.0 4.0 2.0 4.0 2.0 5.0 1.0 5.0 2.0 5.0 3.0 2.0 3.0 4.0 5.0 1.0 5.0 4.0 3.0 3.0 3.0 4.0 1.0 5.0 5.0 2.0 1.0 4.0 2.0 5.0 5.0 2.0 3.0 1.0 1.0 4.0 1.0 4.0 3.0 5.0 3.0 4.0 5.0 4.0  
118 11.0 1.0 4.0 1.0 2.0 5.0 4.0 5.0 1.0 2.0 3.0 5.0 3.0 3.0 4.0 1.0 3.0 2.0 2.0 4.0 4.0 3.0 3.0 5.0 5.0 2.0 1.0 2.0 3.0 2.0 2.0 5.0 2.0 3.0 4.0 5.0 4.0 1.0 5.0 2.0 2.0 2.0 1.0 2.0 2.0 5.0 3.0 1.0 1.0 2.0 5.0 2.0 5.0 1.0 3.0 3.0 4.0 4.0 3.0 3.0 1.0 4.0 1.0 5.0 4.0 5.0 1.0 5.0 4.0 2.0 5.0 5.0 4.0 3.0 3.0 5.0 5.0 1.0 2.0 2.0 4.0 4.0 1.0 5.0 4.0 2.0 4.0 1.0 3.0 4.0 2.0 4.0 1.0 5.0 5.0 2.0 4.0 4.0 4.0 3.0 3.0  
82 14.0 5.0 2.0 5.0 2.0 4.0 2.0 1.0 5.0 2.0 3.0 2.0 2.0 3.0 2.0 5.0 5.0 2.0 3.0 1.0 1.0 2.0 4.0 4.0 3.0 2.0 2.0 1.0 4.0 3.0 1.0 4.0 2.0 4.0 1.0 2.0 3.0 3.0 5.0 5.0 3.0 4.0 3.0 5.0 2.0 3.0 1.0 3.0 2.0 5.0 1.0 2.0 1.0 2.0 4.0 2.0 4.0 4.0 5.0 4.0 2.0 4.0 5.0 5.0 1.0 3.0 3.0 3.0 2.0 5.0 4.0 2.0 1.0 3.0 4.0 3.0 3.0 3.0 2.0 3.0 3.0 1.0 3.0 2.0 2.0 3.0 4.0 4.0 5.0 3.0 5.0 2.0 4.0 1.0 3.0 3.0 3.0 4.0 2.0 2.0 2.0  
43 14.0 2.0 2.0 2.0 4.0 2.0 1.0 2.0 2.0 5.0 4.0 3.0 2.0 1.0 2.0 3.0 4.0 1.0 4.0 4.0 5.0 5.0 4.0 2.0 2.0 3.0 3.0 5.0 4.0 5.0 2.0 4.0 5.0 3.0 4.0 2.0 1.0 5.0 2.0 1.0 4.0 4.0 2.0 1.0 3.0 5.0 5.0 4.0 5.0 5.0 2.0 5.0 1.0 4.0 4.0 5.0 4.0 1.0 1.0 4.0 5.0 1.0 4.0 3.0 2.0 2.0 3.0 1.0 1.0 5.0 5.0 1.0 1.0 2.0 1.0 4.0 1.0 2.0 4.0 1.0 2.0 3.0 5.0 3.0 5.0 1.0 3.0 1.0 1.0 2.0 3.0 5.0 4.0 4.0 1.0 2.0 3.0 4.0 3.0 1.0 2.0  
142 13.0 4.0 1.0 3.0 2.0 4.0 2.0 4.0 5.0 2.0 2.0 4.0 4.0 4.0 2.0 1.0 1.0 5.0 4.0 3.0 1.0 3.0 1.0 4.0 2.0 4.0 1.0 1.0 2.0 4.0 1.0 5.0 4.0 1.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 2.0 1.0 2.0 5.0 4.0 5.0 2.0 3.0 1.0 4.0 5.0 4.0 4.0 3.0 5.0 4.0 1.0 5.0 4.0 3.0 4.0 4.0 2.0 2.0 5.0 3.0 1.0 4.0 5.0 1.0 5.0 5.0 4.0 3.0 5.0 1.0 2.0 2.0 4.0 3.0 5.0 2.0 3.0 1.0 1.0 3.0 1.0 4.0 4.0 4.0 3.0 4.0 1.0 3.0 5.0 4.0 2.0 2.0 2.0 3.0  
129 12.0 5.0 2.0 3.0 2.0 4.0 2.0 2.0 3.0 2.0 1.0 1.0 5.0 4.0 2.0 1.0 5.0 4.0 2.0 2.0 1.0 4.0 3.0 2.0 2.0 5.0 3.0 5.0 5.0 2.0 1.0 1.0 5.0 2.0 4.0 2.0 2.0 2.0 1.0 1.0 1.0 5.0 1.0 2.0 1.0 2.0 4.0 4.0 5.0 5.0 4.0 3.0 2.0 3.0 4.0 3.0 1.0 3.0 3.0 1.0 2.0 5.0 5.0 1.0 1.0 2.0 4.0 1.0 1.0 1.0 2.0 3.0 2.0 5.0 2.0 5.0 4.0 3.0 2.0 5.0 5.0 3.0 1.0 4.0 3.0 2.0 5.0 3.0 4.0 4.0 5.0 3.0 1.0 2.0 5.0 2.0 4.0 5.0 5.0 2.0 2.0  
124 10.0 5.0 3.0 3.0 5.0 1.0 4.0 4.0 5.0 2.0 5.0 1.0 1.0 5.0 4.0 4.0 2.0 2.0 2.0 4.0 1.0 5.0 5.0 1.0 3.0 4.0 5.0 5.0 5.0 5.0 3.0 4.0 3.0 5.0 4.0 2.0 4.0 2.0 5.0 1.0 2.0 5.0 5.0 1.0 3.0 3.0 3.0 2.0 3.0 3.0 5.0 5.0 1.0 3.0 4.0 5.0 2.0 3.0 2.0 3.0 4.0 1.0 4.0 1.0 4.0 2.0 4.0 5.0 2.0 2.0 2.0 3.0 5.0 2.0 3.0 1.0 5.0 3.0 4.0 1.0 5.0 4.0 1.0 3.0 5.0 5.0 4.0 1.0 3.0 5.0 4.0 5.0 1.0 2.0 5.0 1.0 4.0 5.0 3.0 4.0 2.0  
92 10.0 5.0 3.0 2.0 4.0 3.0 1.0 2.0 5.0 5.0 2.0 5.0 1.0 4.0 2.0 1.0 5.0 2.0 3.0 2.0 4.0 3.0 5.0 2.0 4.0 1.0 1.0 5.0 5.0 1.0 3.0 4.0 3.0 2.0 4.0 3.0 3.0 4.0 4.0 2.0 3.0 4.0 4.0 2.0 3.0 5.0 4.0 1.0 2.0 1.0 3.0 5.0 4.0 5.0 1.0 5.0 2.0 4.0 5.0 3.0 1.0 5.0 2.0 2.0 2.0 3.0 1.0 2.0 4.0 4.0 3.0 2.0 4.0 1.0 2.0 3.0 5.0 5.0 2.0 1.0 3.0 4.0 1.0 5.0 5.0 3.0 3.0 5.0 4.0 5.0 5.0 3.0 5.0 2.0 3.0 4.0 4.0 4.0 2.0 1.0 3.0  
149 8.0 4.0 4.0 5.0 1.0 5.0 2.0 4.0 4.0 5.0 3.0 4.0 5.0 3.0 5.0 4.0 1.0 2.0 5.0 2.0 1.0 1.0 5.0 2.0 3.0 5.0 3.0 2.0 1.0 1.0 1.0 4.0 2.0 5.0 3.0 2.0 5.0 4.0 5.0 5.0 3.0 2.0 3.0 2.0 2.0 3.0 2.0 3.0 1.0 1.0 2.0 1.0 1.0 1.0 5.0 2.0 5.0 3.0 1.0 3.0 5.0 4.0 3.0 5.0 4.0 4.0 1.0 2.0 5.0 3.0 1.0 3.0 1.0 3.0 2.0 2.0 2.0 3.0 2.0 2.0 4.0 1.0 3.0 3.0 5.0 2.0 2.0 5.0 4.0 3.0 1.0 5.0 4.0 5.0 5.0 3.0 1.0 4.0 3.0 4.0 5.0  
135 9.0 3.0 5.0 5.0 5.0 4.0 1.0 1.0 4.0 1.0 2.0 2.0 5.0 1.0 1.0 1.0 1.0 4.0 4.0 5.0 2.0 4.0 5.0 1.0 5.0 3.0 4.0 1.0 3.0 2.0 5.0 5.0 2.0 1.0 3.0 3.0 3.0 4.0 4.0 5.0 5.0 1.0 4.0 3.0 3.0 5.0 3.0 4.0 2.0 3.0 1.0 1.0 1.0 5.0 3.0 4.0 1.0 3.0 5.0 1.0 4.0 5.0 1.0 2.0 4.0 2.0 3.0 3.0 2.0 1.0 3.0 3.0 1.0 4.0 5.0 5.0 1.0 4.0 2.0 4.0 2.0 2.0 1.0 4.0 2.0 3.0 3.0 2.0 2.0 1.0 2.0 3.0 4.0 2.0 3.0 1.0 1.0 2.0 4.0 4.0 1.0  
66 15.0 1.0 2.0 2.0 1.0 2.0 2.0 4.0 3.0 4.0 5.0 2.0 4.0 4.0 2.0 4.0 1.0 5.0 4.0 1.0 3.0 2.0 4.0 5.0 2.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 1.0 2.0 5.0 5.0 2.0 3.0 3.0 2.0 3.0 2.0 4.0 4.0 5.0 3.0 5.0 1.0 4.0 2.0 3.0 5.0 1.0 2.0 5.0 5.0 2.0 1.0 5.0 2.0 5.0 3.0 3.0 1.0 5.0 2.0 2.0 3.0 2.0 5.0 1.0 1.0 4.0 4.0 2.0 2.0 1.0 2.0 1.0 3.0 1.0 2.0 2.0 5.0 2.0 5.0 2.0 5.0 3.0 5.0 2.0 2.0 5.0 5.0 1.0 3.0 1.0 5.0 3.0 5.0 2.0  
132 10.0 1.0 5.0 5.0 4.0 1.0 2.0 3.0 3.0 5.0 5.0 1.0 2.0 3.0 1.0 5.0 1.0 2.0 5.0 2.0 1.0 5.0 3.0 3.0 4.0 4.0 2.0 5.0 1.0 5.0 4.0 1.0 3.0 1.0 1.0 3.0 3.0 3.0 1.0 5.0 1.0 3.0 3.0 2.0 3.0 4.0 2.0 5.0 5.0 1.0 5.0 4.0 2.0 2.0 5.0 2.0 3.0 2.0 3.0 4.0 5.0 3.0 4.0 5.0 1.0 2.0 4.0 3.0 3.0 4.0 4.0 3.0 3.0 2.0 2.0 4.0 1.0 1.0 3.0 1.0 2.0 3.0 1.0 2.0 2.0 2.0 4.0 2.0 5.0 5.0 2.0 4.0 4.0 3.0 2.0 2.0 5.0 3.0 2.0 3.0 4.0  
84 15.0 1.0 3.0 1.0 3.0 3.0 4.0 5.0 1.0 3.0 3.0 2.0 3.0 3.0 3.0 5.0 5.0 1.0 4.0 5.0 5.0 3.0 3.0 4.0 5.0 5.0 1.0 3.0 2.0 3.0 5.0 5.0 2.0 3.0 5.0 1.0 5.0 1.0 5.0 2.0 2.0 3.0 4.0 5.0 5.0 1.0 3.0 2.0 5.0 4.0 3.0 1.0 2.0 4.0 5.0 4.0 2.0 5.0 1.0 3.0 4.0 1.0 1.0 4.0 2.0 2.0 2.0 2.0 3.0 1.0 5.0 5.0 4.0 4.0 3.0 2.0 5.0 2.0 2.0 4.0 5.0 2.0 1.0 3.0 4.0 1.0 1.0 4.0 4.0 4.0 3.0 3.0 2.0 3.0 3.0 4.0 5.0 2.0 5.0 3.0 1.0  
48 9.0 1.0 5.0 5.0 2.0 2.0 3.0 3.0 5.0 5.0 2.0 1.0 4.0 3.0 2.0 3.0 4.0 5.0 2.0 4.0 5.0 1.0 5.0 3.0 3.0 4.0 3.0 2.0 3.0 3.0 5.0 5.0 4.0 2.0 4.0 4.0 2.0 2.0 1.0 5.0 2.0 5.0 5.0 4.0 4.0 5.0 4.0 1.0 5.0 3.0 3.0 3.0 3.0 5.0 1.0 4.0 5.0 3.0 5.0 2.0 4.0 1.0 4.0 3.0 3.0 5.0 1.0 2.0 3.0 3.0 3.0 2.0 5.0 1.0 1.0 2.0 5.0 3.0 1.0 4.0 3.0 4.0 5.0 5.0 4.0 1.0 5.0 4.0 5.0 5.0 5.0 1.0 3.0 4.0 4.0 4.0 1.0 1.0 5.0 5.0 3.0  
5 14.0 5.0 2.0 2.0 5.0 1.0 5.0 3.0 2.0 4.0 4.0 4.0 4.0 1.0 4.0 5.0 2.0 5.0 2.0 1.0 4.0 1.0 4.0 3.0 4.0 5.0 3.0 4.0 3.0 1.0 4.0 3.0 5.0 1.0 4.0 2.0 1.0 5.0 3.0 1.0 5.0 3.0 3.0 4.0 1.0 2.0 2.0 2.0 2.0 5.0 2.0 4.0 4.0 5.0 1.0 1.0 1.0 4.0 5.0 3.0 3.0 4.0 1.0 3.0 2.0 1.0 5.0 5.0 2.0 4.0 3.0 1.0 5.0 2.0 1.0 5.0 1.0 2.0 4.0 2.0 4.0 2.0 2.0 4.0 3.0 3.0 1.0 4.0 5.0 1.0 4.0 4.0 5.0 1.0 4.0 4.0 1.0 2.0 1.0 3.0 5.0  
72 11.0 5.0 1.0 4.0 2.0 3.0 5.0 5.0 4.0 1.0 3.0 3.0 1.0 4.0 1.0 2.0 2.0 4.0 2.0 1.0 5.0 4.0 5.0 4.0 2.0 1.0 2.0 3.0 1.0 5.0 3.0 3.0 2.0 2.0 1.0 4.0 1.0 4.0 2.0 2.0 1.0 1.0 5.0 5.0 1.0 5.0 1.0 4.0 2.0 2.0 2.0 1.0 5.0 5.0 2.0 1.0 2.0 1.0 2.0 1.0 2.0 4.0 5.0 2.0 4.0 3.0 1.0 5.0 2.0 3.0 2.0 2.0 3.0 4.0 5.0 1.0 5.0 1.0 1.0 4.0 2.0 5.0 1.0 4.0 4.0 2.0 4.0 2.0 4.0 2.0 2.0 2.0 1.0 4.0 4.0 4.0 2.0 2.0 3.0 1.0 5.0  
10 7.0 2.0 4.0 4.0 4.0 3.0 3.0 5.0 5.0 4.0 2.0 2.0 1.0 4.0 4.0 5.0 3.0 4.0 1.0 2.0 4.0 3.0 3.0 1.0 5.0 4.0 4.0 1.0 1.0 1.0 3.0 3.0 4.0 1.0 4.0 2.0 3.0 3.0 3.0 4.0 2.0 5.0 3.0 2.0 2.0 5.0 4.0 1.0 1.0 5.0 3.0 4.0 3.0 3.0 2.0 1.0 1.0 1.0 5.0 4.0 3.0 3.0 4.0 2.0 5.0 4.0 4.0 5.0 2.0 5.0 2.0 5.0 3.0 3.0 2.0 3.0 5.0 2.0 3.0 1.0 3.0 4.0 1.0 1.0 5.0 5.0 5.0 2.0 3.0 4.0 4.0 5.0 5.0 5.0 3.0 4.0 2.0 3.0 2.0 1.0 1.0  
9 15.0 5.0 3.0 1.0 4.0 5.0 2.0 1.0 5.0 5.0 2.0 4.0 1.0 5.0 1.0 3.0 3.0 5.0 5.0 5.0 1.0 5.0 2.0 5.0 5.0 5.0 4.0 3.0 2.0 2.0 4.0 2.0 3.0 1.0 2.0 1.0 3.0 3.0 5.0 5.0 5.0 4.0 3.0 5.0 4.0 5.0 3.0 1.0 5.0 4.0 4.0 4.0 2.0 3.0 5.0 1.0 4.0 1.0 5.0 5.0 1.0 3.0 2.0 3.0 2.0 4.0 2.0 5.0 1.0 4.0 3.0 4.0 1.0 4.0 1.0 1.0 1.0 3.0 4.0 4.0 5.0 1.0 1.0 4.0 2.0 1.0 5.0 3.0 5.0 4.0 5.0 4.0 3.0 2.0 5.0 5.0 2.0 4.0 1.0 5.0 3.0  
147 13.0 3.0 5.0 1.0 3.0 1.0 4.0 4.0 3.0 5.0 2.0 2.0 5.0 1.0 4.0 4.0 4.0 5.0 1.0 4.0 4.0 3.0 4.0 4.0 3.0 2.0 5.0 3.0 1.0 5.0 2.0 4.0 2.0 2.0 3.0 3.0 3.0 2.0 3.0 1.0 5.0 2.0 1.0 5.0 4.0 2.0 2.0 2.0 4.0 4.0 3.0 1.0 5.0 1.0 2.0 3.0 1.0 1.0 5.0 3.0 4.0 1.0 4.0 3.0 3.0 1.0 2.0 4.0 4.0 4.0 1.0 4.0 4.0 5.0 2.0 2.0 4.0 2.0 1.0 1.0 2.0 3.0 1.0 5.0 5.0 4.0 1.0 1.0 2.0 3.0 1.0 1.0 4.0 4.0 3.0 1.0 5.0 1.0 3.0 5.0 3.0  
106 9.0 1.0 2.0 2.0 1.0 4.0 4.0 3.0 4.0 4.0 1.0 3.0 2.0 1.0 5.0 5.0 3.0 4.0 4.0 2.0 5.0 4.0 3.0 3.0 4.0 1.0 5.0 2.0 3.0 1.0 1.0 5.0 1.0 1.0 2.0 4.0 1.0 1.0 1.0 5.0 4.0 2.0 1.0 1.0 2.0 1.0 3.0 3.0 2.0 1.0 4.0 5.0 1.0 2.0 3.0 1.0 5.0 4.0 2.0 2.0 1.0 4.0 4.0 3.0 5.0 4.0 2.0 4.0 2.0 2.0 5.0 2.0 5.0 1.0 2.0 4.0 2.0 3.0 3.0 3.0 3.0 4.0 4.0 2.0 4.0 5.0 3.0 4.0 5.0 5.0 3.0 3.0 2.0 2.0 2.0 4.0 1.0 3.0 1.0 4.0 3.0  
126 13.0 2.0 5.0 3.0 4.0 2.0 2.0 3.0 3.0 4.0 5.0 2.0 2.0 1.0 4.0 4.0 5.0 4.0 2.0 3.0 5.0 2.0 1.0 1.0 3.0 1.0 4.0 3.0 2.0 1.0 4.0 4.0 1.0 4.0 3.0 5.0 2.0 3.0 5.0 2.0 4.0 3.0 2.0 5.0 2.0 3.0 5.0 3.0 3.0 5.0 3.0 1.0 5.0 3.0 5.0 1.0 2.0 3.0 4.0 2.0 2.0 3.0 4.0 4.0 2.0 5.0 4.0 5.0 5.0 4.0 1.0 4.0 1.0 3.0 3.0 5.0 5.0 1.0 3.0 3.0 3.0 5.0 4.0 3.0 1.0 2.0 1.0 5.0 1.0 3.0 2.0 4.0 2.0 4.0 2.0 5.0 3.0 5.0 2.0 3.0 4.0  
102 11.0 2.0 1.0 5.0 2.0 4.0 1.0 3.0 1.0 3.0 1.0 2.0 5.0 4.0 3.0 1.0 1.0 2.0 3.0 2.0 4.0 1.0 5.0 2.0 3.0 5.0 1.0 1.0 4.0 2.0 4.0 1.0 1.0 2.0 1.0 4.0 3.0 3.0 2.0 2.0 5.0 4.0 1.0 4.0 2.0 2.0 4.0 5.0 4.0 4.0 5.0 4.0 5.0 5.0 4.0 3.0 1.0 5.0 2.0 5.0 2.0 4.0 3.0 2.0 5.0 2.0 3.0 3.0 4.0 2.0 1.0 4.0 1.0 5.0 2.0 3.0 5.0 5.0 4.0 5.0 3.0 5.0 4.0 1.0 3.0 2.0 2.0 4.0 4.0 3.0 3.0 1.0 5.0 5.0 2.0 2.0 4.0 2.0 1.0 2.0 5.0  
34 15.0 4.0 1.0 5.0 1.0 5.0 1.0 1.0 2.0 1.0 4.0 1.0 2.0 1.0 1.0 1.0 4.0 3.0 3.0 2.0 2.0 4.0 4.0 3.0 3.0 5.0 2.0 5.0 1.0 5.0 3.0 4.0 1.0 2.0 1.0 1.0 4.0 5.0 3.0 5.0 4.0 1.0 1.0 2.0 2.0 3.0 3.0 5.0 5.0 2.0 5.0 3.0 1.0 5.0 2.0 2.0 4.0 2.0 1.0 2.0 4.0 4.0 1.0 2.0 4.0 5.0 2.0 5.0 1.0 2.0 1.0 1.0 4.0 5.0 3.0 4.0 3.0 5.0 3.0 2.0 5.0 3.0 3.0 3.0 5.0 3.0 1.0 4.0 1.0 2.0 1.0 5.0 2.0 3.0 4.0 2.0 5.0 3.0 1.0 2.0 2.0  
26 15.0 3.0 5.0 5.0 1.0 5.0 2.0 2.0 3.0 3.0 5.0 3.0 2.0 3.0 5.0 5.0 3.0 2.0 2.0 2.0 2.0 1.0 5.0 3.0 3.0 3.0 1.0 2.0 4.0 5.0 5.0 2.0 4.0 2.0 1.0 1.0 5.0 4.0 5.0 1.0 3.0 2.0 2.0 2.0 2.0 4.0 1.0 4.0 1.0 1.0 1.0 2.0 4.0 3.0 1.0 4.0 3.0 2.0 2.0 4.0 4.0 3.0 3.0 2.0 3.0 1.0 2.0 1.0 3.0 1.0 3.0 2.0 2.0 1.0 4.0 2.0 4.0 5.0 4.0 2.0 3.0 5.0 2.0 1.0 2.0 2.0 4.0 2.0 1.0 5.0 3.0 4.0 4.0 1.0 2.0 4.0 1.0 5.0 4.0 4.0 3.0  
105 6.0 1.0 4.0 4.0 1.0 3.0 5.0 5.0 4.0 2.0 3.0 1.0 3.0 4.0 5.0 2.0 1.0 1.0 5.0 4.0 2.0 2.0 5.0 2.0 5.0 2.0 1.0 5.0 2.0 2.0 1.0 3.0 3.0 4.0 4.0 1.0 2.0 4.0 2.0 5.0 4.0 3.0 3.0 4.0 2.0 2.0 1.0 2.0 3.0 5.0 3.0 2.0 5.0 1.0 1.0 5.0 4.0 4.0 2.0 1.0 3.0 1.0 3.0 5.0 1.0 1.0 5.0 4.0 3.0 5.0 4.0 5.0 2.0 4.0 1.0 5.0 2.0 1.0 2.0 1.0 3.0 1.0 2.0 3.0 1.0 2.0 4.0 4.0 5.0 3.0 2.0 2.0 2.0 4.0 2.0 3.0 1.0 4.0 2.0 3.0 1.0  
44 8.0 5.0 4.0 4.0 3.0 3.0 2.0 4.0 3.0 3.0 3.0 5.0 2.0 2.0 4.0 4.0 5.0 1.0 2.0 4.0 2.0 1.0 4.0 4.0 3.0 1.0 1.0 2.0 5.0 1.0 4.0 3.0 5.0 2.0 1.0 4.0 1.0 2.0 5.0 1.0 4.0 4.0 2.0 1.0 4.0 3.0 2.0 2.0 3.0 5.0 5.0 4.0 3.0 3.0 5.0 5.0 1.0 2.0 5.0 1.0 3.0 2.0 2.0 2.0 4.0 1.0 5.0 2.0 2.0 1.0 3.0 1.0 2.0 4.0 2.0 3.0 2.0 1.0 2.0 2.0 4.0 3.0 3.0 1.0 5.0 1.0 5.0 1.0 5.0 1.0 4.0 2.0 5.0 3.0 2.0 3.0 3.0 1.0 1.0 5.0 1.0  
