150 50
NETWORK_TREE :
146 8.0 4.0 4.0 5.0 4.0 1.0 4.0 4.0 4.0 5.0 1.0 2.0 1.0 1.0 5.0 2.0 1.0 4.0 5.0 1.0 5.0 3.0 1.0 3.0 5.0 4.0 2.0 4.0 3.0 3.0 4.0 3.0 5.0 1.0 1.0 4.0 4.0 2.0 2.0 2.0 2.0 3.0 1.0 3.0 3.0 4.0 1.0 3.0 5.0 5.0 1.0  
132 14.0 2.0 2.0 2.0 5.0 5.0 4.0 3.0 1.0 5.0 3.0 2.0 5.0 1.0 2.0 4.0 4.0 5.0 3.0 5.0 1.0 1.0 5.0 2.0 4.0 3.0 2.0 2.0 3.0 2.0 1.0 4.0 2.0 4.0 5.0 4.0 1.0 2.0 1.0 3.0 1.0 4.0 2.0 3.0 4.0 4.0 5.0 5.0 5.0 3.0 1.0  
35 9.0 2.0 5.0 3.0 5.0 5.0 4.0 2.0 1.0 5.0 4.0 4.0 3.0 3.0 5.0 2.0 2.0 5.0 3.0 5.0 5.0 4.0 5.0 4.0 5.0 2.0 5.0 3.0 5.0 5.0 3.0 3.0 3.0 4.0 1.0 3.0 2.0 3.0 5.0 1.0 4.0 4.0 4.0 3.0 5.0 3.0 3.0 2.0 2.0 1.0 1.0  
60 8.0 2.0 1.0 3.0 3.0 3.0 4.0 5.0 2.0 4.0 4.0 1.0 2.0 5.0 5.0 4.0 3.0 5.0 1.0 3.0 3.0 3.0 4.0 1.0 1.0 2.0 5.0 5.0 5.0 2.0 2.0 4.0 5.0 2.0 4.0 1.0 3.0 2.0 2.0 1.0 1.0 4.0 1.0 1.0 1.0 5.0 5.0 5.0 1.0 3.0 1.0  
145 11.0 1.0 4.0 4.0 2.0 1.0 4.0 3.0 4.0 5.0 1.0 3.0 4.0 4.0 4.0 3.0 4.0 5.0 3.0 1.0 3.0 4.0 1.0 1.0 3.0 5.0 1.0 2.0 2.0 3.0 5.0 3.0 3.0 2.0 5.0 4.0 5.0 2.0 2.0 4.0 3.0 5.0 1.0 5.0 1.0 1.0 4.0 5.0 3.0 4.0 5.0  
13 12.0 5.0 5.0 2.0 1.0 1.0 2.0 5.0 5.0 2.0 5.0 5.0 5.0 5.0 3.0 4.0 3.0 1.0 1.0 5.0 3.0 1.0 2.0 1.0 3.0 4.0 5.0 3.0 3.0 3.0 4.0 4.0 4.0 4.0 2.0 4.0 5.0 4.0 2.0 2.0 4.0 3.0 4.0 1.0 5.0 3.0 3.0 2.0 3.0 1.0 1.0  
29 11.0 5.0 4.0 5.0 1.0 2.0 4.0 2.0 1.0 1.0 5.0 1.0 1.0 2.0 4.0 4.0 2.0 1.0 3.0 2.0 5.0 3.0 1.0 4.0 1.0 1.0 1.0 5.0 4.0 3.0 4.0 1.0 1.0 3.0 4.0 4.0 5.0 4.0 3.0 4.0 5.0 3.0 1.0 5.0 3.0 5.0 2.0 2.0 3.0 2.0 4.0  
5 10.0 5.0 5.0 1.0 1.0 4.0 5.0 2.0 5.0 3.0 1.0 4.0 2.0 4.0 1.0 5.0 1.0 1.0 4.0 1.0 4.0 1.0 1.0 5.0 3.0 5.0 2.0 2.0 2.0 2.0 3.0 5.0 3.0 5.0 3.0 4.0 5.0 2.0 5.0 3.0 1.0 2.0 5.0 5.0 5.0 5.0 4.0 2.0 3.0 2.0 3.0  
147 11.0 3.0 5.0 3.0 1.0 3.0 4.0 2.0 5.0 5.0 3.0 3.0 5.0 5.0 3.0 3.0 5.0 2.0 1.0 1.0 2.0 2.0 2.0 5.0 5.0 2.0 4.0 5.0 4.0 1.0 5.0 4.0 4.0 5.0 2.0 2.0 4.0 4.0 2.0 4.0 5.0 5.0 3.0 2.0 4.0 3.0 2.0 5.0 4.0 5.0 1.0  
70 7.0 5.0 3.0 5.0 4.0 1.0 2.0 3.0 2.0 3.0 3.0 5.0 5.0 4.0 5.0 2.0 4.0 2.0 5.0 4.0 3.0 2.0 4.0 5.0 3.0 3.0 1.0 3.0 2.0 1.0 3.0 5.0 5.0 5.0 1.0 3.0 3.0 4.0 5.0 4.0 4.0 1.0 2.0 3.0 1.0 3.0 3.0 5.0 3.0 5.0 5.0  
125 12.0 4.0 5.0 4.0 4.0 4.0 3.0 3.0 3.0 2.0 2.0 2.0 2.0 4.0 1.0 3.0 4.0 2.0 3.0 4.0 1.0 2.0 3.0 4.0 1.0 1.0 2.0 5.0 2.0 3.0 3.0 1.0 3.0 4.0 5.0 3.0 2.0 1.0 1.0 5.0 4.0 1.0 2.0 2.0 3.0 3.0 4.0 1.0 5.0 4.0 3.0  
134 13.0 3.0 2.0 3.0 3.0 2.0 2.0 4.0 2.0 5.0 2.0 5.0 5.0 3.0 5.0 2.0 5.0 3.0 5.0 1.0 1.0 4.0 5.0 1.0 4.0 2.0 4.0 3.0 5.0 2.0 5.0 5.0 3.0 5.0 1.0 2.0 1.0 5.0 2.0 5.0 1.0 3.0 3.0 1.0 5.0 1.0 2.0 2.0 3.0 4.0 4.0  
48 7.0 1.0 4.0 4.0 4.0 1.0 4.0 5.0 4.0 3.0 5.0 5.0 1.0 5.0 1.0 4.0 4.0 4.0 2.0 1.0 2.0 5.0 5.0 2.0 4.0 5.0 5.0 2.0 2.0 2.0 5.0 2.0 1.0 3.0 1.0 3.0 2.0 4.0 4.0 5.0 4.0 1.0 3.0 1.0 4.0 2.0 4.0 1.0 4.0 5.0 2.0  
112 7.0 3.0 1.0 2.0 2.0 1.0 3.0 1.0 1.0 2.0 1.0 5.0 3.0 1.0 5.0 5.0 2.0 1.0 5.0 2.0 3.0 3.0 2.0 1.0 2.0 4.0 4.0 4.0 5.0 2.0 4.0 5.0 1.0 5.0 3.0 2.0 5.0 4.0 2.0 3.0 3.0 4.0 1.0 5.0 4.0 3.0 4.0 1.0 5.0 5.0 2.0  
123 8.0 5.0 2.0 4.0 1.0 1.0 3.0 5.0 1.0 3.0 4.0 5.0 3.0 3.0 1.0 4.0 5.0 3.0 3.0 3.0 3.0 5.0 3.0 4.0 3.0 5.0 3.0 1.0 3.0 1.0 5.0 5.0 5.0 5.0 2.0 2.0 1.0 3.0 4.0 2.0 4.0 4.0 2.0 1.0 1.0 5.0 1.0 3.0 5.0 4.0 5.0  
74 14.0 2.0 5.0 3.0 5.0 2.0 1.0 4.0 5.0 5.0 1.0 3.0 4.0 2.0 2.0 5.0 4.0 1.0 5.0 2.0 3.0 2.0 1.0 2.0 1.0 1.0 5.0 2.0 3.0 1.0 4.0 1.0 4.0 1.0 3.0 5.0 1.0 5.0 1.0 3.0 3.0 2.0 1.0 3.0 3.0 1.0 4.0 3.0 3.0 2.0 5.0  
12 9.0 4.0 5.0 4.0 1.0 2.0 2.0 2.0 3.0 3.0 2.0 5.0 4.0 4.0 5.0 2.0 2.0 1.0 1.0 1.0 2.0 4.0 2.0 1.0 1.0 3.0 5.0 5.0 4.0 2.0 1.0 5.0 1.0 2.0 3.0 4.0 5.0 3.0 5.0 4.0 4.0 3.0 5.0 4.0 5.0 4.0 4.0 3.0 5.0 2.0 4.0  
30 6.0 4.0 5.0 2.0 4.0 1.0 1.0 3.0 1.0 5.0 4.0 1.0 2.0 4.0 4.0 1.0 2.0 4.0 1.0 3.0 5.0 3.0 3.0 4.0 2.0 4.0 1.0 5.0 3.0 1.0 5.0 4.0 2.0 5.0 2.0 2.0 4.0 3.0 2.0 3.0 1.0 4.0 1.0 1.0 3.0 4.0 1.0 4.0 3.0 5.0 1.0  
89 9.0 2.0 4.0 2.0 3.0 1.0 1.0 2.0 4.0 4.0 1.0 3.0 4.0 1.0 2.0 1.0 2.0 4.0 3.0 2.0 5.0 5.0 5.0 3.0 4.0 3.0 2.0 5.0 2.0 4.0 2.0 5.0 5.0 5.0 1.0 1.0 5.0 3.0 5.0 3.0 2.0 3.0 4.0 2.0 3.0 2.0 2.0 5.0 2.0 2.0 3.0  
124 7.0 5.0 4.0 4.0 5.0 3.0 3.0 5.0 3.0 4.0 4.0 5.0 5.0 2.0 4.0 2.0 2.0 2.0 3.0 1.0 4.0 2.0 2.0 3.0 3.0 3.0 1.0 4.0 3.0 5.0 4.0 5.0 4.0 5.0 3.0 3.0 3.0 5.0 2.0 4.0 1.0 3.0 5.0 4.0 1.0 3.0 4.0 4.0 3.0 4.0 5.0  
26 11.0 3.0 1.0 4.0 1.0 3.0 2.0 5.0 4.0 4.0 1.0 4.0 2.0 2.0 5.0 4.0 2.0 3.0 1.0 2.0 1.0 5.0 3.0 1.0 4.0 5.0 4.0 5.0 4.0 1.0 1.0 3.0 4.0 1.0 1.0 2.0 2.0 2.0 1.0 3.0 5.0 5.0 4.0 4.0 3.0 1.0 3.0 4.0 2.0 5.0 4.0  
8 8.0 2.0 5.0 4.0 4.0 2.0 1.0 4.0 3.0 2.0 2.0 4.0 5.0 4.0 2.0 5.0 5.0 2.0 2.0 2.0 2.0 4.0 3.0 5.0 2.0 1.0 1.0 5.0 2.0 5.0 1.0 4.0 3.0 4.0 5.0 5.0 2.0 4.0 1.0 4.0 3.0 3.0 2.0 3.0 1.0 3.0 5.0 2.0 1.0 4.0 5.0  
102 14.0 2.0 2.0 1.0 3.0 3.0 2.0 2.0 2.0 2.0 1.0 1.0 5.0 1.0 3.0 4.0 2.0 4.0 3.0 2.0 1.0 1.0 2.0 2.0 3.0 1.0 5.0 2.0 5.0 3.0 3.0 5.0 5.0 1.0 5.0 2.0 3.0 4.0 1.0 5.0 2.0 3.0 5.0 5.0 3.0 4.0 4.0 3.0 5.0 2.0 1.0  
141 12.0 5.0 5.0 3.0 3.0 5.0 4.0 4.0 2.0 3.0 4.0 2.0 2.0 4.0 3.0 4.0 4.0 3.0 1.0 1.0 5.0 1.0 5.0 5.0 1.0 2.0 2.0 5.0 5.0 1.0 1.0 5.0 3.0 5.0 3.0 1.0 2.0 2.0 4.0 4.0 1.0 1.0 4.0 2.0 3.0 1.0 4.0 2.0 2.0 5.0 1.0  
3 12.0 5.0 3.0 3.0 3.0 4.0 3.0 2.0 1.0 5.0 2.0 2.0 5.0 3.0 4.0 2.0 4.0 3.0 2.0 5.0 5.0 1.0 4.0 2.0 5.0 4.0 2.0 5.0 4.0 5.0 2.0 5.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 3.0 5.0 1.0 3.0 2.0 3.0 2.0 2.0 5.0 1.0 5.0 2.0  
52 6.0 1.0 2.0 5.0 1.0 4.0 2.0 1.0 1.0 2.0 5.0 2.0 4.0 1.0 1.0 2.0 4.0 1.0 4.0 1.0 4.0 5.0 4.0 1.0 1.0 4.0 2.0 2.0 5.0 2.0 1.0 4.0 4.0 2.0 1.0 1.0 4.0 4.0 2.0 2.0 3.0 5.0 1.0 1.0 4.0 1.0 4.0 4.0 5.0 3.0 4.0  
22 8.0 4.0 1.0 1.0 3.0 2.0 5.0 5.0 4.0 2.0 3.0 4.0 1.0 3.0 2.0 1.0 2.0 2.0 4.0 1.0 5.0 2.0 2.0 3.0 3.0 2.0 5.0 2.0 1.0 1.0 5.0 4.0 3.0 5.0 3.0 5.0 5.0 3.0 2.0 2.0 3.0 5.0 4.0 5.0 2.0 5.0 2.0 5.0 4.0 4.0 3.0  
128 13.0 2.0 2.0 2.0 1.0 5.0 4.0 5.0 4.0 1.0 3.0 2.0 2.0 2.0 5.0 5.0 3.0 1.0 1.0 1.0 3.0 4.0 1.0 2.0 4.0 3.0 2.0 1.0 4.0 2.0 5.0 5.0 2.0 2.0 5.0 2.0 4.0 2.0 4.0 5.0 3.0 2.0 2.0 3.0 3.0 3.0 4.0 2.0 1.0 4.0 2.0  
34 8.0 3.0 5.0 3.0 4.0 4.0 4.0 5.0 5.0 4.0 1.0 2.0 5.0 2.0 4.0 2.0 5.0 3.0 5.0 4.0 2.0 2.0 1.0 2.0 2.0 2.0 1.0 3.0 3.0 1.0 5.0 2.0 5.0 2.0 1.0 5.0 1.0 4.0 1.0 1.0 2.0 4.0 1.0 1.0 2.0 4.0 2.0 2.0 3.0 1.0 4.0  
75 8.0 1.0 3.0 5.0 5.0 3.0 5.0 2.0 1.0 3.0 4.0 4.0 1.0 1.0 2.0 1.0 5.0 2.0 2.0 5.0 1.0 5.0 3.0 4.0 5.0 4.0 4.0 3.0 4.0 2.0 5.0 5.0 3.0 3.0 4.0 2.0 4.0 2.0 1.0 5.0 1.0 1.0 5.0 1.0 2.0 3.0 1.0 3.0 5.0 5.0 5.0  
87 7.0 4.0 5.0 3.0 3.0 2.0 2.0 3.0 1.0 5.0 2.0 5.0 4.0 2.0 3.0 3.0 2.0 1.0 4.0 1.0 3.0 4.0 2.0 1.0 3.0 4.0 4.0 4.0 1.0 4.0 4.0 2.0 1.0 4.0 1.0 5.0 2.0 1.0 3.0 4.0 3.0 3.0 5.0 2.0 2.0 4.0 4.0 4.0 3.0 3.0 1.0  
82 7.0 5.0 1.0 2.0 4.0 3.0 1.0 4.0 5.0 3.0 2.0 2.0 5.0 1.0 3.0 3.0 4.0 5.0 5.0 4.0 1.0 4.0 1.0 4.0 4.0 5.0 5.0 4.0 2.0 1.0 5.0 4.0 1.0 4.0 4.0 2.0 2.0 3.0 2.0 4.0 4.0 3.0 3.0 1.0 5.0 2.0 3.0 3.0 1.0 2.0 5.0  
10 11.0 3.0 4.0 5.0 3.0 3.0 4.0 4.0 5.0 1.0 3.0 3.0 2.0 5.0 4.0 3.0 3.0 2.0 5.0 3.0 4.0 3.0 4.0 1.0 1.0 3.0 1.0 3.0 1.0 5.0 3.0 4.0 4.0 2.0 1.0 5.0 4.0 3.0 2.0 5.0 5.0 1.0 5.0 4.0 5.0 2.0 3.0 3.0 2.0 2.0 4.0  
85 7.0 1.0 4.0 1.0 4.0 1.0 3.0 2.0 4.0 3.0 3.0 3.0 2.0 2.0 5.0 2.0 1.0 4.0 1.0 2.0 1.0 2.0 2.0 2.0 1.0 5.0 1.0 2.0 1.0 2.0 5.0 5.0 5.0 1.0 3.0 3.0 5.0 2.0 5.0 5.0 2.0 5.0 3.0 5.0 3.0 5.0 3.0 4.0 4.0 4.0 5.0  
149 8.0 5.0 3.0 1.0 3.0 1.0 4.0 4.0 2.0 5.0 1.0 1.0 2.0 1.0 5.0 4.0 5.0 3.0 4.0 3.0 4.0 1.0 5.0 5.0 5.0 3.0 4.0 3.0 5.0 2.0 3.0 1.0 5.0 1.0 1.0 5.0 5.0 1.0 5.0 2.0 2.0 4.0 4.0 3.0 3.0 4.0 2.0 2.0 5.0 4.0 5.0  
38 13.0 2.0 4.0 3.0 2.0 3.0 3.0 4.0 5.0 3.0 1.0 4.0 5.0 1.0 1.0 3.0 3.0 1.0 1.0 5.0 3.0 1.0 3.0 2.0 2.0 5.0 1.0 3.0 3.0 4.0 2.0 2.0 2.0 3.0 5.0 5.0 5.0 4.0 3.0 2.0 5.0 2.0 1.0 2.0 2.0 5.0 4.0 1.0 2.0 1.0 1.0  
53 9.0 3.0 5.0 3.0 1.0 2.0 5.0 4.0 2.0 1.0 1.0 2.0 2.0 4.0 1.0 5.0 5.0 1.0 3.0 1.0 4.0 3.0 1.0 2.0 1.0 4.0 5.0 5.0 5.0 4.0 1.0 4.0 3.0 2.0 2.0 2.0 3.0 2.0 5.0 3.0 5.0 1.0 5.0 3.0 1.0 1.0 4.0 4.0 2.0 3.0 3.0  
144 6.0 4.0 1.0 2.0 4.0 3.0 1.0 5.0 2.0 4.0 5.0 5.0 3.0 1.0 1.0 4.0 5.0 5.0 5.0 5.0 2.0 5.0 2.0 2.0 2.0 2.0 2.0 2.0 1.0 4.0 2.0 5.0 3.0 2.0 4.0 4.0 4.0 3.0 1.0 2.0 2.0 5.0 1.0 1.0 5.0 1.0 5.0 4.0 1.0 4.0 1.0  
108 9.0 3.0 5.0 4.0 2.0 2.0 3.0 1.0 4.0 2.0 2.0 3.0 5.0 3.0 5.0 4.0 1.0 1.0 3.0 3.0 3.0 4.0 1.0 5.0 5.0 1.0 4.0 5.0 2.0 5.0 4.0 2.0 2.0 1.0 5.0 4.0 3.0 3.0 3.0 3.0 4.0 3.0 2.0 3.0 1.0 4.0 3.0 3.0 2.0 4.0 3.0  
105 8.0 2.0 4.0 5.0 1.0 2.0 5.0 2.0 4.0 3.0 5.0 5.0 5.0 3.0 3.0 3.0 2.0 3.0 4.0 3.0 2.0 5.0 3.0 5.0 1.0 4.0 1.0 2.0 5.0 2.0 4.0 2.0 3.0 1.0 1.0 3.0 5.0 5.0 1.0 5.0 4.0 1.0 5.0 5.0 4.0 5.0 4.0 1.0 3.0 3.0 1.0  
110 7.0 3.0 2.0 2.0 2.0 1.0 4.0 1.0 5.0 3.0 4.0 4.0 2.0 4.0 4.0 5.0 1.0 4.0 2.0 3.0 4.0 4.0 2.0 5.0 4.0 2.0 5.0 1.0 4.0 2.0 1.0 5.0 5.0 3.0 2.0 4.0 5.0 4.0 5.0 5.0 3.0 3.0 3.0 2.0 5.0 2.0 3.0 1.0 1.0 2.0 1.0  
62 11.0 3.0 4.0 5.0 1.0 2.0 1.0 4.0 3.0 4.0 1.0 3.0 3.0 3.0 2.0 1.0 2.0 4.0 2.0 1.0 2.0 3.0 5.0 1.0 2.0 4.0 1.0 1.0 3.0 4.0 4.0 3.0 1.0 3.0 4.0 2.0 5.0 5.0 3.0 3.0 4.0 1.0 4.0 3.0 3.0 4.0 1.0 1.0 3.0 1.0 2.0  
45 7.0 2.0 1.0 3.0 4.0 5.0 1.0 2.0 2.0 4.0 3.0 1.0 2.0 3.0 2.0 2.0 1.0 5.0 1.0 3.0 5.0 1.0 3.0 2.0 5.0 2.0 5.0 3.0 5.0 1.0 1.0 5.0 2.0 5.0 2.0 4.0 3.0 3.0 4.0 2.0 4.0 5.0 5.0 1.0 4.0 3.0 1.0 2.0 4.0 3.0 1.0  
115 15.0 3.0 3.0 2.0 2.0 4.0 4.0 3.0 5.0 5.0 2.0 4.0 3.0 4.0 5.0 1.0 1.0 3.0 3.0 5.0 4.0 3.0 4.0 4.0 2.0 2.0 1.0 3.0 2.0 2.0 1.0 1.0 4.0 1.0 2.0 1.0 2.0 4.0 3.0 2.0 1.0 5.0 1.0 1.0 4.0 1.0 5.0 3.0 4.0 5.0 1.0  
18 7.0 2.0 2.0 4.0 2.0 5.0 4.0 2.0 1.0 3.0 1.0 1.0 1.0 2.0 1.0 1.0 2.0 3.0 2.0 1.0 3.0 1.0 2.0 1.0 2.0 2.0 5.0 4.0 2.0 3.0 4.0 4.0 4.0 2.0 1.0 5.0 5.0 1.0 3.0 2.0 4.0 1.0 3.0 4.0 5.0 2.0 4.0 2.0 5.0 5.0 5.0  
69 15.0 3.0 4.0 2.0 4.0 5.0 2.0 1.0 2.0 4.0 4.0 2.0 1.0 1.0 4.0 1.0 2.0 5.0 4.0 2.0 5.0 2.0 5.0 2.0 1.0 1.0 2.0 5.0 1.0 2.0 3.0 4.0 5.0 2.0 4.0 5.0 2.0 5.0 5.0 5.0 5.0 2.0 3.0 2.0 2.0 1.0 3.0 5.0 1.0 2.0 2.0  
103 7.0 5.0 3.0 2.0 3.0 1.0 5.0 4.0 4.0 1.0 5.0 3.0 5.0 1.0 1.0 5.0 1.0 3.0 4.0 2.0 1.0 1.0 2.0 1.0 5.0 2.0 1.0 3.0 1.0 4.0 5.0 2.0 3.0 4.0 3.0 2.0 2.0 5.0 1.0 2.0 2.0 1.0 2.0 3.0 1.0 1.0 5.0 5.0 5.0 1.0 2.0  
33 7.0 3.0 4.0 2.0 1.0 3.0 2.0 4.0 3.0 3.0 2.0 1.0 5.0 2.0 2.0 4.0 3.0 1.0 2.0 2.0 5.0 4.0 1.0 3.0 3.0 1.0 1.0 3.0 3.0 1.0 4.0 1.0 5.0 1.0 4.0 4.0 5.0 3.0 2.0 4.0 4.0 1.0 2.0 1.0 2.0 3.0 3.0 3.0 2.0 2.0 5.0  
80 11.0 3.0 3.0 4.0 1.0 4.0 5.0 3.0 5.0 1.0 2.0 2.0 4.0 3.0 4.0 4.0 4.0 2.0 5.0 3.0 4.0 5.0 3.0 5.0 3.0 5.0 2.0 4.0 3.0 5.0 4.0 5.0 2.0 3.0 3.0 1.0 1.0 3.0 4.0 2.0 2.0 3.0 5.0 3.0 4.0 2.0 3.0 1.0 4.0 3.0 3.0  
79 6.0 3.0 5.0 1.0 1.0 3.0 2.0 1.0 2.0 5.0 1.0 1.0 1.0 2.0 4.0 5.0 2.0 4.0 2.0 5.0 3.0 2.0 1.0 4.0 5.0 4.0 2.0 3.0 3.0 2.0 5.0 1.0 1.0 4.0 3.0 5.0 3.0 1.0 4.0 3.0 3.0 3.0 2.0 2.0 1.0 3.0 5.0 1.0 1.0 2.0 2.0  
11 12.0 1.0 1.0 3.0 3.0 4.0 3.0 1.0 2.0 4.0 5.0 4.0 1.0 1.0 5.0 1.0 3.0 5.0 1.0 4.0 1.0 2.0 5.0 1.0 2.0 2.0 3.0 2.0 1.0 3.0 1.0 5.0 3.0 4.0 5.0 1.0 3.0 4.0 3.0 4.0 3.0 3.0 3.0 5.0 1.0 3.0 1.0 5.0 2.0 4.0 4.0  
59 13.0 5.0 1.0 3.0 3.0 2.0 3.0 5.0 1.0 5.0 1.0 1.0 3.0 2.0 4.0 5.0 4.0 5.0 4.0 2.0 5.0 2.0 4.0 3.0 1.0 2.0 3.0 2.0 5.0 5.0 2.0 4.0 1.0 2.0 2.0 3.0 1.0 1.0 5.0 3.0 5.0 1.0 4.0 4.0 3.0 5.0 5.0 3.0 1.0 3.0 2.0  
117 10.0 4.0 2.0 5.0 5.0 4.0 2.0 1.0 5.0 4.0 3.0 5.0 4.0 1.0 1.0 5.0 3.0 4.0 5.0 1.0 2.0 4.0 5.0 4.0 4.0 5.0 3.0 3.0 5.0 5.0 5.0 5.0 5.0 2.0 2.0 1.0 1.0 5.0 2.0 3.0 4.0 2.0 1.0 4.0 3.0 1.0 3.0 3.0 2.0 2.0 3.0  
4 15.0 5.0 1.0 3.0 3.0 1.0 3.0 5.0 4.0 4.0 1.0 5.0 2.0 2.0 2.0 3.0 3.0 4.0 3.0 2.0 4.0 1.0 1.0 4.0 1.0 2.0 5.0 4.0 5.0 2.0 2.0 2.0 3.0 1.0 4.0 4.0 4.0 1.0 1.0 2.0 2.0 1.0 2.0 2.0 5.0 5.0 4.0 1.0 5.0 5.0 3.0  
15 14.0 4.0 2.0 3.0 2.0 4.0 1.0 5.0 5.0 3.0 5.0 3.0 3.0 2.0 3.0 3.0 5.0 2.0 1.0 4.0 5.0 4.0 3.0 3.0 2.0 1.0 5.0 4.0 5.0 1.0 3.0 2.0 3.0 4.0 4.0 3.0 2.0 5.0 3.0 4.0 1.0 4.0 2.0 4.0 4.0 5.0 2.0 4.0 1.0 4.0 3.0  
7 6.0 2.0 3.0 4.0 2.0 4.0 1.0 1.0 3.0 3.0 2.0 2.0 4.0 4.0 5.0 2.0 2.0 3.0 1.0 3.0 1.0 2.0 4.0 1.0 4.0 4.0 1.0 3.0 4.0 3.0 2.0 5.0 4.0 5.0 3.0 3.0 1.0 3.0 3.0 3.0 5.0 3.0 3.0 1.0 4.0 1.0 3.0 1.0 5.0 1.0 2.0  
101 13.0 2.0 1.0 3.0 1.0 5.0 1.0 3.0 3.0 4.0 1.0 2.0 2.0 4.0 1.0 1.0 5.0 4.0 1.0 2.0 4.0 2.0 5.0 2.0 3.0 2.0 5.0 4.0 1.0 2.0 2.0 1.0 4.0 3.0 3.0 4.0 3.0 3.0 3.0 3.0 2.0 5.0 3.0 2.0 3.0 4.0 3.0 5.0 3.0 4.0 4.0  
140 11.0 5.0 3.0 5.0 4.0 4.0 3.0 2.0 3.0 4.0 5.0 1.0 4.0 5.0 5.0 2.0 2.0 3.0 3.0 3.0 1.0 2.0 4.0 4.0 1.0 1.0 5.0 2.0 5.0 5.0 1.0 2.0 1.0 1.0 4.0 5.0 3.0 4.0 1.0 2.0 1.0 3.0 1.0 1.0 5.0 1.0 4.0 5.0 1.0 2.0 2.0  
2 11.0 4.0 2.0 1.0 4.0 2.0 2.0 1.0 3.0 1.0 4.0 4.0 2.0 4.0 2.0 5.0 3.0 4.0 1.0 1.0 2.0 3.0 4.0 1.0 5.0 2.0 3.0 5.0 2.0 4.0 3.0 4.0 5.0 4.0 2.0 4.0 2.0 5.0 4.0 1.0 1.0 1.0 1.0 5.0 4.0 5.0 5.0 4.0 4.0 1.0 1.0  
77 15.0 2.0 2.0 2.0 5.0 5.0 2.0 4.0 4.0 2.0 3.0 1.0 5.0 5.0 1.0 2.0 2.0 1.0 4.0 5.0 2.0 5.0 3.0 4.0 4.0 5.0 2.0 4.0 4.0 1.0 2.0 5.0 2.0 5.0 4.0 5.0 3.0 4.0 3.0 3.0 5.0 1.0 2.0 4.0 2.0 5.0 4.0 2.0 5.0 3.0 5.0  
100 10.0 5.0 4.0 5.0 1.0 2.0 2.0 2.0 4.0 3.0 3.0 3.0 2.0 5.0 3.0 2.0 1.0 2.0 3.0 1.0 5.0 5.0 4.0 4.0 3.0 3.0 1.0 4.0 1.0 4.0 4.0 2.0 5.0 1.0 4.0 2.0 2.0 2.0 1.0 1.0 3.0 5.0 4.0 4.0 3.0 4.0 3.0 3.0 2.0 1.0 5.0  
28 12.0 1.0 3.0 4.0 2.0 5.0 3.0 1.0 5.0 2.0 4.0 1.0 4.0 5.0 5.0 2.0 3.0 1.0 1.0 1.0 4.0 2.0 5.0 5.0 4.0 1.0 5.0 1.0 4.0 5.0 1.0 3.0 4.0 1.0 3.0 5.0 4.0 2.0 5.0 5.0 5.0 1.0 2.0 1.0 1.0 3.0 2.0 3.0 1.0 4.0 2.0  
121 14.0 2.0 3.0 4.0 5.0 5.0 1.0 2.0 3.0 3.0 4.0 1.0 1.0 2.0 3.0 5.0 1.0 4.0 4.0 2.0 2.0 1.0 1.0 1.0 2.0 3.0 5.0 1.0 5.0 1.0 1.0 3.0 4.0 1.0 2.0 4.0 5.0 5.0 5.0 4.0 3.0 1.0 4.0 2.0 5.0 2.0 1.0 1.0 4.0 1.0 5.0  
109 12.0 3.0 5.0 4.0 3.0 4.0 1.0 1.0 5.0 3.0 1.0 3.0 4.0 5.0 1.0 1.0 4.0 2.0 4.0 1.0 4.0 4.0 4.0 1.0 5.0 1.0 5.0 2.0 4.0 5.0 5.0 4.0 5.0 1.0 2.0 2.0 4.0 5.0 4.0 4.0 5.0 1.0 2.0 3.0 3.0 5.0 2.0 1.0 5.0 2.0 5.0  
92 6.0 4.0 1.0 3.0 1.0 1.0 5.0 4.0 2.0 2.0 2.0 3.0 2.0 1.0 3.0 1.0 1.0 4.0 2.0 3.0 5.0 3.0 2.0 3.0 3.0 4.0 5.0 4.0 3.0 5.0 5.0 3.0 1.0 5.0 3.0 4.0 4.0 2.0 4.0 5.0 5.0 1.0 3.0 4.0 4.0 2.0 2.0 5.0 4.0 4.0 4.0  
126 7.0 3.0 1.0 3.0 5.0 1.0 3.0 3.0 2.0 1.0 5.0 2.0 4.0 3.0 5.0 1.0 4.0 5.0 1.0 3.0 5.0 3.0 5.0 5.0 3.0 5.0 5.0 1.0 3.0 1.0 1.0 1.0 4.0 2.0 5.0 3.0 1.0 1.0 2.0 2.0 2.0 5.0 1.0 3.0 4.0 1.0 4.0 2.0 5.0 4.0 5.0  
127 9.0 4.0 1.0 5.0 3.0 4.0 4.0 2.0 4.0 1.0 5.0 5.0 3.0 2.0 1.0 5.0 5.0 2.0 3.0 5.0 2.0 5.0 4.0 3.0 4.0 3.0 4.0 5.0 4.0 1.0 1.0 1.0 3.0 2.0 1.0 3.0 1.0 4.0 3.0 4.0 5.0 4.0 5.0 4.0 5.0 5.0 1.0 3.0 3.0 1.0 3.0  
