150 40
NETWORK_TREE :
24 12.0 5.0 1.0 3.0 2.0 3.0 4.0 4.0 3.0 1.0 3.0 5.0 4.0 4.0 3.0 4.0 3.0 4.0 4.0 2.0 4.0 3.0 1.0 4.0 4.0 4.0 4.0 5.0 1.0 1.0 3.0 5.0 5.0 3.0 5.0 3.0 3.0 1.0 4.0 3.0 1.0  
42 6.0 4.0 4.0 4.0 5.0 2.0 3.0 5.0 2.0 5.0 4.0 2.0 4.0 4.0 2.0 1.0 4.0 5.0 4.0 4.0 4.0 1.0 2.0 1.0 2.0 5.0 4.0 5.0 5.0 3.0 3.0 1.0 3.0 1.0 5.0 3.0 2.0 2.0 2.0 5.0 2.0  
83 11.0 3.0 5.0 1.0 5.0 1.0 4.0 2.0 4.0 2.0 5.0 3.0 2.0 1.0 2.0 2.0 4.0 3.0 5.0 2.0 1.0 1.0 2.0 4.0 4.0 1.0 4.0 4.0 3.0 3.0 2.0 3.0 3.0 2.0 3.0 1.0 2.0 1.0 1.0 2.0 3.0  
147 15.0 2.0 1.0 1.0 1.0 5.0 3.0 3.0 4.0 4.0 1.0 5.0 5.0 2.0 1.0 1.0 2.0 4.0 1.0 1.0 2.0 1.0 4.0 3.0 3.0 5.0 2.0 1.0 2.0 3.0 3.0 5.0 3.0 4.0 1.0 3.0 1.0 5.0 2.0 4.0 3.0  
131 13.0 2.0 5.0 3.0 2.0 3.0 4.0 2.0 2.0 5.0 5.0 1.0 1.0 5.0 4.0 2.0 2.0 5.0 3.0 3.0 4.0 1.0 3.0 1.0 1.0 3.0 2.0 4.0 3.0 1.0 4.0 1.0 1.0 1.0 5.0 4.0 2.0 1.0 1.0 2.0 4.0  
135 6.0 3.0 4.0 4.0 2.0 4.0 1.0 5.0 4.0 2.0 3.0 3.0 1.0 1.0 2.0 4.0 2.0 2.0 4.0 5.0 5.0 4.0 2.0 1.0 5.0 3.0 1.0 1.0 1.0 2.0 3.0 4.0 4.0 2.0 4.0 4.0 4.0 1.0 2.0 2.0 4.0  
148 15.0 4.0 4.0 1.0 1.0 5.0 1.0 3.0 2.0 2.0 2.0 4.0 3.0 3.0 1.0 5.0 2.0 5.0 3.0 3.0 5.0 4.0 5.0 5.0 1.0 3.0 2.0 1.0 3.0 3.0 5.0 3.0 5.0 1.0 5.0 3.0 5.0 3.0 2.0 4.0 4.0  
36 14.0 2.0 1.0 1.0 3.0 1.0 2.0 3.0 2.0 1.0 5.0 3.0 5.0 5.0 5.0 4.0 3.0 5.0 3.0 5.0 5.0 2.0 4.0 1.0 4.0 5.0 5.0 3.0 1.0 3.0 4.0 3.0 3.0 3.0 5.0 4.0 3.0 3.0 2.0 5.0 2.0  
103 14.0 3.0 5.0 4.0 1.0 5.0 2.0 1.0 5.0 3.0 3.0 3.0 3.0 2.0 3.0 2.0 5.0 2.0 1.0 3.0 1.0 1.0 4.0 1.0 1.0 3.0 4.0 3.0 2.0 5.0 3.0 1.0 1.0 3.0 3.0 3.0 5.0 2.0 3.0 1.0 1.0  
38 6.0 1.0 4.0 4.0 1.0 3.0 5.0 2.0 3.0 2.0 4.0 3.0 1.0 5.0 2.0 1.0 4.0 1.0 1.0 3.0 2.0 2.0 1.0 3.0 3.0 4.0 1.0 4.0 2.0 4.0 3.0 1.0 5.0 4.0 5.0 2.0 5.0 1.0 1.0 4.0 2.0  
20 13.0 2.0 2.0 3.0 2.0 2.0 4.0 2.0 4.0 3.0 5.0 5.0 2.0 5.0 3.0 2.0 2.0 5.0 2.0 4.0 3.0 5.0 2.0 4.0 1.0 5.0 5.0 3.0 5.0 1.0 4.0 1.0 3.0 5.0 3.0 5.0 3.0 1.0 5.0 2.0 1.0  
136 15.0 1.0 2.0 5.0 2.0 3.0 2.0 4.0 2.0 1.0 5.0 2.0 2.0 4.0 1.0 2.0 4.0 4.0 3.0 3.0 2.0 1.0 4.0 3.0 5.0 5.0 2.0 1.0 1.0 2.0 2.0 2.0 5.0 5.0 3.0 3.0 2.0 2.0 5.0 1.0 5.0  
56 8.0 1.0 2.0 2.0 3.0 4.0 2.0 2.0 5.0 2.0 4.0 1.0 2.0 1.0 3.0 3.0 5.0 1.0 2.0 4.0 1.0 5.0 5.0 4.0 3.0 1.0 5.0 3.0 3.0 5.0 4.0 1.0 1.0 1.0 5.0 5.0 1.0 2.0 4.0 3.0 2.0  
22 11.0 3.0 1.0 4.0 2.0 2.0 2.0 2.0 2.0 3.0 1.0 5.0 1.0 3.0 3.0 2.0 3.0 3.0 5.0 4.0 2.0 2.0 5.0 4.0 3.0 3.0 1.0 4.0 5.0 5.0 4.0 1.0 1.0 5.0 1.0 3.0 3.0 4.0 1.0 5.0 1.0  
128 13.0 5.0 3.0 4.0 4.0 5.0 1.0 2.0 2.0 5.0 1.0 4.0 5.0 1.0 4.0 2.0 1.0 2.0 5.0 2.0 2.0 4.0 2.0 5.0 3.0 3.0 4.0 5.0 4.0 4.0 2.0 2.0 4.0 4.0 4.0 4.0 2.0 5.0 4.0 2.0 3.0  
97 15.0 3.0 2.0 2.0 2.0 1.0 5.0 2.0 4.0 5.0 4.0 2.0 4.0 3.0 5.0 5.0 1.0 2.0 1.0 2.0 1.0 2.0 3.0 1.0 4.0 2.0 2.0 1.0 1.0 1.0 4.0 4.0 4.0 1.0 4.0 2.0 3.0 2.0 1.0 2.0 2.0  
114 14.0 4.0 3.0 4.0 1.0 4.0 5.0 2.0 5.0 4.0 5.0 2.0 2.0 2.0 3.0 5.0 1.0 2.0 4.0 4.0 2.0 3.0 1.0 4.0 5.0 1.0 1.0 2.0 2.0 5.0 3.0 5.0 4.0 1.0 1.0 4.0 3.0 3.0 5.0 3.0 1.0  
34 10.0 4.0 4.0 4.0 4.0 1.0 4.0 4.0 4.0 1.0 1.0 2.0 4.0 1.0 2.0 5.0 2.0 1.0 2.0 3.0 3.0 1.0 1.0 3.0 4.0 1.0 2.0 5.0 5.0 3.0 2.0 4.0 3.0 2.0 1.0 1.0 1.0 4.0 2.0 1.0 3.0  
88 9.0 1.0 5.0 5.0 2.0 5.0 2.0 5.0 1.0 4.0 4.0 5.0 3.0 2.0 1.0 1.0 4.0 5.0 3.0 2.0 4.0 3.0 2.0 3.0 3.0 1.0 5.0 2.0 1.0 2.0 1.0 3.0 3.0 5.0 5.0 3.0 4.0 1.0 2.0 3.0 5.0  
96 14.0 3.0 2.0 3.0 4.0 4.0 5.0 3.0 3.0 5.0 4.0 1.0 5.0 3.0 5.0 1.0 4.0 5.0 5.0 2.0 1.0 1.0 2.0 5.0 5.0 1.0 2.0 3.0 1.0 4.0 5.0 3.0 3.0 1.0 5.0 2.0 2.0 1.0 4.0 3.0 5.0  
21 11.0 1.0 3.0 1.0 2.0 4.0 2.0 1.0 5.0 1.0 4.0 2.0 1.0 4.0 2.0 1.0 5.0 3.0 4.0 4.0 5.0 1.0 2.0 2.0 2.0 2.0 4.0 3.0 2.0 4.0 1.0 1.0 5.0 1.0 4.0 4.0 5.0 4.0 4.0 1.0 4.0  
119 6.0 2.0 4.0 2.0 5.0 3.0 2.0 5.0 4.0 3.0 1.0 4.0 4.0 1.0 3.0 1.0 2.0 2.0 5.0 4.0 4.0 1.0 2.0 2.0 4.0 3.0 4.0 1.0 5.0 1.0 5.0 5.0 2.0 2.0 1.0 3.0 5.0 3.0 1.0 1.0 4.0  
100 11.0 2.0 2.0 4.0 5.0 1.0 4.0 4.0 1.0 1.0 5.0 3.0 5.0 1.0 4.0 2.0 3.0 5.0 2.0 3.0 1.0 1.0 1.0 5.0 3.0 3.0 5.0 3.0 2.0 3.0 3.0 1.0 3.0 4.0 4.0 3.0 2.0 1.0 4.0 1.0 2.0  
105 11.0 5.0 1.0 5.0 2.0 2.0 1.0 2.0 5.0 4.0 4.0 1.0 1.0 4.0 5.0 4.0 5.0 5.0 1.0 4.0 4.0 3.0 2.0 4.0 4.0 1.0 2.0 5.0 1.0 1.0 5.0 4.0 3.0 1.0 5.0 5.0 5.0 5.0 1.0 5.0 2.0  
10 15.0 5.0 5.0 2.0 1.0 5.0 1.0 1.0 3.0 2.0 5.0 1.0 3.0 3.0 1.0 2.0 4.0 5.0 4.0 3.0 5.0 5.0 5.0 3.0 4.0 3.0 1.0 4.0 4.0 4.0 4.0 5.0 2.0 1.0 1.0 4.0 4.0 3.0 1.0 5.0 2.0  
27 6.0 3.0 3.0 2.0 2.0 1.0 1.0 3.0 3.0 5.0 1.0 2.0 3.0 4.0 4.0 5.0 4.0 1.0 2.0 4.0 3.0 4.0 5.0 3.0 5.0 5.0 3.0 3.0 2.0 4.0 3.0 3.0 5.0 1.0 3.0 4.0 1.0 5.0 1.0 3.0 5.0  
77 10.0 1.0 1.0 1.0 5.0 4.0 5.0 5.0 5.0 5.0 2.0 2.0 5.0 3.0 5.0 1.0 1.0 1.0 5.0 5.0 5.0 4.0 2.0 2.0 1.0 2.0 3.0 1.0 2.0 2.0 4.0 5.0 3.0 3.0 1.0 4.0 4.0 1.0 3.0 4.0 2.0  
35 6.0 5.0 1.0 2.0 1.0 3.0 5.0 5.0 4.0 3.0 3.0 4.0 2.0 5.0 5.0 2.0 1.0 3.0 5.0 2.0 5.0 4.0 4.0 1.0 3.0 1.0 1.0 5.0 1.0 5.0 1.0 1.0 3.0 1.0 2.0 5.0 1.0 2.0 3.0 5.0 3.0  
74 13.0 1.0 4.0 5.0 4.0 5.0 5.0 5.0 2.0 5.0 1.0 2.0 4.0 3.0 1.0 5.0 2.0 5.0 3.0 4.0 5.0 5.0 5.0 1.0 2.0 3.0 3.0 5.0 5.0 1.0 3.0 1.0 2.0 4.0 2.0 2.0 2.0 2.0 3.0 2.0 3.0  
2 15.0 5.0 2.0 1.0 3.0 2.0 1.0 1.0 3.0 1.0 2.0 5.0 4.0 4.0 4.0 4.0 3.0 2.0 3.0 4.0 3.0 3.0 3.0 4.0 2.0 2.0 2.0 5.0 3.0 2.0 4.0 4.0 3.0 2.0 3.0 2.0 1.0 2.0 3.0 5.0 4.0  
92 11.0 4.0 5.0 4.0 4.0 1.0 5.0 5.0 2.0 3.0 1.0 3.0 3.0 5.0 2.0 4.0 3.0 2.0 3.0 4.0 2.0 4.0 5.0 5.0 5.0 3.0 3.0 5.0 1.0 1.0 3.0 3.0 4.0 2.0 1.0 2.0 1.0 2.0 2.0 1.0 2.0  
81 11.0 3.0 5.0 2.0 1.0 5.0 2.0 1.0 1.0 2.0 1.0 2.0 1.0 3.0 2.0 2.0 1.0 1.0 1.0 1.0 5.0 3.0 3.0 5.0 4.0 5.0 5.0 4.0 2.0 2.0 1.0 2.0 4.0 1.0 3.0 5.0 1.0 3.0 2.0 2.0 3.0  
58 6.0 1.0 2.0 3.0 5.0 3.0 1.0 4.0 2.0 4.0 4.0 4.0 4.0 1.0 5.0 5.0 3.0 4.0 3.0 4.0 2.0 1.0 4.0 5.0 1.0 2.0 2.0 3.0 1.0 4.0 3.0 3.0 4.0 3.0 3.0 5.0 5.0 3.0 3.0 2.0 1.0  
33 14.0 5.0 3.0 5.0 4.0 5.0 4.0 3.0 1.0 3.0 5.0 2.0 3.0 4.0 5.0 4.0 3.0 5.0 4.0 5.0 4.0 4.0 3.0 5.0 3.0 5.0 3.0 4.0 4.0 3.0 4.0 1.0 1.0 3.0 5.0 1.0 1.0 4.0 2.0 1.0 5.0  
85 6.0 5.0 1.0 5.0 5.0 4.0 5.0 2.0 4.0 3.0 3.0 5.0 5.0 5.0 5.0 2.0 4.0 5.0 5.0 3.0 3.0 1.0 5.0 3.0 5.0 5.0 5.0 4.0 4.0 4.0 2.0 1.0 4.0 1.0 5.0 1.0 1.0 3.0 1.0 4.0 2.0  
63 7.0 1.0 5.0 2.0 1.0 4.0 3.0 2.0 3.0 5.0 2.0 4.0 3.0 3.0 2.0 4.0 5.0 5.0 5.0 3.0 4.0 3.0 3.0 1.0 2.0 2.0 1.0 4.0 2.0 4.0 5.0 5.0 5.0 3.0 1.0 3.0 2.0 4.0 4.0 4.0 1.0  
101 9.0 3.0 4.0 1.0 1.0 4.0 2.0 2.0 5.0 3.0 2.0 3.0 1.0 4.0 4.0 1.0 5.0 5.0 4.0 2.0 3.0 1.0 2.0 5.0 4.0 2.0 2.0 4.0 4.0 1.0 4.0 3.0 5.0 4.0 4.0 4.0 3.0 4.0 5.0 2.0 5.0  
82 14.0 1.0 1.0 3.0 3.0 1.0 2.0 5.0 3.0 3.0 3.0 5.0 3.0 4.0 1.0 3.0 5.0 5.0 4.0 3.0 2.0 4.0 5.0 5.0 2.0 1.0 1.0 4.0 1.0 1.0 1.0 1.0 2.0 2.0 5.0 4.0 5.0 4.0 1.0 5.0 5.0  
68 14.0 5.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 1.0 4.0 2.0 5.0 4.0 1.0 2.0 3.0 2.0 2.0 3.0 3.0 2.0 5.0 4.0 5.0 5.0 1.0 5.0 1.0 2.0 2.0 2.0 3.0 1.0 2.0 1.0 5.0 5.0 2.0 1.0 5.0  
31 10.0 4.0 3.0 1.0 4.0 5.0 5.0 5.0 4.0 2.0 5.0 4.0 3.0 4.0 5.0 5.0 1.0 4.0 1.0 5.0 2.0 3.0 2.0 4.0 1.0 4.0 4.0 4.0 2.0 4.0 2.0 2.0 3.0 3.0 1.0 1.0 2.0 4.0 3.0 5.0 2.0  
112 12.0 3.0 4.0 3.0 2.0 5.0 5.0 2.0 2.0 5.0 4.0 1.0 2.0 1.0 1.0 5.0 1.0 2.0 4.0 5.0 3.0 4.0 3.0 1.0 5.0 5.0 5.0 3.0 4.0 1.0 4.0 2.0 2.0 5.0 3.0 5.0 4.0 3.0 1.0 4.0 4.0  
54 10.0 1.0 4.0 2.0 3.0 5.0 3.0 4.0 1.0 3.0 4.0 5.0 5.0 3.0 1.0 2.0 1.0 2.0 1.0 5.0 4.0 5.0 1.0 1.0 4.0 2.0 3.0 3.0 4.0 1.0 4.0 5.0 5.0 1.0 5.0 5.0 5.0 1.0 2.0 3.0 2.0  
65 15.0 3.0 5.0 2.0 4.0 1.0 4.0 2.0 5.0 1.0 4.0 4.0 5.0 3.0 3.0 3.0 3.0 3.0 1.0 2.0 4.0 4.0 3.0 1.0 4.0 4.0 1.0 5.0 4.0 1.0 5.0 1.0 2.0 5.0 2.0 1.0 1.0 1.0 2.0 4.0 2.0  
37 10.0 4.0 2.0 4.0 2.0 4.0 2.0 2.0 5.0 4.0 5.0 5.0 1.0 3.0 1.0 5.0 1.0 2.0 1.0 4.0 4.0 2.0 1.0 1.0 1.0 1.0 4.0 3.0 1.0 3.0 4.0 4.0 3.0 3.0 4.0 2.0 2.0 3.0 4.0 2.0 1.0  
138 9.0 2.0 1.0 2.0 4.0 1.0 1.0 1.0 4.0 4.0 1.0 4.0 5.0 4.0 5.0 3.0 5.0 3.0 2.0 2.0 2.0 4.0 4.0 2.0 2.0 2.0 5.0 5.0 4.0 2.0 4.0 3.0 4.0 5.0 4.0 3.0 1.0 4.0 2.0 5.0 2.0  
41 11.0 2.0 4.0 2.0 3.0 4.0 5.0 5.0 5.0 4.0 4.0 4.0 1.0 5.0 4.0 2.0 5.0 2.0 2.0 2.0 3.0 3.0 5.0 5.0 4.0 5.0 3.0 5.0 5.0 5.0 1.0 3.0 2.0 1.0 2.0 5.0 1.0 1.0 2.0 3.0 4.0  
127 12.0 5.0 4.0 5.0 3.0 5.0 5.0 1.0 1.0 1.0 5.0 2.0 5.0 3.0 4.0 1.0 3.0 5.0 1.0 2.0 3.0 1.0 3.0 2.0 3.0 2.0 5.0 4.0 4.0 5.0 2.0 4.0 3.0 4.0 3.0 4.0 1.0 3.0 2.0 5.0 2.0  
129 8.0 2.0 3.0 5.0 5.0 3.0 5.0 1.0 4.0 5.0 4.0 2.0 4.0 4.0 5.0 5.0 4.0 1.0 5.0 5.0 4.0 5.0 1.0 4.0 2.0 3.0 4.0 1.0 5.0 5.0 1.0 5.0 4.0 1.0 4.0 2.0 3.0 5.0 5.0 2.0 3.0  
76 9.0 1.0 3.0 1.0 5.0 5.0 5.0 3.0 5.0 5.0 5.0 1.0 4.0 3.0 1.0 5.0 3.0 4.0 4.0 2.0 3.0 3.0 3.0 1.0 1.0 5.0 5.0 5.0 1.0 3.0 1.0 5.0 3.0 3.0 3.0 5.0 4.0 1.0 1.0 4.0 1.0  
145 13.0 4.0 3.0 4.0 4.0 3.0 4.0 3.0 4.0 2.0 5.0 5.0 2.0 4.0 2.0 2.0 5.0 1.0 2.0 4.0 4.0 1.0 5.0 1.0 4.0 4.0 1.0 5.0 4.0 4.0 2.0 4.0 2.0 2.0 4.0 2.0 3.0 3.0 2.0 1.0 1.0  
50 15.0 5.0 1.0 3.0 3.0 2.0 1.0 3.0 5.0 3.0 4.0 4.0 4.0 5.0 2.0 2.0 1.0 1.0 2.0 1.0 3.0 3.0 1.0 4.0 4.0 3.0 1.0 1.0 5.0 1.0 5.0 2.0 5.0 4.0 2.0 4.0 4.0 5.0 5.0 3.0 3.0  
80 12.0 2.0 4.0 5.0 5.0 2.0 5.0 3.0 1.0 1.0 3.0 1.0 4.0 1.0 5.0 3.0 2.0 1.0 2.0 3.0 1.0 5.0 4.0 4.0 2.0 5.0 3.0 1.0 4.0 2.0 3.0 2.0 1.0 1.0 2.0 1.0 3.0 4.0 1.0 5.0 3.0  
49 9.0 5.0 2.0 3.0 5.0 2.0 4.0 1.0 3.0 2.0 3.0 5.0 4.0 1.0 1.0 3.0 3.0 5.0 1.0 3.0 4.0 2.0 5.0 4.0 3.0 2.0 3.0 1.0 3.0 3.0 4.0 3.0 5.0 3.0 2.0 3.0 1.0 4.0 1.0 5.0 4.0  
102 12.0 3.0 5.0 1.0 5.0 4.0 4.0 2.0 4.0 3.0 2.0 1.0 2.0 2.0 1.0 2.0 1.0 1.0 5.0 4.0 4.0 1.0 1.0 1.0 4.0 3.0 2.0 4.0 1.0 5.0 3.0 3.0 1.0 1.0 3.0 4.0 1.0 3.0 1.0 4.0 1.0  
1 7.0 4.0 2.0 3.0 5.0 1.0 2.0 1.0 5.0 3.0 5.0 4.0 2.0 1.0 1.0 1.0 2.0 3.0 3.0 1.0 5.0 3.0 2.0 5.0 2.0 2.0 5.0 3.0 1.0 2.0 2.0 2.0 4.0 3.0 3.0 2.0 2.0 3.0 1.0 4.0 5.0  
47 13.0 4.0 4.0 3.0 5.0 5.0 3.0 5.0 1.0 3.0 2.0 2.0 5.0 2.0 5.0 1.0 1.0 4.0 5.0 3.0 5.0 1.0 3.0 1.0 5.0 2.0 2.0 4.0 1.0 1.0 5.0 1.0 3.0 4.0 5.0 2.0 2.0 5.0 3.0 3.0 2.0  
140 7.0 2.0 1.0 2.0 1.0 5.0 1.0 2.0 2.0 2.0 4.0 4.0 1.0 1.0 1.0 2.0 2.0 2.0 1.0 4.0 2.0 3.0 5.0 3.0 3.0 5.0 3.0 1.0 4.0 4.0 3.0 4.0 1.0 3.0 2.0 4.0 1.0 5.0 4.0 5.0 3.0  
12 13.0 3.0 4.0 3.0 4.0 1.0 3.0 3.0 2.0 1.0 5.0 4.0 4.0 1.0 1.0 5.0 5.0 1.0 4.0 2.0 2.0 5.0 3.0 2.0 4.0 4.0 5.0 5.0 1.0 4.0 4.0 3.0 5.0 5.0 4.0 2.0 2.0 4.0 3.0 3.0 3.0  
124 8.0 4.0 3.0 5.0 5.0 4.0 4.0 1.0 3.0 5.0 4.0 4.0 3.0 1.0 3.0 1.0 1.0 2.0 5.0 5.0 4.0 4.0 3.0 4.0 1.0 5.0 2.0 4.0 5.0 3.0 1.0 5.0 1.0 3.0 1.0 1.0 5.0 4.0 5.0 4.0 5.0  
32 6.0 4.0 4.0 4.0 2.0 3.0 2.0 4.0 5.0 5.0 5.0 5.0 4.0 4.0 1.0 3.0 4.0 3.0 5.0 1.0 4.0 3.0 5.0 2.0 5.0 4.0 1.0 4.0 3.0 2.0 2.0 2.0 5.0 5.0 1.0 4.0 1.0 1.0 3.0 5.0 2.0  
4 12.0 1.0 2.0 1.0 3.0 5.0 2.0 1.0 5.0 3.0 1.0 1.0 2.0 1.0 3.0 5.0 3.0 3.0 1.0 4.0 3.0 2.0 5.0 3.0 5.0 4.0 5.0 2.0 1.0 4.0 4.0 3.0 2.0 2.0 5.0 3.0 5.0 4.0 1.0 1.0 2.0  
94 10.0 3.0 2.0 5.0 2.0 4.0 3.0 2.0 2.0 2.0 5.0 1.0 4.0 5.0 5.0 2.0 1.0 3.0 1.0 5.0 5.0 4.0 5.0 4.0 4.0 3.0 3.0 4.0 3.0 4.0 3.0 3.0 1.0 2.0 5.0 1.0 5.0 2.0 5.0 2.0 4.0  
51 13.0 3.0 2.0 4.0 3.0 1.0 2.0 3.0 4.0 1.0 4.0 3.0 2.0 5.0 4.0 4.0 4.0 2.0 3.0 3.0 3.0 4.0 4.0 4.0 5.0 3.0 2.0 5.0 4.0 2.0 1.0 3.0 1.0 1.0 1.0 5.0 1.0 1.0 2.0 2.0 1.0  
149 12.0 5.0 3.0 2.0 2.0 4.0 5.0 2.0 2.0 1.0 5.0 2.0 2.0 1.0 5.0 2.0 1.0 4.0 2.0 4.0 3.0 2.0 1.0 4.0 5.0 4.0 1.0 3.0 5.0 3.0 3.0 4.0 4.0 3.0 5.0 2.0 3.0 2.0 4.0 2.0 5.0  
75 15.0 3.0 3.0 3.0 4.0 3.0 3.0 5.0 2.0 3.0 4.0 3.0 2.0 4.0 2.0 2.0 5.0 4.0 4.0 3.0 1.0 1.0 3.0 4.0 2.0 3.0 3.0 5.0 4.0 4.0 1.0 2.0 5.0 2.0 1.0 3.0 1.0 1.0 1.0 1.0 3.0  
44 13.0 1.0 4.0 3.0 5.0 3.0 5.0 4.0 2.0 1.0 3.0 2.0 1.0 5.0 3.0 3.0 2.0 3.0 1.0 5.0 1.0 1.0 3.0 3.0 5.0 2.0 3.0 2.0 2.0 3.0 4.0 1.0 1.0 5.0 5.0 5.0 3.0 4.0 2.0 3.0 2.0  
84 10.0 3.0 2.0 4.0 4.0 5.0 3.0 3.0 5.0 4.0 2.0 2.0 5.0 4.0 1.0 2.0 1.0 3.0 3.0 5.0 4.0 5.0 2.0 2.0 2.0 3.0 4.0 1.0 5.0 4.0 3.0 2.0 2.0 3.0 4.0 1.0 3.0 1.0 1.0 2.0 1.0  
90 7.0 3.0 1.0 5.0 5.0 4.0 1.0 4.0 3.0 5.0 2.0 1.0 4.0 2.0 4.0 3.0 2.0 4.0 1.0 5.0 4.0 5.0 3.0 2.0 1.0 5.0 1.0 1.0 3.0 4.0 2.0 3.0 3.0 4.0 2.0 2.0 5.0 5.0 1.0 5.0 1.0  
89 12.0 4.0 1.0 4.0 2.0 5.0 2.0 1.0 3.0 5.0 2.0 1.0 3.0 5.0 2.0 3.0 1.0 1.0 2.0 3.0 1.0 1.0 1.0 2.0 4.0 2.0 2.0 1.0 2.0 2.0 3.0 4.0 1.0 1.0 1.0 4.0 3.0 1.0 2.0 1.0 4.0  
16 13.0 2.0 4.0 1.0 1.0 1.0 4.0 4.0 3.0 4.0 4.0 3.0 2.0 3.0 5.0 4.0 4.0 3.0 2.0 2.0 4.0 2.0 1.0 3.0 3.0 4.0 3.0 1.0 3.0 5.0 1.0 3.0 1.0 1.0 4.0 4.0 2.0 2.0 4.0 1.0 5.0  
133 14.0 2.0 5.0 1.0 2.0 1.0 2.0 5.0 1.0 5.0 2.0 3.0 3.0 5.0 1.0 4.0 5.0 4.0 3.0 3.0 1.0 1.0 4.0 1.0 4.0 3.0 3.0 4.0 2.0 4.0 5.0 3.0 5.0 1.0 4.0 2.0 2.0 4.0 5.0 5.0 3.0  
71 12.0 2.0 3.0 4.0 3.0 5.0 4.0 1.0 4.0 1.0 5.0 5.0 4.0 5.0 3.0 2.0 5.0 2.0 1.0 5.0 2.0 3.0 5.0 1.0 2.0 5.0 2.0 1.0 5.0 2.0 3.0 1.0 1.0 3.0 4.0 1.0 2.0 2.0 4.0 2.0 4.0  
106 7.0 5.0 1.0 5.0 2.0 2.0 2.0 5.0 4.0 2.0 4.0 4.0 5.0 1.0 1.0 3.0 5.0 2.0 4.0 5.0 4.0 4.0 1.0 2.0 4.0 4.0 5.0 1.0 1.0 5.0 1.0 3.0 2.0 1.0 2.0 4.0 4.0 3.0 3.0 2.0 1.0  
64 10.0 1.0 5.0 3.0 3.0 3.0 3.0 5.0 2.0 5.0 2.0 2.0 2.0 1.0 4.0 5.0 2.0 5.0 5.0 4.0 4.0 3.0 2.0 1.0 3.0 2.0 1.0 2.0 1.0 5.0 2.0 2.0 5.0 2.0 4.0 4.0 1.0 5.0 1.0 4.0 3.0  
126 12.0 2.0 2.0 4.0 2.0 5.0 3.0 4.0 1.0 5.0 5.0 2.0 1.0 2.0 4.0 3.0 2.0 1.0 5.0 1.0 5.0 1.0 3.0 2.0 3.0 2.0 4.0 5.0 2.0 2.0 5.0 3.0 1.0 5.0 4.0 1.0 1.0 4.0 5.0 1.0 5.0  
141 7.0 4.0 5.0 2.0 4.0 2.0 4.0 2.0 2.0 1.0 5.0 2.0 1.0 3.0 3.0 4.0 5.0 5.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 5.0 1.0 3.0 4.0 1.0 2.0 2.0 5.0 4.0 1.0 3.0 4.0 1.0 5.0 4.0 3.0  
60 8.0 4.0 2.0 2.0 3.0 1.0 4.0 5.0 4.0 2.0 1.0 5.0 5.0 4.0 2.0 2.0 5.0 5.0 5.0 3.0 1.0 1.0 4.0 4.0 3.0 5.0 1.0 3.0 3.0 5.0 4.0 4.0 1.0 4.0 3.0 4.0 4.0 2.0 3.0 1.0 4.0  
95 7.0 3.0 2.0 5.0 3.0 5.0 3.0 5.0 3.0 4.0 3.0 2.0 3.0 3.0 4.0 1.0 3.0 3.0 3.0 3.0 2.0 2.0 3.0 5.0 1.0 2.0 2.0 4.0 5.0 2.0 2.0 5.0 5.0 2.0 2.0 2.0 1.0 4.0 1.0 1.0 1.0  
45 13.0 3.0 4.0 2.0 1.0 1.0 4.0 4.0 5.0 1.0 4.0 1.0 1.0 3.0 4.0 4.0 1.0 4.0 5.0 5.0 5.0 4.0 2.0 3.0 2.0 2.0 2.0 5.0 4.0 3.0 1.0 5.0 3.0 1.0 2.0 4.0 4.0 3.0 1.0 4.0 3.0  
116 8.0 5.0 3.0 2.0 2.0 3.0 5.0 5.0 2.0 2.0 4.0 4.0 1.0 1.0 4.0 3.0 4.0 4.0 3.0 2.0 4.0 1.0 4.0 1.0 2.0 3.0 5.0 5.0 5.0 3.0 1.0 4.0 3.0 4.0 5.0 3.0 4.0 3.0 2.0 4.0 3.0  
19 6.0 5.0 4.0 4.0 2.0 5.0 2.0 5.0 2.0 3.0 5.0 2.0 4.0 3.0 5.0 5.0 3.0 3.0 1.0 1.0 5.0 4.0 2.0 2.0 2.0 1.0 3.0 5.0 3.0 4.0 2.0 3.0 5.0 1.0 1.0 3.0 4.0 1.0 1.0 2.0 4.0  
130 13.0 1.0 2.0 5.0 4.0 5.0 2.0 4.0 3.0 2.0 5.0 3.0 3.0 3.0 2.0 3.0 1.0 5.0 3.0 3.0 3.0 1.0 3.0 1.0 5.0 4.0 1.0 3.0 2.0 4.0 5.0 1.0 4.0 5.0 5.0 2.0 1.0 3.0 3.0 4.0 5.0  
5 10.0 2.0 2.0 4.0 2.0 5.0 2.0 2.0 2.0 5.0 1.0 4.0 1.0 3.0 3.0 1.0 4.0 4.0 1.0 3.0 1.0 4.0 1.0 5.0 4.0 2.0 3.0 5.0 4.0 2.0 2.0 2.0 5.0 4.0 5.0 5.0 2.0 2.0 4.0 2.0 1.0  
