150 25
NETWORK_TREE :
63 7.0 5.0 5.0 3.0 4.0 1.0 4.0 1.0 3.0 2.0 5.0 2.0 3.0 2.0 5.0 5.0 5.0 5.0 5.0 3.0 3.0 2.0 2.0 3.0 5.0 2.0  
68 9.0 5.0 2.0 3.0 5.0 4.0 1.0 5.0 2.0 5.0 2.0 4.0 2.0 4.0 4.0 1.0 4.0 2.0 4.0 4.0 3.0 5.0 5.0 5.0 1.0 5.0  
131 10.0 4.0 1.0 4.0 1.0 1.0 5.0 5.0 1.0 2.0 1.0 4.0 5.0 3.0 2.0 2.0 1.0 3.0 2.0 1.0 1.0 2.0 4.0 3.0 5.0 1.0  
38 15.0 1.0 5.0 5.0 3.0 3.0 4.0 5.0 5.0 4.0 3.0 2.0 4.0 3.0 1.0 5.0 2.0 4.0 5.0 2.0 5.0 5.0 2.0 2.0 2.0 3.0  
95 7.0 3.0 3.0 3.0 5.0 2.0 1.0 1.0 3.0 4.0 4.0 4.0 4.0 3.0 2.0 4.0 3.0 1.0 5.0 3.0 5.0 1.0 5.0 4.0 4.0 1.0  
54 13.0 1.0 4.0 1.0 5.0 4.0 1.0 5.0 1.0 1.0 3.0 4.0 2.0 1.0 3.0 2.0 3.0 1.0 4.0 5.0 3.0 1.0 5.0 1.0 4.0 4.0  
91 15.0 1.0 4.0 4.0 3.0 2.0 2.0 4.0 1.0 4.0 4.0 3.0 3.0 2.0 1.0 2.0 1.0 5.0 3.0 1.0 1.0 5.0 2.0 3.0 5.0 4.0  
42 6.0 1.0 2.0 5.0 3.0 3.0 1.0 2.0 3.0 5.0 3.0 5.0 2.0 3.0 3.0 5.0 4.0 5.0 3.0 1.0 5.0 1.0 3.0 1.0 2.0 4.0  
1 12.0 4.0 3.0 5.0 5.0 3.0 2.0 4.0 1.0 1.0 3.0 5.0 5.0 2.0 5.0 3.0 4.0 3.0 2.0 3.0 3.0 1.0 5.0 5.0 4.0 2.0  
45 9.0 2.0 4.0 1.0 5.0 5.0 4.0 4.0 3.0 4.0 3.0 1.0 1.0 4.0 5.0 5.0 3.0 5.0 5.0 3.0 5.0 3.0 4.0 1.0 3.0 5.0  
51 13.0 5.0 5.0 1.0 4.0 5.0 2.0 3.0 5.0 3.0 2.0 2.0 5.0 5.0 4.0 4.0 5.0 1.0 3.0 3.0 1.0 1.0 3.0 4.0 3.0 4.0  
114 15.0 2.0 5.0 1.0 1.0 2.0 2.0 5.0 3.0 5.0 3.0 4.0 4.0 1.0 5.0 1.0 1.0 5.0 4.0 2.0 5.0 4.0 1.0 2.0 3.0 1.0  
112 13.0 4.0 1.0 4.0 4.0 4.0 2.0 1.0 5.0 3.0 5.0 5.0 1.0 4.0 5.0 1.0 2.0 2.0 1.0 1.0 2.0 5.0 3.0 1.0 4.0 1.0  
90 9.0 1.0 4.0 4.0 3.0 2.0 3.0 4.0 2.0 1.0 4.0 2.0 1.0 2.0 3.0 2.0 4.0 1.0 3.0 5.0 3.0 1.0 4.0 4.0 2.0 3.0  
32 10.0 5.0 2.0 1.0 1.0 3.0 4.0 2.0 4.0 1.0 3.0 2.0 5.0 1.0 3.0 3.0 4.0 5.0 5.0 1.0 2.0 3.0 1.0 1.0 2.0 4.0  
49 15.0 2.0 3.0 5.0 4.0 3.0 1.0 1.0 5.0 5.0 2.0 1.0 5.0 4.0 1.0 3.0 4.0 3.0 4.0 3.0 2.0 4.0 3.0 1.0 4.0 2.0  
19 13.0 5.0 2.0 1.0 2.0 3.0 5.0 5.0 3.0 3.0 1.0 1.0 4.0 5.0 3.0 4.0 5.0 2.0 4.0 5.0 4.0 4.0 5.0 5.0 2.0 2.0  
89 6.0 1.0 4.0 1.0 4.0 3.0 3.0 3.0 1.0 4.0 1.0 2.0 4.0 3.0 1.0 4.0 3.0 2.0 2.0 4.0 2.0 3.0 1.0 2.0 5.0 3.0  
18 12.0 3.0 1.0 1.0 4.0 1.0 4.0 3.0 5.0 3.0 5.0 2.0 3.0 1.0 1.0 2.0 1.0 4.0 4.0 1.0 4.0 2.0 4.0 5.0 4.0 5.0  
43 12.0 4.0 4.0 2.0 2.0 1.0 2.0 1.0 2.0 1.0 4.0 3.0 3.0 1.0 3.0 3.0 5.0 5.0 4.0 3.0 5.0 5.0 5.0 1.0 2.0 5.0  
110 14.0 1.0 3.0 4.0 1.0 4.0 2.0 4.0 3.0 2.0 1.0 4.0 4.0 3.0 5.0 1.0 5.0 5.0 5.0 2.0 5.0 4.0 1.0 4.0 1.0 1.0  
147 13.0 2.0 5.0 4.0 2.0 3.0 1.0 1.0 1.0 1.0 4.0 2.0 3.0 5.0 2.0 3.0 3.0 1.0 4.0 3.0 3.0 1.0 4.0 3.0 2.0 1.0  
56 8.0 2.0 5.0 1.0 4.0 1.0 1.0 3.0 3.0 1.0 4.0 3.0 5.0 2.0 2.0 5.0 1.0 4.0 5.0 1.0 1.0 4.0 4.0 3.0 4.0 2.0  
13 8.0 3.0 1.0 4.0 5.0 4.0 4.0 2.0 3.0 4.0 4.0 2.0 3.0 1.0 4.0 5.0 2.0 1.0 2.0 4.0 2.0 3.0 4.0 2.0 5.0 2.0  
93 7.0 5.0 3.0 2.0 2.0 2.0 1.0 1.0 4.0 3.0 1.0 4.0 3.0 5.0 4.0 4.0 3.0 1.0 5.0 5.0 4.0 4.0 3.0 3.0 5.0 2.0  
62 10.0 2.0 1.0 4.0 5.0 3.0 1.0 5.0 3.0 5.0 3.0 2.0 2.0 2.0 3.0 5.0 2.0 1.0 2.0 4.0 4.0 1.0 5.0 5.0 5.0 2.0  
80 7.0 5.0 4.0 1.0 1.0 5.0 4.0 2.0 2.0 5.0 1.0 1.0 5.0 4.0 4.0 3.0 5.0 1.0 1.0 3.0 3.0 3.0 2.0 5.0 4.0 3.0  
98 12.0 1.0 5.0 3.0 3.0 1.0 4.0 3.0 2.0 1.0 4.0 2.0 5.0 1.0 1.0 2.0 4.0 3.0 3.0 3.0 5.0 3.0 3.0 5.0 5.0 4.0  
132 11.0 1.0 3.0 5.0 4.0 3.0 1.0 5.0 3.0 1.0 4.0 5.0 4.0 5.0 3.0 3.0 4.0 5.0 4.0 1.0 5.0 2.0 2.0 5.0 4.0 3.0  
77 10.0 5.0 1.0 4.0 2.0 4.0 1.0 2.0 3.0 1.0 1.0 4.0 3.0 5.0 4.0 5.0 5.0 5.0 1.0 5.0 2.0 2.0 5.0 1.0 1.0 1.0  
102 7.0 5.0 5.0 3.0 5.0 1.0 5.0 5.0 2.0 4.0 4.0 3.0 2.0 5.0 1.0 4.0 3.0 4.0 2.0 2.0 3.0 5.0 3.0 4.0 3.0 4.0  
117 10.0 5.0 3.0 4.0 5.0 3.0 4.0 2.0 1.0 3.0 2.0 1.0 1.0 5.0 5.0 1.0 3.0 1.0 1.0 1.0 1.0 1.0 3.0 5.0 1.0 4.0  
138 14.0 2.0 3.0 2.0 1.0 2.0 2.0 1.0 5.0 2.0 3.0 2.0 2.0 4.0 1.0 2.0 5.0 4.0 1.0 5.0 5.0 5.0 3.0 5.0 1.0 4.0  
33 11.0 1.0 5.0 4.0 2.0 1.0 4.0 1.0 4.0 5.0 1.0 4.0 4.0 4.0 1.0 4.0 4.0 4.0 1.0 5.0 3.0 3.0 4.0 1.0 3.0 2.0  
53 13.0 5.0 3.0 1.0 2.0 3.0 4.0 3.0 3.0 2.0 3.0 4.0 4.0 5.0 5.0 3.0 3.0 5.0 5.0 1.0 1.0 2.0 1.0 2.0 2.0 1.0  
71 15.0 1.0 3.0 2.0 1.0 4.0 2.0 5.0 3.0 4.0 5.0 2.0 4.0 1.0 1.0 1.0 2.0 2.0 5.0 4.0 2.0 1.0 5.0 2.0 1.0 5.0  
105 7.0 1.0 1.0 4.0 5.0 5.0 5.0 3.0 3.0 3.0 2.0 4.0 3.0 4.0 4.0 2.0 4.0 1.0 4.0 1.0 3.0 1.0 2.0 5.0 5.0 2.0  
79 11.0 5.0 3.0 3.0 3.0 2.0 2.0 4.0 1.0 1.0 1.0 4.0 4.0 3.0 1.0 5.0 4.0 4.0 5.0 2.0 2.0 5.0 4.0 4.0 3.0 3.0  
145 10.0 5.0 5.0 2.0 2.0 5.0 2.0 5.0 2.0 2.0 1.0 2.0 2.0 1.0 2.0 2.0 4.0 2.0 5.0 2.0 4.0 4.0 5.0 4.0 3.0 1.0  
94 9.0 3.0 5.0 4.0 3.0 5.0 5.0 5.0 1.0 2.0 2.0 4.0 4.0 5.0 4.0 4.0 3.0 5.0 4.0 3.0 4.0 2.0 1.0 4.0 3.0 3.0  
144 6.0 5.0 2.0 4.0 1.0 5.0 4.0 4.0 2.0 1.0 4.0 2.0 1.0 2.0 2.0 4.0 1.0 5.0 3.0 2.0 3.0 2.0 3.0 2.0 2.0 5.0  
87 10.0 4.0 4.0 5.0 2.0 1.0 3.0 2.0 1.0 4.0 4.0 1.0 5.0 3.0 4.0 3.0 5.0 5.0 4.0 4.0 5.0 4.0 3.0 1.0 1.0 2.0  
142 12.0 1.0 4.0 5.0 1.0 2.0 4.0 2.0 4.0 2.0 5.0 2.0 3.0 4.0 5.0 3.0 3.0 3.0 3.0 1.0 1.0 5.0 5.0 2.0 5.0 3.0  
69 14.0 5.0 3.0 1.0 2.0 5.0 3.0 3.0 5.0 4.0 1.0 3.0 1.0 5.0 5.0 3.0 1.0 1.0 3.0 4.0 3.0 1.0 5.0 4.0 3.0 1.0  
16 14.0 4.0 4.0 2.0 1.0 4.0 2.0 1.0 5.0 5.0 2.0 1.0 5.0 1.0 1.0 2.0 4.0 2.0 4.0 3.0 5.0 4.0 2.0 1.0 3.0 2.0  
35 8.0 5.0 4.0 2.0 2.0 2.0 5.0 5.0 1.0 2.0 4.0 2.0 5.0 1.0 4.0 4.0 4.0 4.0 3.0 2.0 2.0 1.0 4.0 3.0 4.0 5.0  
74 10.0 2.0 3.0 1.0 1.0 5.0 1.0 2.0 2.0 2.0 4.0 2.0 5.0 1.0 2.0 4.0 2.0 3.0 5.0 4.0 2.0 3.0 3.0 1.0 3.0 2.0  
83 13.0 3.0 5.0 4.0 4.0 1.0 5.0 5.0 4.0 3.0 5.0 2.0 5.0 3.0 1.0 5.0 5.0 2.0 4.0 2.0 4.0 4.0 1.0 1.0 5.0 2.0  
148 15.0 4.0 1.0 2.0 5.0 1.0 3.0 1.0 2.0 2.0 3.0 1.0 1.0 1.0 1.0 4.0 5.0 5.0 4.0 2.0 1.0 3.0 2.0 4.0 3.0 3.0  
47 8.0 1.0 5.0 1.0 3.0 3.0 4.0 2.0 3.0 4.0 3.0 5.0 3.0 4.0 3.0 2.0 5.0 2.0 5.0 5.0 1.0 1.0 5.0 1.0 2.0 3.0  
109 10.0 1.0 2.0 4.0 1.0 4.0 5.0 1.0 4.0 3.0 2.0 1.0 2.0 2.0 3.0 1.0 3.0 5.0 5.0 5.0 4.0 3.0 4.0 5.0 1.0 4.0  
123 14.0 1.0 5.0 5.0 3.0 4.0 4.0 1.0 1.0 3.0 3.0 4.0 4.0 3.0 4.0 4.0 4.0 1.0 4.0 4.0 4.0 5.0 3.0 5.0 1.0 4.0  
25 8.0 3.0 4.0 4.0 2.0 2.0 4.0 1.0 2.0 3.0 2.0 4.0 3.0 2.0 5.0 3.0 3.0 3.0 5.0 1.0 1.0 5.0 5.0 4.0 4.0 2.0  
30 9.0 3.0 1.0 2.0 4.0 3.0 5.0 2.0 4.0 4.0 2.0 5.0 3.0 3.0 3.0 2.0 2.0 3.0 1.0 5.0 2.0 5.0 4.0 1.0 1.0 3.0  
137 10.0 2.0 5.0 1.0 4.0 4.0 1.0 4.0 5.0 3.0 1.0 3.0 2.0 3.0 2.0 2.0 1.0 1.0 3.0 5.0 3.0 5.0 1.0 4.0 1.0 3.0  
3 10.0 2.0 2.0 5.0 4.0 2.0 2.0 3.0 5.0 2.0 5.0 5.0 5.0 3.0 1.0 2.0 1.0 1.0 3.0 1.0 1.0 3.0 5.0 4.0 1.0 3.0  
6 10.0 1.0 5.0 5.0 2.0 3.0 2.0 2.0 3.0 4.0 2.0 2.0 3.0 4.0 1.0 2.0 2.0 1.0 2.0 2.0 3.0 5.0 4.0 2.0 4.0 4.0  
124 12.0 4.0 4.0 2.0 3.0 5.0 3.0 5.0 1.0 1.0 1.0 5.0 3.0 4.0 2.0 1.0 5.0 5.0 4.0 5.0 4.0 3.0 5.0 3.0 5.0 3.0  
70 8.0 4.0 5.0 2.0 2.0 2.0 1.0 4.0 3.0 2.0 4.0 1.0 2.0 2.0 5.0 1.0 4.0 5.0 1.0 2.0 2.0 3.0 4.0 3.0 2.0 1.0  
127 7.0 1.0 3.0 4.0 4.0 1.0 5.0 1.0 3.0 5.0 3.0 2.0 2.0 2.0 2.0 4.0 5.0 4.0 4.0 2.0 5.0 5.0 1.0 3.0 2.0 3.0  
52 12.0 5.0 1.0 2.0 4.0 1.0 4.0 1.0 3.0 3.0 4.0 3.0 5.0 5.0 5.0 3.0 4.0 1.0 3.0 1.0 4.0 2.0 2.0 4.0 1.0 3.0  
136 14.0 4.0 3.0 4.0 2.0 4.0 3.0 2.0 5.0 3.0 2.0 3.0 2.0 5.0 3.0 5.0 1.0 4.0 2.0 3.0 2.0 3.0 4.0 3.0 3.0 1.0  
8 6.0 2.0 5.0 5.0 5.0 1.0 1.0 3.0 5.0 3.0 1.0 1.0 4.0 1.0 2.0 5.0 2.0 2.0 5.0 3.0 3.0 3.0 2.0 3.0 1.0 2.0  
61 10.0 4.0 5.0 2.0 5.0 4.0 1.0 2.0 3.0 2.0 2.0 2.0 3.0 2.0 4.0 2.0 4.0 5.0 1.0 1.0 5.0 3.0 4.0 1.0 3.0 1.0  
143 8.0 3.0 5.0 4.0 1.0 1.0 4.0 3.0 5.0 4.0 2.0 4.0 3.0 3.0 4.0 5.0 1.0 1.0 4.0 1.0 5.0 5.0 1.0 3.0 3.0 1.0  
96 15.0 2.0 5.0 1.0 2.0 2.0 1.0 3.0 5.0 5.0 1.0 4.0 4.0 3.0 2.0 4.0 3.0 2.0 4.0 5.0 1.0 5.0 1.0 4.0 1.0 2.0  
130 11.0 3.0 3.0 3.0 4.0 5.0 2.0 2.0 2.0 2.0 4.0 5.0 5.0 1.0 5.0 5.0 3.0 2.0 1.0 1.0 2.0 1.0 4.0 4.0 1.0 3.0  
34 8.0 4.0 1.0 3.0 5.0 5.0 4.0 1.0 4.0 4.0 3.0 2.0 5.0 2.0 4.0 3.0 2.0 5.0 1.0 4.0 5.0 5.0 3.0 5.0 5.0 4.0  
41 15.0 2.0 3.0 1.0 3.0 5.0 2.0 4.0 4.0 2.0 3.0 5.0 5.0 2.0 1.0 5.0 3.0 2.0 1.0 1.0 3.0 5.0 5.0 2.0 5.0 5.0  
28 13.0 1.0 2.0 2.0 5.0 3.0 5.0 3.0 3.0 4.0 3.0 4.0 3.0 2.0 1.0 1.0 4.0 1.0 1.0 3.0 4.0 2.0 1.0 1.0 3.0 3.0  
88 9.0 3.0 4.0 5.0 3.0 4.0 5.0 4.0 5.0 2.0 2.0 2.0 5.0 5.0 4.0 4.0 5.0 3.0 5.0 1.0 2.0 2.0 3.0 2.0 5.0 3.0  
20 14.0 2.0 5.0 4.0 5.0 4.0 2.0 4.0 3.0 4.0 3.0 1.0 4.0 4.0 4.0 5.0 4.0 5.0 1.0 5.0 5.0 2.0 3.0 5.0 5.0 5.0  
75 10.0 2.0 5.0 2.0 4.0 5.0 3.0 2.0 5.0 3.0 1.0 2.0 1.0 4.0 3.0 1.0 3.0 1.0 5.0 2.0 5.0 4.0 4.0 1.0 5.0 5.0  
81 10.0 5.0 3.0 2.0 1.0 2.0 3.0 3.0 4.0 2.0 2.0 3.0 1.0 2.0 1.0 4.0 2.0 1.0 4.0 5.0 3.0 4.0 5.0 4.0 1.0 5.0  
