150 50
NETWORK_TREE :
50 8 3 5 3 4 4 4 5 5 4 1 2 5 2 4 2 5 3 5 4 2 2 1 2 2 2 1 3 3 1 5 2 5 2 1 5 1 4 1 1 2 4 1 1 2 4 2 2 3 1 4
51 8 1 3 5 5 3 5 2 1 3 4 4 1 1 2 1 5 2 2 5 1 5 3 4 5 4 4 3 4 2 5 5 3 3 4 2 4 2 1 5 1 1 5 1 2 3 1 3 5 5 5
52 7 4 5 3 3 2 2 3 1 5 2 5 4 2 3 3 2 1 4 1 3 4 2 1 3 4 4 4 1 4 4 2 1 4 1 5 2 1 3 4 3 3 5 2 2 4 4 4 3 3 1
53 7 5 1 2 4 3 1 4 5 3 2 2 5 1 3 3 4 5 5 4 1 4 1 4 4 5 5 4 2 1 5 4 1 4 4 2 2 3 2 4 4 3 3 1 5 2 3 3 1 2 5
54 11 3 4 5 3 3 4 4 5 1 3 3 2 5 4 3 3 2 5 3 4 3 4 1 1 3 1 3 1 5 3 4 4 2 1 5 4 3 2 5 5 1 5 4 5 2 3 3 2 2 4
55 7 1 4 1 4 1 3 2 4 3 3 3 2 2 5 2 1 4 1 2 1 2 2 2 1 5 1 2 1 2 5 5 5 1 3 3 5 2 5 5 2 5 3 5 3 5 3 4 4 4 5
56 8 5 3 1 3 1 4 4 2 5 1 1 2 1 5 4 5 3 4 3 4 1 5 5 5 3 4 3 5 2 3 1 5 1 1 5 5 1 5 2 2 4 4 3 3 4 2 2 5 4 5
57 13 2 4 3 2 3 3 4 5 3 1 4 5 1 1 3 3 1 1 5 3 1 3 2 2 5 1 3 3 4 2 2 2 3 5 5 5 4 3 2 5 2 1 2 2 5 4 1 2 1 1
58 9 3 5 3 1 2 5 4 2 1 1 2 2 4 1 5 5 1 3 1 4 3 1 2 1 4 5 5 5 4 1 4 3 2 2 2 3 2 5 3 5 1 5 3 1 1 4 4 2 3 3
59 6 4 1 2 4 3 1 5 2 4 5 5 3 1 1 4 5 5 5 5 2 5 2 2 2 2 2 2 1 4 2 5 3 2 4 4 4 3 1 2 2 5 1 1 5 1 5 4 1 4 1
60 9 3 5 4 2 2 3 1 4 2 2 3 5 3 5 4 1 1 3 3 3 4 1 5 5 1 4 5 2 5 4 2 2 1 5 4 3 3 3 3 4 3 2 3 1 4 3 3 2 4 3
61 8 2 4 5 1 2 5 2 4 3 5 5 5 3 3 3 2 3 4 3 2 5 3 5 1 4 1 2 5 2 4 2 3 1 1 3 5 5 1 5 4 1 5 5 4 5 4 1 3 3 1
62 7 3 2 2 2 1 4 1 5 3 4 4 2 4 4 5 1 4 2 3 4 4 2 5 4 2 5 1 4 2 1 5 5 3 2 4 5 4 5 5 3 3 3 2 5 2 3 1 1 2 1
63 11 3 4 5 1 2 1 4 3 4 1 3 3 3 2 1 2 4 2 1 2 3 5 1 2 4 1 1 3 4 4 3 1 3 4 2 5 5 3 3 4 1 4 3 3 4 1 1 3 1 2
64 7 2 1 3 4 5 1 2 2 4 3 1 2 3 2 2 1 5 1 3 5 1 3 2 5 2 5 3 5 1 1 5 2 5 2 4 3 3 4 2 4 5 5 1 4 3 1 2 4 3 1
65 15 3 3 2 2 4 4 3 5 5 2 4 3 4 5 1 1 3 3 5 4 3 4 4 2 2 1 3 2 2 1 1 4 1 2 1 2 4 3 2 1 5 1 1 4 1 5 3 4 5 1
66 7 2 2 4 2 5 4 2 1 3 1 1 1 2 1 1 2 3 2 1 3 1 2 1 2 2 5 4 2 3 4 4 4 2 1 5 5 1 3 2 4 1 3 4 5 2 4 2 5 5 5
67 15 3 4 2 4 5 2 1 2 4 4 2 1 1 4 1 2 5 4 2 5 2 5 2 1 1 2 5 1 2 3 4 5 2 4 5 2 5 5 5 5 2 3 2 2 1 3 5 1 2 2
68 7 5 3 2 3 1 5 4 4 1 5 3 5 1 1 5 1 3 4 2 1 1 2 1 5 2 1 3 1 4 5 2 3 4 3 2 2 5 1 2 2 1 2 3 1 1 5 5 5 1 2
69 7 3 4 2 1 3 2 4 3 3 2 1 5 2 2 4 3 1 2 2 5 4 1 3 3 1 1 3 3 1 4 1 5 1 4 4 5 3 2 4 4 1 2 1 2 3 3 3 2 2 5
70 11 3 3 4 1 4 5 3 5 1 2 2 4 3 4 4 4 2 5 3 4 5 3 5 3 5 2 4 3 5 4 5 2 3 3 1 1 3 4 2 2 3 5 3 4 2 3 1 4 3 3
71 6 3 5 1 1 3 2 1 2 5 1 1 1 2 4 5 2 4 2 5 3 2 1 4 5 4 2 3 3 2 5 1 1 4 3 5 3 1 4 3 3 3 2 2 1 3 5 1 1 2 2
72 12 1 1 3 3 4 3 1 2 4 5 4 1 1 5 1 3 5 1 4 1 2 5 1 2 2 3 2 1 3 1 5 3 4 5 1 3 4 3 4 3 3 3 5 1 3 1 5 2 4 4
73 13 5 1 3 3 2 3 5 1 5 1 1 3 2 4 5 4 5 4 2 5 2 4 3 1 2 3 2 5 5 2 4 1 2 2 3 1 1 5 3 5 1 4 4 3 5 5 3 1 3 2
74 10 4 2 5 5 4 2 1 5 4 3 5 4 1 1 5 3 4 5 1 2 4 5 4 4 5 3 3 5 5 5 5 5 2 2 1 1 5 2 3 4 2 1 4 3 1 3 3 2 2 3
75 15 5 1 3 3 1 3 5 4 4 1 5 2 2 2 3 3 4 3 2 4 1 1 4 1 2 5 4 5 2 2 2 3 1 4 4 4 1 1 2 2 1 2 2 5 5 4 1 5 5 3
76 14 4 2 3 2 4 1 5 5 3 5 3 3 2 3 3 5 2 1 4 5 4 3 3 2 1 5 4 5 1 3 2 3 4 4 3 2 5 3 4 1 4 2 4 4 5 2 4 1 4 3
77 6 2 3 4 2 4 1 1 3 3 2 2 4 4 5 2 2 3 1 3 1 2 4 1 4 4 1 3 4 3 2 5 4 5 3 3 1 3 3 3 5 3 3 1 4 1 3 1 5 1 2
78 13 2 1 3 1 5 1 3 3 4 1 2 2 4 1 1 5 4 1 2 4 2 5 2 3 2 5 4 1 2 2 1 4 3 3 4 3 3 3 3 2 5 3 2 3 4 3 5 3 4 4
79 11 5 3 5 4 4 3 2 3 4 5 1 4 5 5 2 2 3 3 3 1 2 4 4 1 1 5 2 5 5 1 2 1 1 4 5 3 4 1 2 1 3 1 1 5 1 4 5 1 2 2
80 11 4 2 1 4 2 2 1 3 1 4 4 2 4 2 5 3 4 1 1 2 3 4 1 5 2 3 5 2 4 3 4 5 4 2 4 2 5 4 1 1 1 1 5 4 5 5 4 4 1 1
81 15 2 2 2 5 5 2 4 4 2 3 1 5 5 1 2 2 1 4 5 2 5 3 4 4 5 2 4 4 1 2 5 2 5 4 5 3 4 3 3 5 1 2 4 2 5 4 2 5 3 5
82 10 5 4 5 1 2 2 2 4 3 3 3 2 5 3 2 1 2 3 1 5 5 4 4 3 3 1 4 1 4 4 2 5 1 4 2 2 2 1 1 3 5 4 4 3 4 3 3 2 1 5
83 12 1 3 4 2 5 3 1 5 2 4 1 4 5 5 2 3 1 1 1 4 2 5 5 4 1 5 1 4 5 1 3 4 1 3 5 4 2 5 5 5 1 2 1 1 3 2 3 1 4 2
84 14 2 3 4 5 5 1 2 3 3 4 1 1 2 3 5 1 4 4 2 2 1 1 1 2 3 5 1 5 1 1 3 4 1 2 4 5 5 5 4 3 1 4 2 5 2 1 1 4 1 5
85 12 3 5 4 3 4 1 1 5 3 1 3 4 5 1 1 4 2 4 1 4 4 4 1 5 1 5 2 4 5 5 4 5 1 2 2 4 5 4 4 5 1 2 3 3 5 2 1 5 2 5
86 6 4 1 3 1 1 5 4 2 2 2 3 2 1 3 1 1 4 2 3 5 3 2 3 3 4 5 4 3 5 5 3 1 5 3 4 4 2 4 5 5 1 3 4 4 2 2 5 4 4 4
87 7 3 1 3 5 1 3 3 2 1 5 2 4 3 5 1 4 5 1 3 5 3 5 5 3 5 5 1 3 1 1 1 4 2 5 3 1 1 2 2 2 5 1 3 4 1 4 2 5 4 5
88 9 4 1 5 3 4 4 2 4 1 5 5 3 2 1 5 5 2 3 5 2 5 4 3 4 3 4 5 4 1 1 1 3 2 1 3 1 4 3 4 5 4 5 4 5 5 1 3 3 1 3
89 13 1 5 3 1 2 2 2 5 3 4 3 4 4 3 1 3 5 2 2 3 5 2 1 1 1 1 3 1 2 4 2 1 2 4 4 3 3 1 5 5 4 2 2 2 2 5 4 5 1 5
90 8 5 1 5 2 2 3 1 2 2 2 4 3 1 2 2 4 4 4 5 4 1 3 1 4 1 3 1 5 2 3 3 5 3 4 4 1 5 1 5 5 3 1 5 3 1 3 2 5 4 3
91 10 4 4 3 5 5 2 1 1 4 2 5 2 1 5 3 5 3 2 5 3 4 3 1 5 2 2 5 4 2 3 1 2 3 3 5 4 4 4 3 2 5 3 4 5 5 1 2 2 3 5
92 10 2 1 4 5 4 2 2 1 4 2 3 3 3 4 4 2 4 4 2 2 1 4 4 5 1 1 1 5 1 3 4 1 5 1 5 4 2 4 3 2 2 3 5 2 1 5 4 4 3 3
93 6 2 4 3 1 3 3 1 2 2 3 3 2 4 4 5 4 5 3 5 3 3 2 2 3 1 2 4 5 3 1 3 2 3 5 4 5 1 2 5 1 1 1 4 5 3 1 4 1 3 5
94 12 1 1 3 2 2 4 5 1 3 5 4 1 5 2 5 2 3 3 5 3 2 3 1 2 4 5 3 1 4 4 1 4 5 1 4 2 2 1 5 2 1 5 1 3 2 2 4 4 1 3
95 8 4 4 1 5 1 5 5 3 1 5 2 2 5 2 4 5 3 2 4 5 2 2 4 4 1 4 3 5 1 1 1 5 4 5 2 4 1 4 4 3 3 5 3 4 2 5 4 3 1 2
96 6 3 3 5 2 2 2 2 1 3 1 2 1 4 4 5 1 1 4 1 3 1 1 3 1 5 4 4 2 3 5 4 2 2 3 2 1 1 5 1 1 5 5 5 1 4 5 5 1 3 4
97 15 2 3 1 2 3 1 5 2 3 3 1 5 5 1 3 4 2 1 2 5 4 2 5 2 1 1 2 4 4 5 4 4 5 4 1 4 1 5 5 2 4 5 5 4 2 2 4 5 2 4
98 14 3 5 2 4 5 5 4 1 5 1 3 4 1 4 4 4 5 1 3 2 3 5 5 4 4 5 1 5 3 4 1 2 2 3 5 1 3 1 3 3 2 2 4 4 5 1 1 5 4 1
99 10 5 1 4 4 1 3 2 4 1 2 4 5 4 4 4 4 2 4 1 5 3 4 5 5 4 2 5 3 1 1 1 5 3 2 5 5 3 2 2 5 1 3 4 4 4 5 3 1 3 5
100 8 3 5 4 5 2 4 4 2 4 5 5 5 5 5 4 2 4 3 3 3 3 3 1 5 3 4 1 5 5 4 5 3 4 5 5 3 1 5 4 3 2 1 1 3 4 1 2 5 4 3
101 15 2 5 2 5 3 3 4 4 3 4 4 2 5 4 4 4 5 4 2 1 3 3 4 2 4 4 5 1 1 4 2 2 1 3 1 4 1 1 4 5 4 5 5 4 3 4 4 4 4 3
102 11 4 2 1 1 2 5 3 1 4 2 3 3 3 4 1 2 3 1 1 5 5 1 5 1 3 5 5 3 4 4 5 3 4 3 2 2 1 3 3 4 1 1 1 2 5 2 2 3 3 2
103 7 3 1 1 4 5 3 2 1 5 5 5 1 5 5 3 1 4 1 3 3 4 4 5 3 1 4 3 1 2 4 3 5 3 4 5 4 4 4 5 5 1 1 5 5 4 1 2 4 3 1
104 10 5 3 4 4 2 2 4 4 2 1 3 5 5 2 3 4 5 3 3 1 3 3 5 4 5 2 4 1 2 1 5 1 5 3 5 1 3 4 2 1 3 4 5 2 5 3 4 2 4 2
105 8 2 1 1 5 2 5 3 5 2 1 5 2 5 3 1 4 1 2 1 2 1 3 2 1 5 2 4 2 3 5 4 4 3 1 4 5 3 1 4 5 4 5 3 2 5 4 1 4 3 2
106 10 1 2 5 3 3 3 2 2 2 3 2 5 2 2 1 5 3 2 5 4 5 1 2 2 5 3 2 4 5 3 1 5 5 1 3 3 2 3 3 4 4 4 3 2 3 4 4 1 3 4
107 6 5 1 3 4 5 5 5 2 3 2 3 4 5 1 3 4 5 5 5 5 5 5 3 4 1 4 5 1 1 2 5 4 2 4 5 5 5 4 3 5 5 4 4 5 3 3 1 1 2 1
108 9 1 4 3 2 2 3 2 5 1 2 5 4 2 2 4 5 3 2 4 5 4 5 3 3 3 5 2 2 5 2 2 5 1 4 4 5 1 4 3 3 4 4 1 5 1 5 4 5 3 2
109 7 1 4 1 1 3 5 2 5 3 4 2 2 2 1 2 5 2 3 4 5 1 5 2 4 2 2 1 1 5 4 5 5 2 4 5 3 2 1 2 3 3 5 1 5 5 2 3 4 3 1
110 13 4 2 1 5 4 2 3 3 4 2 2 2 5 5 3 3 2 1 1 3 4 3 1 2 5 3 2 4 1 1 3 5 3 2 3 3 2 3 1 5 2 5 1 2 1 1 4 1 1 2
111 15 3 1 4 2 4 5 4 5 3 2 5 1 3 5 3 1 2 2 5 5 2 4 2 2 3 1 5 5 5 5 3 3 4 2 2 5 1 3 2 4 3 1 3 1 5 2 3 2 1 2
112 12 4 1 5 1 1 5 1 5 4 1 4 1 4 4 5 4 3 5 5 4 4 5 3 5 1 5 2 5 4 1 4 5 3 4 4 5 5 1 4 1 2 1 1 2 4 5 5 4 1 2
113 13 2 1 5 1 4 4 4 3 4 2 2 2 5 5 3 1 4 3 2 4 5 5 2 4 5 1 5 2 1 1 4 2 2 4 3 5 1 4 5 2 2 2 4 1 5 1 2 3 4 4
114 12 3 5 3 5 4 3 1 3 4 5 1 1 1 2 2 5 5 5 3 2 1 2 4 1 4 3 5 4 5 1 2 5 1 3 4 3 4 4 4 3 1 3 4 5 1 3 1 2 5 4
115 14 1 2 5 5 2 4 2 4 3 4 2 2 2 1 4 4 4 1 4 5 1 2 5 4 4 5 5 5 4 3 5 1 5 5 1 5 4 2 1 4 3 3 5 4 2 2 5 4 2 2
116 8 1 5 4 5 1 4 3 3 2 4 1 1 1 4 3 3 4 2 2 5 1 5 2 5 3 4 1 4 1 5 4 5 2 4 2 3 3 4 3 4 1 1 4 1 1 2 3 5 2 1
117 8 5 3 2 1 4 3 4 1 3 5 1 1 1 4 2 4 1 5 4 1 5 1 3 1 4 4 3 4 5 5 4 4 3 2 5 3 2 2 1 5 1 5 3 4 4 3 5 5 4 5
118 13 5 2 1 3 2 2 5 4 1 3 1 3 3 4 2 4 2 4 1 5 4 5 3 3 4 3 5 2 4 1 1 5 4 5 2 4 3 4 5 4 2 4 4 5 3 5 4 4 5 3
119 11 1 4 5 2 4 1 3 2 1 5 3 5 1 5 2 3 4 3 2 5 4 2 2 3 5 2 1 5 5 4 3 4 4 1 3 2 4 5 4 1 3 1 5 4 5 1 2 3 1 2
120 12 1 1 2 1 1 3 3 1 5 5 5 4 3 1 1 3 5 2 1 3 1 5 3 2 4 1 4 2 5 4 1 2 2 4 5 2 3 5 5 3 1 5 1 1 2 4 4 2 1 4
121 14 5 2 2 5 4 2 5 2 1 1 3 3 1 2 4 2 3 4 3 2 2 1 4 2 4 1 1 4 1 3 3 5 4 3 3 3 5 4 5 4 4 5 3 1 3 2 3 3 3 4
122 13 5 4 3 1 1 2 3 4 3 5 4 3 2 5 4 2 2 3 3 5 3 2 4 1 5 2 1 5 5 2 3 2 5 5 2 2 5 3 2 3 2 4 3 2 4 1 1 3 3 2
123 11 1 3 1 2 1 5 1 3 1 4 5 4 4 5 4 1 3 3 1 4 3 1 5 1 3 4 2 1 5 3 4 1 4 2 2 3 3 3 4 3 4 4 1 1 3 5 3 2 1 3
124 9 3 4 4 4 5 1 3 3 4 4 2 4 2 1 2 1 1 5 2 3 2 4 1 2 3 2 2 3 2 4 2 1 1 3 5 3 1 1 2 3 1 5 2 4 1 1 3 2 3 5
125 13 2 5 4 1 5 2 2 4 3 1 3 5 1 5 4 1 1 2 5 4 5 3 2 3 3 1 5 3 4 4 1 1 5 1 2 5 1 5 1 4 4 5 5 3 4 2 2 5 2 2
126 14 1 1 4 3 5 1 4 3 3 2 1 4 4 5 1 3 5 4 3 4 2 1 3 4 5 5 1 2 2 4 3 3 5 4 4 3 4 2 1 1 2 2 1 2 2 4 5 2 5 1
127 8 2 4 3 4 5 1 3 2 1 2 3 4 3 3 4 3 4 4 3 2 1 3 1 3 5 1 2 4 3 3 3 1 5 1 1 2 1 3 5 3 4 4 4 5 3 4 3 2 1 2
128 11 2 3 4 2 2 4 3 1 4 2 5 1 2 2 3 4 3 3 2 3 4 2 1 1 2 4 5 4 5 4 5 3 1 1 5 5 2 2 4 4 1 2 4 4 4 3 1 3 3 3
129 8 3 3 1 4 2 4 4 2 4 4 3 1 4 4 4 5 5 1 5 2 2 2 5 5 5 2 1 4 2 4 1 2 2 2 3 2 4 3 1 3 3 4 5 4 4 3 3 2 4 1
130 10 4 3 1 2 4 1 4 5 3 3 5 2 1 5 2 3 4 2 3 1 4 3 1 5 2 4 3 1 5 1 1 4 2 1 2 4 4 5 3 2 1 5 2 2 2 1 5 2 3 1
131 10 3 2 5 1 2 4 1 3 4 3 2 3 1 3 3 5 3 5 2 2 4 3 2 1 1 2 5 4 5 2 4 2 4 5 4 2 2 2 3 4 4 4 2 3 4 5 3 1 3 2
132 11 1 3 1 2 2 4 2 1 5 3 5 4 4 3 4 4 1 1 5 4 1 2 3 5 3 5 1 5 4 3 3 4 5 3 4 2 5 3 3 2 2 2 4 1 2 5 1 1 1 5
133 14 2 4 3 4 4 2 5 1 1 3 1 3 2 2 1 4 2 4 4 4 4 4 3 4 3 4 2 3 4 4 3 3 4 3 2 5 5 5 3 1 2 1 1 5 5 4 3 1 4 1
134 10 4 2 2 2 3 4 3 1 5 4 1 3 1 2 4 5 5 1 3 1 5 1 5 2 3 1 3 1 4 4 3 1 1 1 5 4 2 1 5 4 2 3 3 2 3 1 4 5 2 1
135 7 2 4 4 1 1 2 3 1 4 1 3 5 1 5 5 3 4 4 1 4 4 3 1 4 4 4 5 2 3 2 3 3 1 1 1 3 3 2 2 3 3 2 2 3 4 1 1 5 3 1
136 15 2 4 5 5 1 2 5 4 3 1 4 4 5 2 2 5 2 3 2 1 4 4 4 1 5 1 5 3 1 5 4 3 5 3 2 1 2 4 2 5 4 5 4 5 4 5 3 3 4 1
137 13 2 3 1 2 3 2 5 5 3 4 2 1 5 4 4 5 5 2 2 4 2 3 5 1 3 1 2 1 5 2 1 3 2 2 1 4 3 1 2 2 1 1 1 3 4 1 5 1 5 3
138 14 2 3 5 4 3 4 3 5 3 1 4 1 3 1 4 2 2 4 2 4 3 4 5 5 3 5 5 5 1 2 5 3 1 5 3 5 5 5 4 5 5 4 3 2 2 5 1 2 5 5
139 15 3 5 1 1 1 1 2 3 5 1 5 5 5 3 1 3 5 2 1 4 2 4 3 3 5 3 4 5 5 4 2 1 1 1 1 4 3 3 2 4 1 1 1 5 2 4 2 1 5 5
140 12 3 4 2 2 2 2 2 5 2 1 5 2 1 3 3 5 5 1 3 4 2 5 5 1 5 5 1 1 2 3 5 4 1 4 5 3 1 5 4 5 4 5 3 5 3 3 4 5 4 4
141 7 4 2 1 1 3 1 2 4 5 5 2 3 3 3 2 2 1 4 4 3 2 2 5 1 1 4 1 3 2 3 2 3 3 4 3 5 4 3 4 4 1 4 5 1 1 3 1 3 3 2
142 12 5 4 3 3 1 5 2 2 4 4 2 2 4 3 4 1 4 4 4 5 3 4 2 1 4 2 2 1 1 1 2 4 2 5 1 1 2 4 1 4 2 4 2 4 4 3 2 4 4 5
143 7 3 3 3 1 1 3 3 2 4 1 5 1 5 4 4 4 2 2 1 1 1 2 2 3 5 2 2 1 2 5 4 1 4 2 3 3 1 2 4 1 4 4 4 5 4 5 4 4 4 5
144 7 4 2 2 3 2 2 1 4 4 1 4 5 4 2 2 4 3 2 3 2 2 5 1 1 2 1 2 3 3 2 5 4 1 1 3 3 5 4 5 4 4 4 2 4 3 4 2 5 3 4
145 12 5 4 2 3 3 2 4 2 1 5 3 3 2 2 3 3 2 1 1 5 1 4 3 5 4 2 4 5 4 5 1 1 5 5 3 2 1 1 3 2 4 4 5 1 2 1 4 5 3 2
146 12 3 4 1 2 4 3 5 2 1 3 5 4 1 2 5 4 4 3 5 5 3 2 3 1 1 5 4 2 4 1 5 2 5 2 4 3 2 5 1 3 5 3 5 3 4 4 5 5 1 2
147 13 1 2 3 5 5 3 4 5 4 2 2 2 2 5 5 1 2 2 1 4 3 5 3 4 4 5 1 5 3 5 2 1 4 3 2 2 1 4 3 4 2 3 3 5 4 1 2 5 4 3
148 11 5 4 3 3 3 2 1 1 4 4 5 3 1 3 5 2 1 2 4 1 2 1 5 5 5 3 5 5 3 2 2 4 2 3 1 4 4 5 5 4 5 5 3 2 1 4 1 3 5 2
149 13 5 3 4 4 3 5 4 3 5 2 5 1 1 3 5 3 2 3 3 2 2 2 4 3 1 4 3 2 1 3 4 5 5 5 5 3 5 4 1 2 5 3 3 3 1 3 4 2 2 5
