150 40
NETWORK_TREE :
79 10 4 2 4 2 4 2 2 5 4 5 5 1 3 1 5 1 2 1 4 4 2 1 1 1 1 4 3 1 3 4 4 3 3 4 2 2 3 4 2 1
80 9 2 1 2 4 1 1 1 4 4 1 4 5 4 5 3 5 3 2 2 2 4 4 2 2 2 5 5 4 2 4 3 4 5 4 3 1 4 2 5 2
81 11 2 4 2 3 4 5 5 5 4 4 4 1 5 4 2 5 2 2 2 3 3 5 5 4 5 3 5 5 5 1 3 2 1 2 5 1 1 2 3 4
82 12 5 4 5 3 5 5 1 1 1 5 2 5 3 4 1 3 5 1 2 3 1 3 2 3 2 5 4 4 5 2 4 3 4 3 4 1 3 2 5 2
83 8 2 3 5 5 3 5 1 4 5 4 2 4 4 5 5 4 1 5 5 4 5 1 4 2 3 4 1 5 5 1 5 4 1 4 2 3 5 5 2 3
84 9 1 3 1 5 5 5 3 5 5 5 1 4 3 1 5 3 4 4 2 3 3 3 1 1 5 5 5 1 3 1 5 3 3 3 5 4 1 1 4 1
85 13 4 3 4 4 3 4 3 4 2 5 5 2 4 2 2 5 1 2 4 4 1 5 1 4 4 1 5 4 4 2 4 2 2 4 2 3 3 2 1 1
86 15 5 1 3 3 2 1 3 5 3 4 4 4 5 2 2 1 1 2 1 3 3 1 4 4 3 1 1 5 1 5 2 5 4 2 4 4 5 5 3 3
87 12 2 4 5 5 2 5 3 1 1 3 1 4 1 5 3 2 1 2 3 1 5 4 4 2 5 3 1 4 2 3 2 1 1 2 1 3 4 1 5 3
88 9 5 2 3 5 2 4 1 3 2 3 5 4 1 1 3 3 5 1 3 4 2 5 4 3 2 3 1 3 3 4 3 5 3 2 3 1 4 1 5 4
89 12 3 5 1 5 4 4 2 4 3 2 1 2 2 1 2 1 1 5 4 4 1 1 1 4 3 2 4 1 5 3 3 1 1 3 4 1 3 1 4 1
90 7 4 2 3 5 1 2 1 5 3 5 4 2 1 1 1 2 3 3 1 5 3 2 5 2 2 5 3 1 2 2 2 4 3 3 2 2 3 1 4 5
91 13 4 4 3 5 5 3 5 1 3 2 2 5 2 5 1 1 4 5 3 5 1 3 1 5 2 2 4 1 1 5 1 3 4 5 2 2 5 3 3 2
92 7 2 1 2 1 5 1 2 2 2 4 4 1 1 1 2 2 2 1 4 2 3 5 3 3 5 3 1 4 4 3 4 1 3 2 4 1 5 4 5 3
93 13 3 4 3 4 1 3 3 2 1 5 4 4 1 1 5 5 1 4 2 2 5 3 2 4 4 5 5 1 4 4 3 5 5 4 2 2 4 3 3 3
94 8 4 3 5 5 4 4 1 3 5 4 4 3 1 3 1 1 2 5 5 4 4 3 4 1 5 2 4 5 3 1 5 1 3 1 1 5 4 5 4 5
95 6 4 4 4 2 3 2 4 5 5 5 5 4 4 1 3 4 3 5 1 4 3 5 2 5 4 1 4 3 2 2 2 5 5 1 4 1 1 3 5 2
96 12 1 2 1 3 5 2 1 5 3 1 1 2 1 3 5 3 3 1 4 3 2 5 3 5 4 5 2 1 4 4 3 2 2 5 3 5 4 1 1 2
97 10 3 2 5 2 4 3 2 2 2 5 1 4 5 5 2 1 3 1 5 5 4 5 4 4 3 3 4 3 4 3 3 1 2 5 1 5 2 5 2 4
98 13 3 2 4 3 1 2 3 4 1 4 3 2 5 4 4 4 2 3 3 3 4 4 4 5 3 2 5 4 2 1 3 1 1 1 5 1 1 2 2 1
99 12 5 3 2 2 4 5 2 2 1 5 2 2 1 5 2 1 4 2 4 3 2 1 4 5 4 1 3 5 3 3 4 4 3 5 2 3 2 4 2 5
100 15 3 3 3 4 3 3 5 2 3 4 3 2 4 2 2 5 4 4 3 1 1 3 4 2 3 3 5 4 4 1 2 5 2 1 3 1 1 1 1 3
101 13 1 4 3 5 3 5 4 2 1 3 2 1 5 3 3 2 3 1 5 1 1 3 3 5 2 3 2 2 3 4 1 1 5 5 5 3 4 2 3 2
102 10 3 2 4 4 5 3 3 5 4 2 2 5 4 1 2 1 3 3 5 4 5 2 2 2 3 4 1 5 4 3 2 2 3 4 1 3 1 1 2 1
103 7 3 1 5 5 4 1 4 3 5 2 1 4 2 4 3 2 4 1 5 4 5 3 2 1 5 1 1 3 4 2 3 3 4 2 2 5 5 1 5 1
104 12 4 1 4 2 5 2 1 3 5 2 1 3 5 2 3 1 1 2 3 1 1 1 2 4 2 2 1 2 2 3 4 1 1 1 4 3 1 2 1 4
105 13 2 4 1 1 1 4 4 3 4 4 3 2 3 5 4 4 3 2 2 4 2 1 3 3 4 3 1 3 5 1 3 1 1 4 4 2 2 4 1 5
106 14 2 5 1 2 1 2 5 1 5 2 3 3 5 1 4 5 4 3 3 1 1 4 1 4 3 3 4 2 4 5 3 5 1 4 2 2 4 5 5 3
107 12 2 3 4 3 5 4 1 4 1 5 5 4 5 3 2 5 2 1 5 2 3 5 1 2 5 2 1 5 2 3 1 1 3 4 1 2 2 4 2 4
108 7 5 1 5 2 2 2 5 4 2 4 4 5 1 1 3 5 2 4 5 4 4 1 2 4 4 5 1 1 5 1 3 2 1 2 4 4 3 3 2 1
109 10 1 5 3 3 3 3 5 2 5 2 2 2 1 4 5 2 5 5 4 4 3 2 1 3 2 1 2 1 5 2 2 5 2 4 4 1 5 1 4 3
110 12 2 2 4 2 5 3 4 1 5 5 2 1 2 4 3 2 1 5 1 5 1 3 2 3 2 4 5 2 2 5 3 1 5 4 1 1 4 5 1 5
111 7 4 5 2 4 2 4 2 2 1 5 2 1 3 3 4 5 5 5 4 4 5 5 5 4 5 1 3 4 1 2 2 5 4 1 3 4 1 5 4 3
112 8 4 2 2 3 1 4 5 4 2 1 5 5 4 2 2 5 5 5 3 1 1 4 4 3 5 1 3 3 5 4 4 1 4 3 4 4 2 3 1 4
113 7 3 2 5 3 5 3 5 3 4 3 2 3 3 4 1 3 3 3 3 2 2 3 5 1 2 2 4 5 2 2 5 5 2 2 2 1 4 1 1 1
114 13 3 4 2 1 1 4 4 5 1 4 1 1 3 4 4 1 4 5 5 5 4 2 3 2 2 2 5 4 3 1 5 3 1 2 4 4 3 1 4 3
115 8 5 3 2 2 3 5 5 2 2 4 4 1 1 4 3 4 4 3 2 4 1 4 1 2 3 5 5 5 3 1 4 3 4 5 3 4 3 2 4 3
116 6 5 4 4 2 5 2 5 2 3 5 2 4 3 5 5 3 3 1 1 5 4 2 2 2 1 3 5 3 4 2 3 5 1 1 3 4 1 1 2 4
117 13 1 2 5 4 5 2 4 3 2 5 3 3 3 2 3 1 5 3 3 3 1 3 1 5 4 1 3 2 4 5 1 4 5 5 2 1 3 3 4 5
118 10 2 2 4 2 5 2 2 2 5 1 4 1 3 3 1 4 4 1 3 1 4 1 5 4 2 3 5 4 2 2 2 5 4 5 5 2 2 4 2 1
119 14 1 2 5 1 4 5 5 4 2 1 3 3 2 1 3 4 1 5 3 3 2 3 3 5 5 5 1 5 2 3 4 2 2 3 3 1 1 5 5 5
120 10 5 1 2 4 3 4 1 3 3 2 1 3 5 2 3 3 2 2 4 3 4 1 3 2 3 3 3 2 2 5 4 2 2 5 1 2 2 3 1 5
121 15 4 5 3 1 3 4 4 3 5 3 5 1 5 5 2 4 1 5 4 1 3 1 5 4 4 5 2 5 4 2 3 3 1 1 1 4 1 2 5 5
122 10 4 2 3 4 4 4 4 5 4 1 3 5 1 5 3 3 2 3 4 2 5 1 5 2 1 5 3 4 5 1 1 4 4 2 1 5 5 5 2 5
123 8 4 5 2 4 2 5 4 1 3 1 1 1 3 2 4 5 5 3 1 5 3 3 3 5 4 3 1 4 3 3 2 3 4 1 5 1 1 5 5 5
124 6 4 3 2 4 1 5 3 2 2 1 1 2 2 3 4 4 3 1 3 5 5 4 1 5 1 1 5 5 5 4 2 4 3 3 3 5 1 1 5 5
125 15 5 4 5 4 3 2 4 1 2 2 1 1 2 1 5 3 2 3 1 5 3 5 1 2 2 3 3 1 3 3 2 1 3 3 4 2 1 4 5 4
126 14 2 1 2 3 4 3 1 1 3 1 4 4 3 4 2 1 3 3 3 4 4 2 3 3 5 5 3 1 4 5 4 4 3 3 5 1 3 2 4 3
127 10 1 2 2 5 4 3 4 1 1 1 1 1 1 5 3 3 5 5 4 4 3 4 2 5 5 2 3 2 2 5 1 4 1 2 4 4 4 3 4 5
128 10 1 3 3 4 3 3 3 1 5 1 3 3 2 2 3 1 3 5 4 5 2 2 2 3 3 3 5 3 4 5 5 5 4 2 1 2 1 5 2 2
129 15 2 5 3 4 4 2 2 1 2 2 1 5 4 5 5 3 5 1 1 3 3 1 1 5 1 2 4 1 2 2 2 4 1 3 2 1 2 1 5 4
130 15 5 5 4 2 3 4 3 2 5 2 3 3 4 4 1 2 2 4 5 2 4 4 1 5 1 4 1 2 5 1 2 2 5 1 1 1 1 3 1 1
131 12 3 5 2 3 4 1 3 2 5 5 1 3 1 2 3 3 3 3 4 5 3 4 3 5 1 5 3 1 1 1 1 2 1 1 5 2 3 5 3 5
132 11 1 2 2 3 3 1 3 2 2 5 4 4 2 2 5 3 4 3 2 3 1 2 5 5 4 2 1 2 3 2 2 4 5 5 4 2 2 5 1 3
133 13 5 1 4 5 3 1 4 2 1 5 1 1 5 4 4 3 1 2 5 1 4 4 1 1 1 2 5 1 4 2 2 5 1 4 1 2 2 1 2 5
134 15 4 2 5 1 3 5 1 5 5 2 2 1 1 4 1 5 3 3 1 4 5 5 1 2 5 5 2 5 5 2 4 2 4 3 3 1 5 3 5 1
135 9 2 2 1 1 5 5 5 5 2 1 1 5 4 1 4 4 1 2 5 5 1 2 5 1 5 4 2 2 4 5 4 2 5 1 4 4 5 3 1 2
136 12 2 3 2 5 1 3 1 3 1 2 3 4 4 2 5 1 2 1 1 1 5 1 4 5 4 2 4 1 3 3 4 4 3 5 5 1 2 3 1 3
137 6 4 4 3 3 3 4 4 1 3 1 5 5 3 4 3 5 2 1 3 4 5 4 1 4 3 2 2 2 2 1 5 2 5 2 2 5 5 4 2 5
138 10 5 1 1 4 5 4 4 3 5 4 3 1 4 4 3 4 5 5 5 1 1 4 5 4 2 1 3 2 5 1 3 3 5 3 4 5 3 3 1 2
139 8 3 4 2 5 3 3 5 5 2 5 1 3 1 3 5 5 2 3 5 3 4 2 1 4 4 3 5 1 2 1 2 2 5 5 5 3 1 4 2 2
140 12 1 3 5 3 1 5 5 2 3 4 5 2 3 2 4 2 5 3 3 3 2 3 1 4 3 1 4 1 5 3 1 1 3 1 2 3 4 5 3 3
141 6 2 2 3 4 4 4 3 5 2 5 4 2 3 5 4 3 5 4 1 4 2 5 1 5 1 3 5 4 2 3 2 4 4 2 2 1 2 1 3 1
142 9 3 1 2 4 5 1 3 2 2 3 2 3 1 3 1 4 1 5 4 4 5 4 4 1 4 1 1 3 3 3 4 3 3 1 2 5 4 2 3 5
143 14 3 2 1 4 4 3 1 2 4 2 5 5 3 5 4 1 3 2 5 2 2 5 4 1 4 5 5 5 2 2 3 2 2 4 5 4 3 5 2 5
144 9 5 5 1 4 1 4 2 1 2 3 3 2 1 4 2 2 4 4 2 2 3 2 2 1 1 2 5 1 3 2 3 2 5 2 1 1 3 5 5 5
145 9 5 5 4 5 1 5 2 4 2 4 3 5 2 1 2 4 5 2 4 3 1 2 4 1 4 4 4 5 2 3 4 2 2 1 2 4 1 1 1 5
146 11 5 3 2 5 4 2 4 5 4 5 5 2 1 4 4 2 4 1 2 1 5 4 2 1 3 3 2 5 1 5 5 5 4 4 2 5 5 1 5 3
147 14 4 5 2 1 5 2 3 3 3 1 5 3 2 1 1 2 2 5 5 4 4 4 5 4 4 4 1 2 3 1 4 3 5 2 4 1 3 3 1 5
148 14 2 3 4 1 4 4 2 5 1 5 3 3 5 2 5 4 4 5 2 2 5 2 4 5 3 5 3 3 5 3 3 5 2 5 3 4 4 3 2 2
149 7 5 4 2 2 2 1 1 2 4 3 5 2 4 1 4 3 3 2 1 3 1 3 5 5 5 1 4 5 1 5 5 2 3 5 4 4 2 1 2 1
